schema	entry-v2-invalid-cache-deletion-manifest-v1
generated_at_utc	2026-08-16T14:07:34Z
status	NOT_EXECUTED_APPROVAL_REQUIRED
action	DELETE_EXACT_TREE
delete_root	/workspace/artifacts/cache/port/entry_v2
preserve_outside	/workspace/provenance/entry_v2
expected_directory_count	10
expected_file_count	4056
expected_total_file_bytes	63244943663
entry_type	size_bytes	sha256	absolute_path
F	1915	475eb1739a4321b3773c9ffa4c12107410c5e94154b7bbb481cda6006644af63	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240318.qre2.json
F	24099356	e3529862f2e388402c64ebd7a1b35e58140d33c2fc57c99f20a5bddccc7bbb1e	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240319.qre2
F	1920	2fd420530af59867ac156cc838335e30f1f23e285fd4d570818c6be5d9d1949f	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240319.qre2.json
F	21150632	42139dfb3324ba7250d81fcdbd9e67881e9d37e49dbf5fd4f21d9960b7ce5e7c	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240320.qre2
F	1920	c93c8d9015d219f17979b810f9c055ed047a8ff5bbd415f66e00d858c4f4b856	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240320.qre2.json
F	19591720	ad4aad89819c7113d7f986a0041a723c6acb0e48eff924b655a40aa8771635ab	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240321.qre2
F	1920	b0d96ddc99a912576e7c3b6e3b5d1d125d4d9938046afccb4690805869589b2d	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240321.qre2.json
F	16956648	ad02e48ab58a57ebb93f666d2e7c02edc48469930a4834d22b411a4481346b18	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240322.qre2
F	1920	55aeebf3307542c103a471055cfc67361ba7d4d70de6a692048772224b9a3f77	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240322.qre2.json
F	136	220777ce1fbd3ad831f819e49e519cf981e37cff3a19578f1c5c67b8f43c0ce6	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240324.qre2
F	1915	24b72ae372102456dd55994ea00cff2aa5a572d3d0055a159a59823482f4669d	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240324.qre2.json
F	14566296	1b44125fdc9e5b079effee84344c8cedfc771a47e3446aa4c2d902f1263f1305	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240325.qre2
F	1915	0afb551d19b2e4910153e67ff1687f8f234f5c747c7ed943c521dc46e7b0d60b	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240325.qre2.json
F	14754320	84e4cfda9c4def819d129b14e2ec45373816c388fa23d24a289fc9847e0af0a8	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240326.qre2
F	1920	570b7d351849eb39dc5c968d3ab7c2ddd4510cc72f9d521cc4bb6bc7d1b50097	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240326.qre2.json
F	19706176	1855d96a3be95cf694b284576f72b551506e332de9afc6f7e5c4d80da754701a	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240327.qre2
F	1920	7457ae072c4bb2c47cb92a6f2aec6b19a37e59806970e242cd1e8f6c9162af80	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240327.qre2.json
F	15911496	6edf18cc91340b105e02db6c9d1274fd8a603ac236ec55957f840f0412264c9a	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240328.qre2
F	1920	0bc869c43563c9a94514168867a5735d53f9768536f4582536347300a3f88714	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240328.qre2.json
F	136	6c7f40ed5f0e1d44e6371b76c6389164c65b121f55e3817342e18253da08184b	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240331.qre2
F	1915	850b3503cbf02a2cb793cb60a20ede2dacdf2d76a12b75058e27d29c92a74904	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240331.qre2.json
F	20522644	4a675667c4eaa04fce7780d2effebbcbd144240d3498bc567fc139127135386c	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240401.qre2
F	1915	d7b91e773ded16808550cdd0ca0356d7b04b7e1dbbf8879ce4668a242629edf7	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240401.qre2.json
F	22313280	8e388d924d03761cb24253a1b54bb593caf0cc1ed5db20d02fbe04aded103b95	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240402.qre2
F	1920	26da266f024dcc80aef7eed746ff0111f2d32cea32c94f7f56809915462c928e	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240402.qre2.json
F	26650220	c7895cb0fa4de4e24a6d75f215e1c615ca67647b9ca29a3962761f0a93be37eb	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240403.qre2
F	1920	02b4df023bada9ab4ee58cb460019f515f386cdbf513b81640dc732d5cb66dc5	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240403.qre2.json
F	25372736	63c5c28009a9d74c8dc0d34a4cc153167a5a69dc099abc0ae42d89e72358e7e3	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240404.qre2
F	1920	362d6a399f58524c9cf0e6061b0a4456877112c456b7ed773bb40755f15fb632	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240404.qre2.json
F	29280200	da3a47d0a0c38d37dbc6eb123e522d24e473442429291fbd2e73de6cf996bab7	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240405.qre2
F	1920	57af030518406e4b65cfa713912a6e5c462a231ee61522932edde577ed5e1b22	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240405.qre2.json
F	136	13e2ed2dc424a080c428bc3c9ac9019c319ce08aea1c980d2b037162082a86f3	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240407.qre2
F	1915	e1d1f20c9cc46f4dade95c5ee06577a69fbe010e11a14b2dcce28e1b1c7386c2	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240407.qre2.json
F	23403880	ce09e623a30f5e352ce88bb71e5bb2e1039d7be3be5d8c23a8a51bc983c1f6a0	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240408.qre2
F	1915	d79748ef511609da2aab59b698871ab3bf8125da8b89102167eb009fcdc13fb9	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240408.qre2.json
F	23318076	aa3b61dbadef22ff43186af67797aa80c5d07e8dc801d767f4fb31409c325460	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240409.qre2
F	1920	c076ac3653f32a44b4cce49c515a66d11fd80b0e5cb56c74645117cbacba591c	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240409.qre2.json
F	34142908	6413b91dcb2f7f1dce5b529c9866d005955ad92658f95217bb026ab72a4f228b	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240410.qre2
F	1920	1d2aa54972f6437df0b36bb9e0f764c72d3cd5a6c3adc6e819bc6bd23e78834c	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240410.qre2.json
F	30510032	56f373208179b6cca6d63c06fe6a6662a0673fac2555697b7cc3be4de77c8cb6	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240411.qre2
F	1920	7ebada3f2baa5c959ab33ff7578dbba32687d973e156149e7a8e45ec4675bef6	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240411.qre2.json
F	27899508	4c62cf3c9a5a258b846f1f0736fdf0bed6d0336851c5ed70a67db9cddad74363	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240412.qre2
F	1920	3c8547b4c48527d02a2f83c5878b086090006dae678044d8532b609b243e5183	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240412.qre2.json
F	136	ab0329dd7f3a1693c1198ccc9846eef4a59869da9f0d12135446a69f0aab0d97	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240414.qre2
F	1915	b5f7b216c9d2c685856800393a65e26dbdc80abfa4a3e6ca45d4ab87b9700673	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240414.qre2.json
F	33504964	2651de395b92265570550a6646e421e7aa9e9e5fb8881f46549cb3b96f78b110	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240415.qre2
F	1915	c543c16f19ca91efe1f87d1281318953fde8caf6eeab536bd7f9c4b2879f5b39	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240415.qre2.json
F	34374328	ae9c969d8a3edec5ab4dce37fd0f87c8cf24554192c76c564b46374b2e36e9b2	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240416.qre2
F	1920	bc8ee69279aeb14da512f9b94ef1d9ed44dcc8bf81d05f14181956dac71a6dcd	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240416.qre2.json
F	35233356	601eb125d7faad1da5d8625634128eb89548c732258571915b960e9e5efc8caf	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240417.qre2
F	1920	1b6d83445af49a7f183178151dafc2ec2a094ae08cdfbe5d7675926cfbc0de19	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240417.qre2.json
F	26287700	11af162ea81ddcd54b5e4df2a8c3428edf638c0e37bd9182a42bc0b1be8201e3	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240418.qre2
F	1920	2e759ecd3e4337491437e45a14cbaef2bce7fd95f7ffeaa8421766623bfc880b	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240418.qre2.json
F	45539488	4826b37cddbfead26f6da94143ff4125c28709761b534331587eaba697546541	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240419.qre2
F	1920	2dc4c8c4fedb3bd386d8790e477b72ebfaf38f94e330f244d384687a4bb77dc1	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240419.qre2.json
F	136	4a6a603e4905e501170bd9097e78cf60197518a8b823d87ab28ba690670bd627	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240421.qre2
F	1915	4ade34d0615d34a98002e59c74e0921728fcbdd51899e980268e76a8ff924026	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240421.qre2.json
F	29033504	fa7489ad89eba9acaed838ef87825892b6edf09964646baec834c0ddfb866822	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240422.qre2
F	1915	bfea0535ab6e8d33a13d0b039830a933b8eb4ac94ea30b07778a84b021241a96	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240422.qre2.json
F	23911560	34a5ee13ccda9d67477a2dc7e35a9d8b25c28dd6ac1402b56095dd5413bafb10	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240423.qre2
F	1920	8624271b7f4a7f0cc855af5454cbb44a5827016393ae57abc9d23512c0cc1524	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240423.qre2.json
F	26240960	fc0cb6c4ba9d236ce334425eb031b95717df2a01859c5bf9dc57f795dd5c2fdf	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240424.qre2
F	1920	a8f14bd835cdd9e2e6a0ef0a648031540c40578eacdaded646258dd673697837	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240424.qre2.json
F	31966344	d4df6a88f01642f707032b1660bc6379bcb62d13aa8eeee55acd5a0119db401f	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240425.qre2
F	1920	7bb857fa39e4965eb01494d489ff4608e00a46af36670200f4fcd9093b36377d	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240425.qre2.json
F	24851604	afd39b5285502221421dbe946332374fca655a504ec92307ab05c3c61d6096fe	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240426.qre2
F	1920	4554c316cc1cb1984b857e12543a00753b492bdff421602bb25ae2a3f71b4fab	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240426.qre2.json
F	136	d2099755b9b21997af268edfc9bc39f0cb1c41574ef51291e1ad60b9b8193efc	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240428.qre2
F	1915	1854a0e0a2ebcb6bfa815418ac2f272d306eeef4dddd7ab6d985451c139fb94d	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240428.qre2.json
F	23212512	1ee9be0be04085a6b33c83a7991a62a51c7a24a04ae265041172d1c44027d2ac	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240429.qre2
F	1915	b8d1737d59023d87c13ec99105f4cd207ce3817a82ec8879c14d292334870085	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240429.qre2.json
F	21323380	75df38569a7cbb6a1a150b1c5113bc965e52b37d76e9e220a228b24972ffd817	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240430.qre2
F	1920	18da147359e055d0590abc4e1622837987a0f78889243f225ded8fc86fead1c5	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240430.qre2.json
F	26305256	d57d8791e4567d77005d0d74dd693883387847ab6aeb61e6210ead85817f7484	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240501.qre2
F	1920	43959827bfc01419fdbad400980c38cea81cb945ea4a45b9deb7fafd3d8fa23c	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240501.qre2.json
F	25269604	65472708358399986cc5790e39b23a328580bb8498495947e0b6af8592799d48	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240502.qre2
F	1920	56d377cd3ef35b7f5a8b929e8a6feef472bce6946c09d0e42bb9d59007595a12	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240502.qre2.json
F	18817660	512541ceff744e94eb4cb42dc2728b8f975fdd021c2675216c9394d88be05bdc	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240503.qre2
F	1920	ec007ab3d749bcb82366ed02c65293e74133d5c5a9fab22b57e61569a569c675	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240503.qre2.json
F	136	f6c665d6652feb4d066f199d7162d7e78ce06f0cacc9c738999134d049f21a68	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240505.qre2
F	1915	c7a068d4aea8a40b86d8e1adecd31b4c5a9061bd3eb49652bc7f64d991ae2531	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240505.qre2.json
F	9518680	64d5f35d75cab469b4037889711584aa0c9fbedc0be734f412d487b99fccd562	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240506.qre2
F	1915	5b6754adc48bf86c844bc51bbb760030f3c0a9b5817aa84f3d3cd1c6aff820d1	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240506.qre2.json
F	13112644	a4bc752680f1909fb4d17b8fca881db03eeeefa4aa4ab175dd9eb53effeb0d6e	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240507.qre2
F	1920	36029be3d73bec165744184cf102a214cbf547f599a9b7b3862fadec83eadc92	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240507.qre2.json
F	16175824	93c6624a1ed2cc27d3a7625a9127c846c43e8265f330749f77bc086e486fcb55	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240508.qre2
F	1920	7af68c63c12a7fca0d5d3a26b2f59b4c6e9857d8dedf5429f3b281e50374c0db	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240508.qre2.json
F	14498808	caec98e02828d32394c0e7f51239c012a90d84c06bf65789e1b8f93ffa1750b7	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240509.qre2
F	1920	9e08a2621f58213fc014f52167b63a3a6ae3b2da8a06417600ecf51c7795d54b	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240509.qre2.json
F	14411484	ecff653aed23dc46e39874788ea70ab9c7087cdaae33dcd19b0e27cde8becfd1	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240510.qre2
F	1920	5765ddf207b7134f0c51afa311303ce6782fbd23f68f834d4ded4f4e4f6a9359	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240510.qre2.json
F	136	d4019e72b222bc0c73a20cbcd64c3756044236e645df2c50204c6b9ab571633e	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240512.qre2
F	1915	8f49b9fb08cee28d506727e35cb0fb1afd4dab4516f6d9538760e296643fe52b	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240512.qre2.json
F	10538828	5fef58f4881b8bf3bb45a9d93e1d0fa5e3a1d5382376fa72c31f4d84b97d61ac	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240513.qre2
F	1915	54ea60e52d5b8f5420210cf4e9b2392c6795b13c11127a72248b42a0929f6678	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240513.qre2.json
F	12005780	28cb8e8630c991ff58fb3ae5ad9dc03b580120e7a85bb21975bbd11b7b70c356	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240514.qre2
F	1920	ba5b758e6f32698ad510537a54827276837ff2759a43990057fbfa220e43260c	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240514.qre2.json
F	15252576	b269a461a34eb94cb83972f21941a8d3fa580171b59c6bd47e9a51140cd62d18	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240515.qre2
F	1920	c99bb974315b993f80d7247dcde6e6e78c2a2f3acf425ca4a7ca6093f695ab33	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240515.qre2.json
F	17208816	505c8659930fac27b44f6cb8c5406aee6a8161cb742710f535da6b2b95494225	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240516.qre2
F	1920	5cb4d3e97e43cc5184dbc0c93e9a05b39c931ab5779a15cff2af11f46579a342	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240516.qre2.json
F	15213664	d3a21d9339408746ee4a9381a3c225195da838958ea47d49bf2a31a1463b3d74	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240517.qre2
F	1920	115cfdb520505f918cbb5382a8eeb89576567c705903a86b1927ce21609d8c72	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240517.qre2.json
F	136	de054dd1c02c9b2239a04dbfeda907e5fea9b7479e2a863fc55cf9dddb344c00	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240519.qre2
F	1915	cd36472560bfe5163417a77eb96223587bc3279273b753e93cb72c8821771560	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240519.qre2.json
F	16726368	7cc3c65df503245540c5f531d4710df2fb9abe44e39adb9cb17b780e9be72492	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240520.qre2
F	1915	30a9c5792d5af87d88f466e4b5e1676161d55e7862ea17000ac6b75852be2a4e	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240520.qre2.json
F	12025692	16791d06c20dc4e1f49cba55d1cae9e19b7acb1747ecc160f59e9b1310e94f3d	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240521.qre2
F	1920	0f24f560ba1d3b02aab6c7003764b52b76f54a694744d214126fa3465000f4ea	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240521.qre2.json
F	15627712	024a87f85d3b7c821560df69ea3bd8b3ed687effceb25279d7ea2fc95ccbfaae	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240522.qre2
F	1920	849d83484ca90bdc64f014a63eb0fc715293e709fb764e06e7b3b923ce09d64c	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240522.qre2.json
F	24584692	66b1eb03a17ccef124c5e6550d9376894f930770626e3b3cf5aa41a6dc3dcda7	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240523.qre2
F	1920	910c52f28df4ff3d6407c9cd0da4fb36c73c2e18026b78a42e2e48b70af2b08e	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240523.qre2.json
F	16142612	3e06d8a7980fa6311b24355406ddaf3a3c61b395caab393ff6584c5178f70ca5	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240524.qre2
F	1920	bc73ed2e7b1e20ccf59c2c5bc36e47676de9dbf4368a0b170d59b6e679626301	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240524.qre2.json
F	136	b1e565af5ab0e5b55c7879e7ec7f867d0eb13bf5d6d4de850b0c7fa0d6e1c4e2	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240526.qre2
F	1915	264b55e6135fac1f855a7e98b728d86474df89b116fa8afe0a166c633bfb0eb6	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240526.qre2.json
F	4699976	c45d9770b83eea3aff93ec56cf40dc4d09ca9b4491667ac25d2122cbc25dd825	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240527.qre2
F	1914	82bb9deeb4f0a9d9129ae31b9dbe49e242dafc413fafc3f842cbcecdf9bb4c9d	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240527.qre2.json
F	15207204	0239bdb9334aa66f2e73194cc6507a9f6126bd23610feb70cbdc9f9f10a1c76e	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240528.qre2
F	1919	9de5b354816ad2a626de8dc14301eeb6e0a1280fd638988c572f00c15730095b	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240528.qre2.json
F	17994276	68a238df204b769a571401d0f11b0592dfc8aae1263617663e4b1659ccfb7db3	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240529.qre2
F	1920	6dbdd8922af50c60651c90e036cdea5e73f737dc2edfad0b928d7479e98b9c30	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240529.qre2.json
F	19958420	f2465382966a6eda5466ff75d8674736a09136fb5e409dd44a99d4b3c5b85a46	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240530.qre2
F	1920	c4c04b0c4166c99fd5cd35e523d9b2aef5f4358a8585ec30209bf927f0e6b4e9	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240530.qre2.json
F	34403740	81c60e32709a34818f89b896ddd28b04d9f322774372a69f3c6933f4b8fee80c	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240531.qre2
F	1920	632bbf3c43a20a7a6f93b5192a4e07e254991ad094e13880291470f869909f93	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240531.qre2.json
F	136	2a489d30a49c8bead48a893ca93c73430764ac3b9781608722ef207d284b6041	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240602.qre2
F	1915	524e3fb4a100f5c941c3a8d225b16e1c72fd898a0d8d8f0fd36f8db1c490750d	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240602.qre2.json
F	29294868	1a60ed4c73da5e0f6c77e29f8da2fafcff93daf49f87b89d6685303fdc58c643	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240603.qre2
F	1915	00904fd4a2c3690f959d3f9c3c91299f029b5e3321cbb8bcff894425417088fa	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240603.qre2.json
F	36358004	2c3d701d9d36f6a978917370f0e04ecf985d8eb45ddb19ff51b713ef358589a9	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240604.qre2
F	1920	fb7a1770c1d1e96deab8885e719f264fdbec0943188c063d35dfc20f36cd5ecb	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240604.qre2.json
F	24134012	d2b9d738b1993e2db1c1357950f6e6345bd4718ae16f086ce4212e9f17777abb	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240605.qre2
F	1920	d430e18518a59948b8cfc23e75fcfea9655ab2820417fb98ddc343f198fb7d36	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240605.qre2.json
F	25167308	5d38d3b79f690deb09aaa6cc8d87528c15a7123615b84a2452778a6d94bbbf73	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240606.qre2
F	1920	52ac9123c09a04bb54b1ba3bb428caa16162753a670fa196cf67889a5fe7969f	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240606.qre2.json
F	30544840	ec5b4360db9937fdeb020db9537a8bb3f526f42aa47cd04fb23b55ff1a5123a7	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240607.qre2
F	1920	f0acd9fc202d0ec86556eedbae224350360a8746cf48c9aaddbb00c03fd98194	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240607.qre2.json
F	136	07974fec1cdb9ea20fae56d26d54333fed6834098352ade0659e6ec1cf5e0239	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240609.qre2
F	1915	2ce48391b18f4b8ee00fcffe1ad66f9aeef31eeb938d60932c3ad333d1eacf71	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240609.qre2.json
F	22653608	75d6f5a1a5b0a2f4c5feae4c75013f98c1e0368b10bfc8686ab4e027234f9378	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240610.qre2
F	1915	4d8c92c8f76793ca51cf53586dbbfc4f68f73be586c13edb37e986ba7ebb6998	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240610.qre2.json
F	30127144	c206cc5df5832eee96c9838f1a30f66f3d4cece92d165ec2b49cbd96fcfe2787	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240611.qre2
F	1920	94ebef474b554f3d86bb645c661397d48d0d1d03a94702f678cb307e1332732c	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240611.qre2.json
F	31465656	d818377b861c5f2378ba88fee2f1490bedc276b4995ae75e384f17431709ec76	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240612.qre2
F	1920	45c050265dd46ec70de4c3597c08caf20df3921e8d5b6d1829240c7e0d2c3c75	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240612.qre2.json
F	10872392	484c841a149137b520f5c317685272f54b274bfc15cf09df4836ddf8689663ca	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240613.qre2
F	1920	c3b896e82ef11a36ac58af4612dd2a9f4ce26954359ef8c9621e3973ce56b072	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240613.qre2.json
F	1773	dd2891738f92af7cc590cf92ae27b0fb394d9dc0bd3ec96a6112c1d922ddb736	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240614.qre2.json
F	136	48b2cc81e9c19b60ddc1983723deff256ffd001a026fcffa57d05068cc42eaf5	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240616.qre2
F	1915	44254964cf4a010dd6c8545f054f1b16e51bf445a550eab63274ccca0ec8a4f0	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240616.qre2.json
F	25359132	50f570d5d35ba96c6d13fff48fb3a720c495cf512c246ebc727b9a07530db833	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240617.qre2
F	1915	cb97091e62a9b35edb66b2f3f3bd7f6aeb24eedf6d9ffcebc92e3442d88c0b3f	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240617.qre2.json
F	21483284	487eae3797a1b358cc06232f51fb31e680718059070cba51b5fb94df16c36b88	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240618.qre2
F	1920	eb997eb0b7d9f02a5c08ada2705f3a5b0b8e59a8c7300044ad677581116e0efb	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240618.qre2.json
F	9471028	13d1806d81f966e8d12c330d812f7b5edb2019ccdd37cef4f9c6761c35ec7323	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240619.qre2
F	1920	77cd32ca739e9a840385c8f81d31cb2435f1ac91e869093d911fae7c9aa2f1af	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240619.qre2.json
F	28615580	2a7a59c959de2ee06466bc9ab892501e9811ef2f05732abc5adcd2bfcdfe1aee	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240620.qre2
F	1920	bb4326a3644d8b432c516a0544efc679dae8fdb3204b538672e4662d9b145186	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240620.qre2.json
F	25735712	9f3e443c86ebabde2e84f8a4b5590b51818b1765ba21ff9ced929df1623ab6e9	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240621.qre2
F	1920	70228c89166c1f302125cabc7dc7111af60b8ad7884590ede003048a4c63d7e5	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240621.qre2.json
F	136	6d171b943ac2999128db32b9a01982876513aa73d0a5d633c9438792278085f4	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240623.qre2
F	1915	378bd65ee1567b0e434c73f77749065ae31ba98419a94f0e00bd154b601f6557	/workspace/artifacts/cache/port/entry_v2/events/NKD/20240623.qre2.json
