# PORT_M1_SPEC.md §3 vol layer V1/V2 + CC-M1-1(A) + D-054 SANE mids (spec_sha16=b84832556267e703)
# params_hash=9249e6e164e637222cf009ebe366844717b544b4e33876e84bf42e7c45150767
# the LAST row with is_frozen_candidate=1 per (asset,segment,target) is the FROZEN coefficient vector exported to M1.B (fit through 2024-12-31)
# beta_log_context is empty for HG (no context series)
asset	segment	target	refit_month	n_train	n_predict	mean_log_target	cal_persistence_log	cal_atr_log	is_frozen_candidate	beta_const	beta_log_rv1	beta_log_rv5	beta_log_rv22	beta_log_parkinson1	beta_log_gk1	beta_log_rs1	beta_log1p_jump1	beta_log_context	beta_dow_TUE	beta_dow_WED	beta_dow_THU	beta_dow_FRI
HG	NY	SIGMA	2022-07	364	21	7.041044	0.000934	-0.647201	1	1.994615	0.148619	0.143893	-0.006737	0.224930	-0.119718	0.022402	-0.002692		0.135373	0.124239	0.096156	0.158207
HG	NY	SIGMA	2022-08	385	23	7.049735	0.000686	-0.649613	1	1.965446	0.148110	0.142633	-0.002404	0.286104	-0.225474	0.065097	-0.002074		0.143665	0.138355	0.102583	0.162095
HG	NY	SIGMA	2022-09	408	22	7.044531	0.000620	-0.652510	1	1.994733	0.140429	0.147917	-0.002406	0.255655	-0.166073	0.036415	-0.001934		0.140273	0.137136	0.096469	0.166275
HG	NY	SIGMA	2022-10	430	21	7.042307	0.000810	-0.651026	1	2.058753	0.132640	0.139180	0.007393	0.265716	-0.164517	0.028549	-0.002484		0.147916	0.148661	0.104442	0.167991
HG	NY	SIGMA	2022-11	451	22	7.040792	0.000377	-0.650603	1	2.099508	0.127273	0.135322	0.011870	0.240312	-0.115358	0.007829	-0.002060		0.145227	0.140740	0.110120	0.165731
HG	NY	SIGMA	2022-12	473	21	7.041931	0.001176	-0.651912	1	2.158734	0.118086	0.133028	0.010324	0.257020	-0.153874	0.046959	-0.002555		0.145978	0.151164	0.107455	0.168713
HG	NY	SIGMA	2023-01	494	21	7.034909	-0.000204	-0.654585	1	2.054014	0.123692	0.136687	0.013253	0.272368	-0.197638	0.065415	-0.002180		0.151787	0.148341	0.105133	0.169661
HG	NY	SIGMA	2023-02	515	20	7.034017	0.000438	-0.649434	1	2.086839	0.120859	0.137878	0.010574	0.210677	-0.039373	-0.028544	-0.002021		0.157187	0.155431	0.115408	0.173937
HG	NY	SIGMA	2023-03	535	23	7.034299	0.000450	-0.645006	1	2.115859	0.111627	0.138005	0.011543	0.218609	-0.029164	-0.035622	-0.001851		0.165410	0.157032	0.122558	0.174605
HG	NY	SIGMA	2023-04	558	19	7.032759	0.000159	-0.645148	1	2.147489	0.121138	0.137128	0.007713	0.192725	0.000163	-0.051926	-0.001915		0.158042	0.154291	0.112765	0.165743
HG	NY	SIGMA	2023-05	577	23	7.025992	0.000255	-0.645493	1	2.084692	0.122022	0.136974	0.014619	0.211194	-0.042223	-0.033917	-0.001947		0.154403	0.149802	0.110654	0.164360
HG	NY	SIGMA	2023-06	600	22	7.017161	-0.000150	-0.646024	1	1.873085	0.131754	0.135992	0.029892	0.215102	-0.081327	-0.016817	-0.001697		0.153713	0.149856	0.114204	0.162299
HG	NY	SIGMA	2023-07	622	21	7.004313	-0.000242	-0.648708	1	1.497061	0.134545	0.136676	0.053349	0.224448	-0.081726	-0.026741	-0.001767		0.156339	0.150059	0.112169	0.161495
HG	NY	SIGMA	2023-08	643	23	6.990340	0.000118	-0.650737	1	1.210036	0.133237	0.141373	0.072164	0.165349	0.017567	-0.070814	-0.001583		0.143158	0.147853	0.112592	0.153228
HG	NY	SIGMA	2023-09	666	21	6.977365	-0.000406	-0.654357	1	0.994398	0.135163	0.141393	0.087878	0.157976	0.015438	-0.065730	-0.001942		0.144263	0.142095	0.111915	0.153581
HG	NY	SIGMA	2023-10	687	22	6.962630	0.000091	-0.654836	1	0.870606	0.136990	0.151527	0.093086	0.148071	0.011728	-0.068686	-0.002075		0.142485	0.145882	0.122562	0.153261
HG	NY	SIGMA	2023-11	709	22	6.952003	-0.000454	-0.653296	1	0.810280	0.140600	0.150932	0.097613	0.155028	-0.009844	-0.059743	-0.002479		0.140805	0.140961	0.119859	0.151478
HG	NY	SIGMA	2023-12	731	20	6.937367	-0.000348	-0.653983	1	0.687642	0.141946	0.151098	0.108265	0.169460	-0.035839	-0.054813	-0.002693		0.144453	0.142623	0.116690	0.153141
HG	NY	SIGMA	2024-01	751	22	6.927960	-0.000319	-0.653248	1	0.634920	0.141863	0.149812	0.113565	0.152169	-0.010233	-0.063854	-0.002659		0.144258	0.146181	0.115582	0.156157
HG	NY	SIGMA	2024-02	773	21	6.915843	0.000180	-0.651242	1	0.580718	0.140998	0.147773	0.117423	0.130803	0.028336	-0.075933	-0.002664		0.144435	0.150167	0.117021	0.159437
HG	NY	SIGMA	2024-03	794	20	6.903664	-0.000479	-0.649706	1	0.492193	0.145054	0.142535	0.124712	0.111293	0.051359	-0.079726	-0.002803		0.150531	0.154739	0.123343	0.163937
HG	NY	SIGMA	2024-04	814	22	6.894909	-0.000326	-0.646847	1	0.499258	0.140735	0.143399	0.125364	0.152471	-0.012983	-0.052023	-0.003031		0.151595	0.158590	0.125639	0.167227
HG	NY	SIGMA	2024-05	836	23	6.898070	0.000313	-0.639763	1	0.586848	0.138901	0.151153	0.113054	0.114168	0.051205	-0.076621	-0.003400		0.143600	0.155699	0.120001	0.162722
HG	NY	SIGMA	2024-06	859	20	6.906704	0.000527	-0.639412	1	0.575297	0.143007	0.140799	0.113218	0.161043	-0.013269	-0.046128	-0.003099		0.154653	0.160216	0.120200	0.166730
HG	NY	SIGMA	2024-07	879	23	6.909829	0.000146	-0.644105	1	0.620606	0.139145	0.144297	0.109185	0.182542	-0.083073	0.004216	-0.003100		0.155444	0.161493	0.123801	0.167069
HG	NY	SIGMA	2024-08	902	22	6.910620	0.000193	-0.646229	1	0.628758	0.139393	0.145993	0.110046	0.194161	-0.114802	0.018120	-0.003214		0.153708	0.161050	0.122665	0.165569
HG	NY	SIGMA	2024-09	924	21	6.909228	-0.000081	-0.648786	1	0.626624	0.140264	0.146926	0.108923	0.202020	-0.136992	0.031702	-0.003044		0.148539	0.157270	0.117381	0.162893
HG	NY	SIGMA	2024-10	945	23	6.907386	0.000310	-0.650113	1	0.641860	0.142565	0.146042	0.108541	0.176539	-0.094175	0.010320	-0.003371		0.149846	0.160136	0.120218	0.163051
HG	NY	SIGMA	2024-11	968	21	6.906283	0.000052	-0.654584	1	0.652601	0.139534	0.150760	0.106996	0.195042	-0.128604	0.025133	-0.003494		0.146060	0.151970	0.117623	0.157683
HG	NY	SIGMA	2024-12	989	21	6.904468	-0.000282	-0.657399	1	0.652841	0.141635	0.148665	0.107620	0.186311	-0.126509	0.030617	-0.003451		0.143084	0.151461	0.114843	0.156219
HG	NY	SIGMA	2025-01	1010	22	6.898832	-0.000147	-0.658536	1	0.640755	0.135382	0.151457	0.112299	0.220432	-0.190961	0.060820	-0.003808		0.139279	0.152566	0.114327	0.152343
HG	NY	SIGMA	2025-02	1032	20	6.900102	0.000068	-0.652887	0	0.696260	0.131657	0.150836	0.110656	0.212102	-0.175512	0.058371	-0.003464		0.126723	0.145077	0.103793	0.146072
HG	NY	SIGMA	2025-03	1052	21	6.903855	0.000082	-0.650382	0	0.696948	0.129163	0.152326	0.113253	0.206390	-0.165675	0.050742	-0.003302		0.130967	0.144917	0.106791	0.148032
HG	NY	SIGMA	2025-04	1073	21	6.909615	0.000599	-0.649776	0	0.662051	0.127977	0.153066	0.113889	0.191897	-0.138006	0.042338	-0.003182		0.127364	0.141682	0.105386	0.144428
HG	NY	SIGMA	2025-05	1094	22	6.923194	0.000814	-0.648246	0	0.627555	0.134544	0.153883	0.109590	0.153734	-0.022559	-0.036603	-0.002677		0.124765	0.145513	0.102424	0.143498
HG	NY	SIGMA	2025-06	1116	21	6.927503	0.000208	-0.653404	0	0.700935	0.132251	0.159101	0.101700	0.138730	-0.000408	-0.045420	-0.002290		0.127552	0.147386	0.108426	0.148840
HG	NY	SIGMA	2025-07	1137	23	6.931309	0.000184	-0.654961	0	0.692467	0.130527	0.158813	0.104449	0.125913	0.022688	-0.055655	-0.002391		0.126110	0.143276	0.107768	0.148122
HG	NY	SIGMA	2025-08	1160	21	6.944563	0.000671	-0.651718	0	1.077059	0.116357	0.112663	0.134398	0.126616	0.021200	-0.049585	-0.002144		0.127977	0.144985	0.094401	0.139590
HG	NY	SIGMA	2025-09	1181	22	6.941241	-0.000060	-0.663526	0	1.544741	0.154441	0.117183	0.046557	0.069021	0.139807	-0.088223	-0.002305		0.136308	0.144944	0.096638	0.141791
HG	NY	SIGMA	2025-10	1203	23	6.939504	0.000425	-0.662476	0	1.582290	0.150294	0.124496	0.045100	0.090830	0.079426	-0.058376	-0.002029		0.136375	0.151945	0.095642	0.141483
HG	NY	SIGMA	2025-11	1226	20	6.948126	0.000271	-0.659568	0	1.531247	0.154343	0.127220	0.043535	0.080201	0.085925	-0.056718	-0.002208		0.135581	0.149649	0.097913	0.142518
HG	NY	SIGMA	2025-12	1246	22	6.950027	0.000356	-0.660572	0	1.546797	0.150970	0.130069	0.043633	0.072247	0.080974	-0.045477	-0.001752		0.135324	0.146690	0.095789	0.143698
NKD	SESSION	RANGE	2022-02	258	20	7.697676	0.000869	0.053636	1	3.893470	0.332715	-0.015230	-0.043565	0.075633	-0.125549	0.034342	-0.001117		-0.005500	-0.155684	-0.067001	-0.043449
NKD	SESSION	RANGE	2022-03	278	23	7.705601	0.000091	0.053373	1	3.868419	0.313487	-0.007989	-0.037883	0.078035	-0.064929	-0.014976	-0.001320		0.005255	-0.139142	-0.019676	-0.025723
NKD	SESSION	RANGE	2022-04	301	20	7.727953	-0.000334	0.054714	1	3.205668	0.318015	-0.004060	0.001987	0.001388	0.025092	-0.038061	-0.000924		0.031506	-0.097420	-0.001598	0.008005
NKD	SESSION	RANGE	2022-05	321	22	7.737760	0.000543	0.057406	1	3.100522	0.317947	0.003955	0.001676	0.086117	-0.115083	0.016202	-0.001447		0.051809	-0.077588	0.016987	0.021795
NKD	SESSION	RANGE	2022-06	343	22	7.745735	-0.001788	0.054358	1	3.106568	0.308994	0.017627	-0.005907	0.085979	-0.099877	0.004332	-0.000617		0.040240	-0.058843	0.024739	0.032564
NKD	SESSION	RANGE	2022-07	365	21	7.750165	-0.000136	0.054981	1	3.152155	0.333292	0.019107	-0.014089	0.042228	-0.067185	-0.024275	-0.000978		0.024298	-0.087025	0.023943	0.023768
NKD	SESSION	RANGE	2022-08	386	23	7.745167	-0.001935	0.051402	1	3.156431	0.326201	0.031461	-0.020261	0.091735	-0.145765	0.003546	-0.000718		0.046720	-0.068319	0.036685	0.039368
NKD	SESSION	RANGE	2022-09	409	22	7.730196	-0.001677	0.051102	1	2.908751	0.317495	0.046849	-0.009744	0.042440	-0.071313	-0.025368	0.000375		0.043412	-0.063438	0.026524	0.068227
NKD	SESSION	RANGE	2022-10	431	21	7.726069	-0.000710	0.054247	1	2.674121	0.295771	0.051723	0.013266	-0.039282	0.064701	-0.061658	-0.000284		0.065411	-0.039605	0.030716	0.070520
NKD	SESSION	RANGE	2022-11	452	22	7.725503	-0.002587	0.052824	1	2.705433	0.306703	0.055649	0.007305	-0.034682	-0.013505	-0.008569	-0.001695		0.064068	-0.053373	0.039837	0.072672
NKD	SESSION	RANGE	2022-12	474	21	7.706477	-0.000048	0.044867	1	2.325396	0.298597	0.065933	0.018458	-0.014670	-0.028268	0.009516	-0.001056		0.064362	-0.041939	0.038376	0.065849
NKD	SESSION	RANGE	2023-01	495	21	7.702672	0.000030	0.048045	1	2.499296	0.286803	0.055672	0.026671	-0.022926	-0.006800	-0.000747	-0.001341		0.084559	-0.047400	0.058268	0.081556
NKD	SESSION	RANGE	2023-02	516	20	7.693617	-0.001388	0.044127	1	2.379431	0.270242	0.068812	0.036722	0.024765	-0.050704	-0.002522	-0.001433		0.086653	-0.036907	0.057606	0.093356
NKD	SESSION	RANGE	2023-03	536	23	7.677572	-0.001994	0.041059	1	2.010518	0.273633	0.074679	0.054960	0.043135	-0.079374	0.002493	-0.002154		0.093909	-0.024520	0.056491	0.099342
NKD	SESSION	RANGE	2023-04	559	20	7.676932	-0.001243	0.044624	1	2.345735	0.267807	0.090722	0.020570	0.059815	-0.108769	0.016850	-0.001494		0.082830	-0.003603	0.066858	0.109054
NKD	SESSION	RANGE	2023-05	579	23	7.665332	-0.000094	0.038500	1	2.362550	0.258405	0.103219	0.009190	0.049444	-0.082555	0.013587	-0.001278		0.092621	0.012887	0.083166	0.118574
NKD	SESSION	RANGE	2023-06	602	22	7.664555	-0.000366	0.045087	1	2.518714	0.253895	0.114681	-0.008457	0.014937	-0.010408	-0.024641	-0.000549		0.091896	0.016917	0.078901	0.119276
NKD	SESSION	RANGE	2023-07	624	21	7.679596	-0.000088	0.052667	1	2.452315	0.242222	0.134188	-0.019470	0.026506	-0.011717	-0.018907	-0.000192		0.092482	0.023539	0.075171	0.128166
NKD	SESSION	RANGE	2023-08	645	23	7.685023	-0.000738	0.052707	1	2.387401	0.231369	0.133080	-0.009661	0.001732	0.043642	-0.037862	-0.000167		0.096177	0.033708	0.101707	0.148024
NKD	SESSION	RANGE	2023-09	668	21	7.686394	-0.000870	0.050677	1	2.431296	0.230245	0.143562	-0.015718	0.018723	-0.024322	-0.000229	0.001210		0.079466	0.030085	0.101754	0.130193
NKD	SESSION	RANGE	2023-10	689	22	7.684362	-0.000622	0.052346	1	2.459256	0.232896	0.140961	-0.014573	0.062742	-0.084631	0.009616	0.000680		0.087965	0.034615	0.118368	0.134363
NKD	SESSION	RANGE	2023-11	711	22	7.692458	0.000393	0.057848	1	2.454884	0.233087	0.143809	-0.019727	0.019008	-0.007752	-0.018620	0.000946		0.095288	0.029456	0.115755	0.129888
NKD	SESSION	RANGE	2023-12	733	20	7.692027	-0.000538	0.055410	1	2.443647	0.235202	0.141820	-0.016893	-0.022446	0.043082	-0.031142	0.000203		0.088785	0.029436	0.103722	0.126090
NKD	SESSION	RANGE	2024-01	753	22	7.693169	-0.000464	0.056478	1	2.483908	0.228965	0.143158	-0.016692	-0.041949	0.077282	-0.041420	0.000055		0.088478	0.029666	0.101646	0.114856
NKD	SESSION	RANGE	2024-02	775	21	7.700957	0.000153	0.061272	1	2.481928	0.227368	0.147995	-0.017312	0.006451	-0.004585	-0.012504	0.000183		0.091964	0.035519	0.106539	0.105872
NKD	SESSION	RANGE	2024-03	796	20	7.705129	-0.000420	0.061370	1	2.436115	0.214427	0.152607	-0.011727	0.027333	-0.022610	-0.003808	-0.000154		0.102517	0.042419	0.120074	0.105294
NKD	SESSION	RANGE	2024-04	816	22	7.714556	-0.000390	0.064259	1	2.291286	0.218150	0.149674	-0.004351	0.034410	-0.027566	-0.001893	-0.000109		0.100671	0.042012	0.121279	0.105317
NKD	SESSION	RANGE	2024-05	838	23	7.727176	-0.000193	0.067457	1	2.052413	0.217367	0.148298	0.012631	0.055283	-0.074854	0.028510	-0.000247		0.090381	0.042935	0.120372	0.107358
NKD	SESSION	RANGE	2024-06	861	20	7.731537	0.000199	0.065710	1	2.052935	0.225021	0.145982	0.013390	0.088792	-0.160149	0.068147	-0.000487		0.090020	0.053516	0.123648	0.108545
NKD	SESSION	RANGE	2024-07	881	23	7.735518	-0.000320	0.065657	1	2.015590	0.226614	0.142181	0.017832	0.064572	-0.107675	0.041109	-0.000413		0.082578	0.050402	0.120338	0.101134
NKD	SESSION	RANGE	2024-08	904	22	7.745384	0.000779	0.070018	1	1.921783	0.221203	0.149348	0.019866	0.113498	-0.177090	0.067287	-0.001371		0.095668	0.075937	0.129860	0.105071
NKD	SESSION	RANGE	2024-09	926	21	7.766521	0.000168	0.070267	1	1.712465	0.241325	0.137875	0.021657	0.133917	-0.199332	0.076909	-0.001003		0.094230	0.074199	0.135511	0.105075
NKD	SESSION	RANGE	2024-10	947	23	7.782343	0.000540	0.071036	1	1.396380	0.241353	0.117067	0.061792	0.140673	-0.179179	0.053923	-0.001295		0.103089	0.077879	0.140142	0.114430
NKD	SESSION	RANGE	2024-11	970	21	7.794509	0.000608	0.069507	1	1.318536	0.230954	0.121231	0.070247	0.115440	-0.127922	0.034844	-0.001335		0.101336	0.069740	0.133479	0.103211
NKD	SESSION	RANGE	2024-12	991	21	7.804081	-0.000317	0.068755	1	1.290271	0.230107	0.124319	0.069834	0.122605	-0.142857	0.042014	-0.001177		0.110641	0.079030	0.135904	0.108535
NKD	SESSION	RANGE	2025-01	1012	22	7.809041	-0.000594	0.068054	1	1.284933	0.226098	0.123725	0.072886	0.102412	-0.106350	0.030107	-0.001559		0.101146	0.084871	0.135998	0.107291
NKD	SESSION	RANGE	2025-02	1034	20	7.813845	-0.000157	0.068417	0	1.330542	0.222860	0.124488	0.073869	0.135600	-0.160397	0.049002	-0.001890		0.095522	0.074194	0.124665	0.103996
NKD	SESSION	RANGE	2025-03	1054	21	7.816728	0.000364	0.068724	0	1.331934	0.227562	0.123176	0.072402	0.126356	-0.152748	0.046269	-0.001762		0.093865	0.076494	0.124018	0.108653
NKD	SESSION	RANGE	2025-04	1075	21	7.823811	0.000230	0.069549	0	1.318895	0.233293	0.122106	0.070754	0.119635	-0.148119	0.044464	-0.001720		0.089934	0.071409	0.117981	0.110831
NKD	SESSION	RANGE	2025-05	1096	22	7.838279	0.000077	0.069837	0	1.337389	0.250657	0.111562	0.058359	0.128429	-0.153730	0.050134	-0.001866		0.090264	0.082800	0.122780	0.113519
NKD	SESSION	RANGE	2025-06	1118	21	7.843526	0.000113	0.067115	0	1.347141	0.245643	0.117056	0.055984	0.087961	-0.088539	0.028885	-0.002383		0.088119	0.082088	0.117866	0.107249
NKD	SESSION	RANGE	2025-07	1139	23	7.844613	0.000010	0.065095	0	1.354276	0.244762	0.117211	0.055798	0.093492	-0.096266	0.032058	-0.002034		0.080048	0.077950	0.113166	0.107565
NKD	SESSION	RANGE	2025-08	1162	21	7.847037	0.000091	0.065729	0	1.370200	0.241906	0.117920	0.056745	0.097487	-0.120295	0.052837	-0.002184		0.081109	0.079754	0.110698	0.105810
NKD	SESSION	RANGE	2025-09	1183	22	7.851380	0.000302	0.066825	0	1.355973	0.240515	0.121356	0.056978	0.058587	-0.069185	0.037128	-0.001672		0.081721	0.077171	0.111810	0.116497
NKD	SESSION	RANGE	2025-10	1205	23	7.854813	-0.000088	0.066795	0	1.351796	0.240983	0.119369	0.057877	0.070902	-0.091766	0.048807	-0.001615		0.085780	0.078054	0.119982	0.120273
NKD	SESSION	RANGE	2025-11	1228	20	7.866465	0.000481	0.069047	0	1.287708	0.233507	0.129578	0.056670	0.052378	-0.058108	0.039354	-0.001206		0.080229	0.073035	0.111956	0.124633
NKD	SESSION	RANGE	2025-12	1248	22	7.877522	-0.000746	0.069516	0	1.259877	0.241122	0.122334	0.057382	0.057621	-0.061773	0.039214	-0.001505		0.091438	0.082123	0.117290	0.123067
NKD	SESSION	SIGMA	2022-02	258	20	7.287022	0.000158	-0.359208	1	2.454173	0.253071	0.075659	-0.035443	-0.041671	0.291336	-0.173089	-0.000279		0.037355	-0.031648	-0.014162	0.029043
NKD	SESSION	SIGMA	2022-03	278	23	7.301022	0.000584	-0.353475	1	2.131211	0.225822	0.080962	-0.007912	-0.005940	0.306073	-0.189303	-0.000104		0.023928	-0.056276	0.001002	0.021958
NKD	SESSION	SIGMA	2022-04	301	20	7.321838	-0.000594	-0.353448	1	1.872529	0.221888	0.082367	0.006977	-0.025940	0.375490	-0.228931	0.000807		0.020136	-0.052082	-0.005833	0.025482
NKD	SESSION	SIGMA	2022-05	321	22	7.328991	-0.000495	-0.353199	1	1.913337	0.218413	0.084248	0.004857	0.040120	0.269075	-0.185673	0.000561		0.018113	-0.044991	-0.009515	0.022574
NKD	SESSION	SIGMA	2022-06	343	22	7.339995	-0.000884	-0.353198	1	1.867857	0.207443	0.090788	0.003130	0.055517	0.269794	-0.183008	0.000757		0.016667	-0.041602	-0.004255	0.015082
NKD	SESSION	SIGMA	2022-07	365	21	7.343572	-0.000413	-0.353296	1	1.894373	0.211066	0.085928	0.003382	0.067050	0.251182	-0.177708	0.000886		0.015418	-0.037041	0.003791	0.014363
NKD	SESSION	SIGMA	2022-08	386	23	7.340394	-0.001371	-0.355017	1	1.870738	0.202494	0.092334	0.002414	0.057910	0.277193	-0.186354	0.001048		0.022935	-0.021715	0.005647	0.022633
NKD	SESSION	SIGMA	2022-09	409	22	7.325070	-0.000858	-0.355571	1	1.682450	0.199735	0.098760	0.010834	0.048589	0.286617	-0.186021	0.001316		0.023297	-0.019726	0.000052	0.028876
NKD	SESSION	SIGMA	2022-10	431	21	7.324336	-0.000403	-0.349040	1	1.739634	0.184234	0.108472	0.006364	0.037683	0.310695	-0.187317	0.001500		0.034504	-0.004640	0.005492	0.029631
NKD	SESSION	SIGMA	2022-11	452	22	7.325704	-0.001457	-0.348504	1	1.774214	0.202103	0.103364	0.007958	0.029619	0.252575	-0.154041	0.001088		0.024235	-0.009730	0.010984	0.025687
NKD	SESSION	SIGMA	2022-12	474	21	7.309756	-0.001368	-0.353385	1	1.627552	0.193070	0.110300	0.014485	0.023203	0.271273	-0.156078	0.001026		0.030403	-0.006672	0.016779	0.026969
NKD	SESSION	SIGMA	2023-01	495	21	7.303156	-0.000887	-0.352876	1	1.681226	0.191939	0.096290	0.025820	0.014158	0.290137	-0.165649	0.000477		0.043555	-0.008012	0.013975	0.029819
NKD	SESSION	SIGMA	2023-02	516	20	7.294062	-0.001529	-0.356778	1	1.645752	0.185092	0.098710	0.032611	0.056331	0.234721	-0.153271	0.000325		0.049301	0.005340	0.019551	0.033226
NKD	SESSION	SIGMA	2023-03	536	23	7.279011	-0.001872	-0.358822	1	1.373309	0.178961	0.107306	0.047730	0.093905	0.170797	-0.125872	-0.000295		0.061508	0.017746	0.026276	0.048068
NKD	SESSION	SIGMA	2023-04	559	20	7.275704	-0.001130	-0.357818	1	1.518436	0.182516	0.112300	0.030962	0.110967	0.128469	-0.103832	0.000138		0.051107	0.017431	0.021305	0.047178
NKD	SESSION	SIGMA	2023-05	579	23	7.261737	-0.000582	-0.366225	1	1.449456	0.178002	0.127941	0.023239	0.117154	0.125262	-0.104806	0.000139		0.055902	0.021097	0.020318	0.050899
NKD	SESSION	SIGMA	2023-06	602	22	7.256977	-0.000542	-0.363506	1	1.374471	0.169445	0.129984	0.030335	0.128168	0.118148	-0.100477	0.000260		0.062332	0.025487	0.029324	0.054590
NKD	SESSION	SIGMA	2023-07	624	21	7.267410	-0.000561	-0.360420	1	1.360373	0.165074	0.133055	0.028017	0.131116	0.119929	-0.096331	0.000771		0.061612	0.030383	0.026793	0.054836
NKD	SESSION	SIGMA	2023-08	645	23	7.272896	-0.000415	-0.360292	1	1.343892	0.162984	0.128760	0.033701	0.106627	0.162889	-0.111996	0.000818		0.062413	0.037693	0.035917	0.067027
NKD	SESSION	SIGMA	2023-09	668	21	7.274746	-0.000689	-0.361822	1	1.378100	0.162730	0.134313	0.029895	0.125224	0.105714	-0.081308	0.001321		0.053643	0.037899	0.033872	0.062869
NKD	SESSION	SIGMA	2023-10	689	22	7.272954	-0.000241	-0.359891	1	1.389394	0.162338	0.132193	0.029420	0.118761	0.120388	-0.085352	0.001225		0.057288	0.041056	0.039807	0.066419
NKD	SESSION	SIGMA	2023-11	711	22	7.281181	0.000211	-0.354235	1	1.342043	0.167220	0.132498	0.029883	0.115713	0.122062	-0.087875	0.000997		0.056379	0.035965	0.038462	0.062631
NKD	SESSION	SIGMA	2023-12	733	20	7.280530	-0.000409	-0.356866	1	1.410598	0.167893	0.131133	0.029419	0.070151	0.167802	-0.094297	0.000310		0.052461	0.036499	0.029668	0.061284
NKD	SESSION	SIGMA	2024-01	753	22	7.280788	-0.000456	-0.356649	1	1.440935	0.161905	0.131114	0.032218	0.057305	0.188306	-0.099675	0.000440		0.049127	0.032576	0.030208	0.056226
NKD	SESSION	SIGMA	2024-02	775	21	7.286502	-0.000116	-0.353880	1	1.436484	0.157819	0.135988	0.031134	0.101499	0.123731	-0.078722	0.000737		0.057445	0.037292	0.039545	0.057315
NKD	SESSION	SIGMA	2024-03	796	20	7.290865	-0.000114	-0.353575	1	1.417612	0.148719	0.140233	0.034142	0.123078	0.097967	-0.069031	0.000994		0.064995	0.040450	0.047625	0.061415
NKD	SESSION	SIGMA	2024-04	816	22	7.298101	-0.000322	-0.352831	1	1.370371	0.146697	0.139555	0.036697	0.129947	0.095779	-0.066617	0.000817		0.068158	0.039995	0.048874	0.062008
NKD	SESSION	SIGMA	2024-05	838	23	7.310302	-0.000009	-0.350030	1	1.175129	0.147810	0.141300	0.047832	0.137820	0.069381	-0.048654	0.000823		0.060939	0.039348	0.044511	0.060617
NKD	SESSION	SIGMA	2024-06	861	20	7.314484	0.000051	-0.351937	1	1.183433	0.150089	0.139372	0.049164	0.143467	0.044368	-0.034301	0.000762		0.064840	0.047734	0.050777	0.065276
NKD	SESSION	SIGMA	2024-07	881	23	7.316958	-0.000122	-0.353465	1	1.187157	0.149081	0.138654	0.050228	0.130394	0.071827	-0.047469	0.000641		0.059721	0.044320	0.048387	0.064132
NKD	SESSION	SIGMA	2024-08	904	22	7.325951	0.000711	-0.349953	1	1.075875	0.147119	0.146591	0.049728	0.138859	0.065090	-0.044633	0.000333		0.062964	0.049583	0.053639	0.067262
NKD	SESSION	SIGMA	2024-09	926	21	7.347138	-0.000014	-0.349642	1	0.976552	0.165773	0.140454	0.042673	0.173815	0.008223	-0.018789	-0.000038		0.062302	0.048932	0.050853	0.062496
NKD	SESSION	SIGMA	2024-10	947	23	7.362224	0.000742	-0.349589	1	0.792764	0.169148	0.129066	0.061697	0.188552	0.000676	-0.023750	0.000205		0.067141	0.053727	0.055975	0.070035
NKD	SESSION	SIGMA	2024-11	970	21	7.372606	0.000381	-0.352871	1	0.826536	0.162169	0.132747	0.060869	0.157190	0.054725	-0.042396	0.000111		0.063912	0.048751	0.055413	0.063402
NKD	SESSION	SIGMA	2024-12	991	21	7.382373	-0.000092	-0.353419	1	0.796383	0.160725	0.134911	0.061693	0.151595	0.063443	-0.044858	0.000286		0.067162	0.052184	0.056185	0.062876
NKD	SESSION	SIGMA	2025-01	1012	22	7.387236	0.000013	-0.354207	1	0.792323	0.156298	0.133889	0.064035	0.136950	0.095400	-0.054936	0.000051		0.063103	0.051907	0.056111	0.060917
NKD	SESSION	SIGMA	2025-02	1034	20	7.394215	-0.000029	-0.351682	0	0.770043	0.157094	0.135546	0.065725	0.143642	0.074962	-0.046074	0.000119		0.061636	0.046818	0.053231	0.059065
NKD	SESSION	SIGMA	2025-03	1054	21	7.397590	0.000436	-0.350879	0	0.764946	0.155965	0.137351	0.065717	0.120858	0.103743	-0.052811	0.000236		0.057648	0.045811	0.053829	0.060851
NKD	SESSION	SIGMA	2025-04	1075	21	7.405003	0.000435	-0.349719	0	0.747817	0.162723	0.134053	0.065031	0.131815	0.082036	-0.044831	-0.000009		0.058830	0.045474	0.053059	0.061300
NKD	SESSION	SIGMA	2025-05	1096	22	7.420034	0.000051	-0.348864	0	0.751764	0.174953	0.131237	0.055001	0.135633	0.076351	-0.041729	-0.000302		0.057210	0.053494	0.052031	0.062711
