# PORT_M1B_SPEC.md S1.1 OR_EXT ledger (CC-M1-6.1) (spec_sha16=d31f48b59877e44d)
# params_hash=c0fd01c82cf4831599c021524d8cdabcf7a0af758ef8b6b9047750390b514b38
# S1.1 differential vs m1/levels_v3 over EVERY session: adding the OR_EXT family may not perturb any other level, and every new touch must belong to OR_EXT
asset	date8	n_non_orext_rows	n_non_orext_mismatch	n_orext_rows	n_orext_unexpected_keys	n_touches_v3	n_touches_v4	n_orext_touches	verdict
HG	20241129	204	0	0	0	321	321	0	PASS
HG	20241202	200	0	0	0	482	482	0	PASS
HG	20241203	199	0	0	0	406	406	0	PASS
HG	20241204	215	0	0	0	357	357	0	PASS
HG	20241205	200	0	0	0	328	328	0	PASS
HG	20241206	203	0	0	0	430	430	0	PASS
HG	20241209	213	0	0	0	309	309	0	PASS
HG	20241210	206	0	0	0	247	247	0	PASS
HG	20241211	202	0	0	0	458	458	0	PASS
HG	20241212	207	0	0	0	492	492	0	PASS
HG	20241213	220	0	0	0	294	294	0	PASS
HG	20241216	206	0	0	0	324	324	0	PASS
HG	20241217	201	0	0	0	274	274	0	PASS
HG	20241218	200	0	0	0	403	403	0	PASS
HG	20241219	210	0	0	0	346	346	0	PASS
HG	20241220	207	0	0	0	431	431	0	PASS
HG	20241223	202	0	0	0	326	326	0	PASS
HG	20241224	207	0	0	0	237	237	0	PASS
HG	20241226	200	0	0	0	410	410	0	PASS
HG	20241227	204	0	0	0	267	267	0	PASS
HG	20241230	203	0	0	0	331	331	0	PASS
HG	20241231	211	0	0	0	297	297	0	PASS
HG	20250102	213	0	0	0	420	420	0	PASS
HG	20250103	208	0	0	0	377	377	0	PASS
HG	20250106	209	0	0	0	336	336	0	PASS
HG	20250107	216	0	0	0	401	401	0	PASS
HG	20250108	205	0	0	0	434	434	0	PASS
HG	20250109	218	0	0	0	234	234	0	PASS
HG	20250110	209	0	0	0	554	554	0	PASS
HG	20250113	207	0	0	0	404	404	0	PASS
HG	20250114	209	0	0	0	454	454	0	PASS
HG	20250115	203	0	0	0	495	495	0	PASS
HG	20250116	215	0	0	0	369	369	0	PASS
HG	20250117	205	0	0	0	354	354	0	PASS
HG	20250120	220	0	0	0	407	407	0	PASS
HG	20250121	212	0	0	0	382	382	0	PASS
HG	20250122	212	0	0	0	356	356	0	PASS
HG	20250123	212	0	0	0	326	326	0	PASS
HG	20250124	217	0	0	0	251	251	0	PASS
HG	20250127	205	0	0	0	312	312	0	PASS
HG	20250128	224	0	0	0	397	397	0	PASS
HG	20250129	203	0	0	0	383	383	0	PASS
HG	20250130	211	0	0	0	355	355	0	PASS
HG	20250131	207	0	0	0	426	426	0	PASS
HG	20250203	205	0	0	0	519	519	0	PASS
HG	20250204	228	0	0	0	310	310	0	PASS
HG	20250205	208	0	0	0	402	402	0	PASS
HG	20250206	226	0	0	0	379	379	0	PASS
HG	20250207	214	0	0	0	321	321	0	PASS
HG	20250210	213	0	0	0	443	443	0	PASS
HG	20250211	222	0	0	0	357	357	0	PASS
HG	20250212	217	0	0	0	379	379	0	PASS
HG	20250213	219	0	0	0	336	336	0	PASS
HG	20250214	223	0	0	0	481	481	0	PASS
HG	20250217	216	0	0	0	208	208	0	PASS
HG	20250218	215	0	0	0	349	349	0	PASS
HG	20250219	210	0	0	0	333	333	0	PASS
HG	20250220	207	0	0	0	488	488	0	PASS
HG	20250221	203	0	0	0	300	300	0	PASS
HG	20250224	205	0	0	0	434	434	0	PASS
HG	20250225	210	0	0	0	654	654	0	PASS
HG	20250226	215	0	0	0	242	242	0	PASS
HG	20250227	221	0	0	0	355	355	0	PASS
HG	20250228	213	0	0	0	252	252	0	PASS
HG	20250303	206	0	0	0	349	349	0	PASS
HG	20250304	215	0	0	0	472	472	0	PASS
HG	20250305	217	0	0	0	316	316	0	PASS
HG	20250306	244	0	0	0	488	488	0	PASS
HG	20250307	218	0	0	0	450	450	0	PASS
HG	20250310	224	0	0	0	366	366	0	PASS
HG	20250311	217	0	0	0	353	353	0	PASS
HG	20250312	223	0	0	0	349	349	0	PASS
HG	20250313	222	0	0	0	424	424	0	PASS
HG	20250314	228	0	0	0	325	325	0	PASS
HG	20250317	212	0	0	0	300	300	0	PASS
HG	20250318	218	0	0	0	359	359	0	PASS
HG	20250319	213	0	0	0	289	289	0	PASS
HG	20250320	216	0	0	0	403	403	0	PASS
HG	20250321	209	0	0	0	363	363	0	PASS
HG	20250324	217	0	0	0	369	369	0	PASS
HG	20250325	217	0	0	0	309	309	0	PASS
HG	20250326	218	0	0	0	344	344	0	PASS
HG	20250327	231	0	0	0	318	318	0	PASS
HG	20250328	220	0	0	0	349	349	0	PASS
HG	20250331	213	0	0	0	432	432	0	PASS
HG	20250401	215	0	0	0	351	351	0	PASS
HG	20250402	214	0	0	0	629	629	0	PASS
HG	20250403	212	0	0	0	379	379	0	PASS
HG	20250404	258	0	0	0	265	265	0	PASS
HG	20250407	282	0	0	0	1042	1042	0	PASS
HG	20250408	311	0	0	0	553	553	0	PASS
HG	20250409	247	0	0	0	717	717	0	PASS
HG	20250410	266	0	0	0	404	404	0	PASS
HG	20250411	230	0	0	0	428	428	0	PASS
HG	20250414	243	0	0	0	257	257	0	PASS
HG	20250415	231	0	0	0	356	356	0	PASS
HG	20250416	219	0	0	0	274	274	0	PASS
HG	20250417	223	0	0	0	427	427	0	PASS
HG	20250421	229	0	0	0	322	322	0	PASS
HG	20250422	221	0	0	0	435	435	0	PASS
HG	20250423	238	0	0	0	348	348	0	PASS
HG	20250424	214	0	0	0	198	198	0	PASS
HG	20250425	212	0	0	0	368	368	0	PASS
HG	20250428	219	0	0	0	264	264	0	PASS
HG	20250429	212	0	0	0	424	424	0	PASS
HG	20250430	224	0	0	0	182	182	0	PASS
HG	20250501	238	0	0	0	297	297	0	PASS
HG	20250502	212	0	0	0	448	448	0	PASS
HG	20250505	217	0	0	0	325	325	0	PASS
HG	20250506	212	0	0	0	349	349	0	PASS
HG	20250507	220	0	0	0	352	352	0	PASS
HG	20250508	221	0	0	0	337	337	0	PASS
HG	20250509	213	0	0	0	427	427	0	PASS
HG	20250512	235	0	0	0	418	418	0	PASS
HG	20250513	231	0	0	0	326	326	0	PASS
HG	20250514	215	0	0	0	330	330	0	PASS
HG	20250515	216	0	0	0	349	349	0	PASS
HG	20250516	222	0	0	0	380	380	0	PASS
HG	20250519	216	0	0	0	268	268	0	PASS
HG	20250520	218	0	0	0	291	291	0	PASS
HG	20250521	209	0	0	0	385	385	0	PASS
HG	20250522	212	0	0	0	495	495	0	PASS
HG	20250523	228	0	0	0	464	464	0	PASS
HG	20250526	244	0	0	0	185	185	0	PASS
HG	20250527	216	0	0	0	291	291	0	PASS
HG	20250528	211	0	0	0	303	303	0	PASS
HG	20250529	215	0	0	0	403	403	0	PASS
HG	20250530	208	0	0	0	378	378	0	PASS
HG	20250602	209	0	0	0	296	296	0	PASS
HG	20250603	245	0	0	0	370	370	0	PASS
HG	20250604	219	0	0	0	225	225	0	PASS
HG	20250605	207	0	0	0	373	373	0	PASS
HG	20250606	219	0	0	0	356	356	0	PASS
HG	20250609	224	0	0	0	346	346	0	PASS
HG	20250610	213	0	0	0	351	351	0	PASS
HG	20250611	212	0	0	0	470	470	0	PASS
HG	20250612	218	0	0	0	271	271	0	PASS
HG	20250613	212	0	0	0	666	666	0	PASS
HG	20250616	231	0	0	0	472	472	0	PASS
HG	20250617	233	0	0	0	358	358	0	PASS
HG	20250618	214	0	0	0	393	393	0	PASS
HG	20250619	204	0	0	0	310	310	0	PASS
HG	20250620	215	0	0	0	416	416	0	PASS
HG	20250623	208	0	0	0	422	422	0	PASS
HG	20250624	236	0	0	0	487	487	0	PASS
HG	20250625	217	0	0	0	297	297	0	PASS
HG	20250626	206	0	0	0	114	114	0	PASS
HG	20250627	230	0	0	0	453	453	0	PASS
HG	20250630	213	0	0	0	318	318	0	PASS
HG	20250701	211	0	0	0	567	567	0	PASS
HG	20250702	216	0	0	0	341	341	0	PASS
HG	20250703	226	0	0	0	359	359	0	PASS
HG	20250704	217	0	0	0	219	219	0	PASS
HG	20250707	216	0	0	0	322	322	0	PASS
HG	20250708	215	0	0	0	473	473	0	PASS
HG	20250709	471	0	0	0	803	803	0	PASS
HG	20250710	263	0	0	0	441	441	0	PASS
HG	20250711	236	0	0	0	405	405	0	PASS
HG	20250714	247	0	0	0	342	342	0	PASS
HG	20250715	241	0	0	0	438	438	0	PASS
HG	20250716	232	0	0	0	315	315	0	PASS
HG	20250717	213	0	0	0	265	265	0	PASS
HG	20250718	212	0	0	0	294	294	0	PASS
HG	20250721	221	0	0	0	397	397	0	PASS
HG	20250722	216	0	0	0	422	422	0	PASS
HG	20250723	229	0	0	0	362	362	0	PASS
HG	20250724	236	0	0	0	541	541	0	PASS
HG	20250725	235	0	0	0	354	354	0	PASS
HG	20250728	217	0	0	0	426	426	0	PASS
HG	20250729	275	0	0	0	298	298	0	PASS
HG	20250730	232	0	0	0	506	506	0	PASS
HG	20250731	682	0	0	0	198	198	0	PASS
HG	20250801	263	0	0	0	242	242	0	PASS
HG	20250804	220	0	0	0	190	190	0	PASS
HG	20250805	217	0	0	0	159	159	0	PASS
HG	20250806	218	0	0	0	144	144	0	PASS
HG	20250807	204	0	0	0	170	170	0	PASS
HG	20250808	210	0	0	0	207	207	0	PASS
HG	20250811	219	0	0	0	235	235	0	PASS
HG	20250812	210	0	0	0	239	239	0	PASS
HG	20250813	213	0	0	0	255	255	0	PASS
HG	20250814	218	0	0	0	260	260	0	PASS
HG	20250815	209	0	0	0	267	267	0	PASS
HG	20250818	207	0	0	0	247	247	0	PASS
HG	20250819	201	0	0	0	232	232	0	PASS
HG	20250820	211	0	0	0	224	224	0	PASS
HG	20250821	204	0	0	0	337	337	0	PASS
HG	20250822	204	0	0	0	300	300	0	PASS
HG	20250825	209	0	0	0	311	311	0	PASS
HG	20250826	203	0	0	0	211	211	0	PASS
HG	20250827	211	0	0	0	284	284	0	PASS
HG	20250828	214	0	0	0	284	284	0	PASS
HG	20250829	213	0	0	0	250	250	0	PASS
HG	20250901	205	0	0	0	309	309	0	PASS
HG	20250902	204	0	0	0	446	446	0	PASS
HG	20250903	214	0	0	0	379	379	0	PASS
HG	20250904	205	0	0	0	177	177	0	PASS
HG	20250905	203	0	0	0	333	333	0	PASS
HG	20250908	213	0	0	0	322	322	0	PASS
HG	20250909	209	0	0	0	360	360	0	PASS
HG	20250910	203	0	0	0	292	292	0	PASS
HG	20250911	209	0	0	0	297	297	0	PASS
HG	20250912	207	0	0	0	330	330	0	PASS
HG	20250915	204	0	0	0	318	318	0	PASS
HG	20250916	209	0	0	0	376	376	0	PASS
HG	20250917	203	0	0	0	358	358	0	PASS
HG	20250918	213	0	0	0	316	316	0	PASS
HG	20250919	199	0	0	0	253	253	0	PASS
HG	20250922	205	0	0	0	360	360	0	PASS
HG	20250923	206	0	0	0	287	287	0	PASS
HG	20250924	206	0	0	0	389	389	0	PASS
HG	20250925	240	0	0	0	607	607	0	PASS
HG	20250926	237	0	0	0	404	404	0	PASS
HG	20250929	210	0	0	0	313	313	0	PASS
HG	20250930	225	0	0	0	469	469	0	PASS
HG	20251001	210	0	0	0	470	470	0	PASS
HG	20251002	212	0	0	0	558	558	0	PASS
HG	20251003	222	0	0	0	329	329	0	PASS
HG	20251006	224	0	0	0	408	408	0	PASS
HG	20251007	214	0	0	0	607	607	0	PASS
HG	20251008	223	0	0	0	610	610	0	PASS
HG	20251009	215	0	0	0	711	711	0	PASS
HG	20251010	236	0	0	0	536	536	0	PASS
HG	20251013	266	0	0	0	685	685	0	PASS
HG	20251014	265	0	0	0	671	671	0	PASS
HG	20251015	234	0	0	0	366	366	0	PASS
HG	20251016	217	0	0	0	315	315	0	PASS
HG	20251017	221	0	0	0	575	575	0	PASS
HG	20251020	216	0	0	0	241	241	0	PASS
HG	20251021	228	0	0	0	408	408	0	PASS
HG	20251022	223	0	0	0	344	344	0	PASS
HG	20251023	214	0	0	0	340	340	0	PASS
HG	20251024	216	0	0	0	483	483	0	PASS
HG	20251027	220	0	0	0	499	499	0	PASS
HG	20251028	217	0	0	0	288	288	0	PASS
HG	20251029	215	0	0	0	444	444	0	PASS
HG	20251030	221	0	0	0	454	454	0	PASS
HG	20251031	231	0	0	0	385	385	0	PASS
HG	20251103	206	0	0	0	386	386	0	PASS
HG	20251104	216	0	0	0	297	297	0	PASS
HG	20251105	232	0	0	0	426	426	0	PASS
HG	20251106	225	0	0	0	220	220	0	PASS
HG	20251107	212	0	0	0	293	293	0	PASS
HG	20251110	204	0	0	0	357	357	0	PASS
HG	20251111	219	0	0	0	189	189	0	PASS
HG	20251112	206	0	0	0	418	418	0	PASS
HG	20251113	220	0	0	0	570	570	0	PASS
HG	20251114	226	0	0	0	368	368	0	PASS
HG	20251117	221	0	0	0	453	453	0	PASS
HG	20251118	214	0	0	0	395	395	0	PASS
HG	20251119	208	0	0	0	451	451	0	PASS
HG	20251120	213	0	0	0	490	490	0	PASS
HG	20251121	221	0	0	0	531	531	0	PASS
HG	20251124	217	0	0	0	259	259	0	PASS
HG	20251125	210	0	0	0	394	394	0	PASS
HG	20251126	222	0	0	0	222	222	0	PASS
HG	20251127	207	0	0	0	158	158	0	PASS
HG	20251128	182	0	0	0	144	144	0	PASS
HG	20251201	234	0	0	0	688	688	0	PASS
HG	20251202	218	0	0	0	278	278	0	PASS
HG	20251203	210	0	0	0	398	398	0	PASS
HG	20251204	240	0	0	0	428	428	0	PASS
HG	20251205	213	0	0	0	459	459	0	PASS
HG	20251208	218	0	0	0	404	404	0	PASS
HG	20251209	210	0	0	0	316	316	0	PASS
HG	20251210	219	0	0	0	422	422	0	PASS
HG	20251211	206	0	0	0	422	422	0	PASS
HG	20251212	231	0	0	0	644	644	0	PASS
HG	20251215	239	0	0	0	295	295	0	PASS
HG	20251216	228	0	0	0	364	364	0	PASS
HG	20251217	213	0	0	0	328	328	0	PASS
HG	20251218	214	0	0	0	511	511	0	PASS
HG	20251219	212	0	0	0	359	359	0	PASS
HG	20251222	219	0	0	0	491	491	0	PASS
HG	20251223	205	0	0	0	488	488	0	PASS
HG	20251224	222	0	0	0	466	466	0	PASS
HG	20251226	220	0	0	0	401	401	0	PASS
HG	20251229	248	0	0	0	678	678	0	PASS
HG	20251230	246	0	0	0	397	397	0	PASS
HG	20251231	229	0	0	0	513	513	0	PASS
NKD	20210119	150	0	8	0	88	91	3	PASS
NKD	20210120	155	0	8	0	158	166	8	PASS
NKD	20210121	152	0	8	0	157	163	6	PASS
NKD	20210122	153	0	8	0	180	180	0	PASS
NKD	20210125	146	0	8	0	258	265	7	PASS
NKD	20210126	148	0	8	0	172	175	3	PASS
NKD	20210127	146	0	8	0	253	256	3	PASS
NKD	20210128	151	0	8	0	296	308	12	PASS
NKD	20210129	155	0	8	0	383	391	8	PASS
NKD	20210201	158	0	8	0	196	208	12	PASS
NKD	20210202	156	0	8	0	137	145	8	PASS
NKD	20210203	153	0	8	0	111	117	6	PASS
NKD	20210204	144	0	8	0	136	140	4	PASS
NKD	20210205	150	0	8	0	143	147	4	PASS
NKD	20210208	148	0	8	0	102	106	4	PASS
NKD	20210209	156	0	8	0	303	310	7	PASS
NKD	20210210	141	0	8	0	216	219	3	PASS
NKD	20210211	146	0	8	0	140	143	3	PASS
NKD	20210212	144	0	8	0	198	208	10	PASS
NKD	20210215	145	0	8	0	79	85	6	PASS
NKD	20210216	149	0	8	0	207	214	7	PASS
NKD	20210217	148	0	8	0	196	206	10	PASS
NKD	20210218	142	0	8	0	266	276	10	PASS
NKD	20210219	153	0	8	0	283	292	9	PASS
NKD	20210222	151	0	8	0	309	314	5	PASS
NKD	20210223	148	0	8	0	266	275	9	PASS
NKD	20210224	148	0	8	0	298	301	3	PASS
NKD	20210225	151	0	8	0	304	312	8	PASS
NKD	20210226	153	0	8	0	273	280	7	PASS
NKD	20210301	148	0	8	0	167	173	6	PASS
NKD	20210302	239	0	8	0	478	487	9	PASS
NKD	20210303	236	0	8	0	397	402	5	PASS
NKD	20210304	228	0	8	0	551	555	4	PASS
NKD	20210305	239	0	8	0	577	582	5	PASS
NKD	20210308	242	0	8	0	493	503	10	PASS
NKD	20210309	246	0	8	0	334	341	7	PASS
NKD	20210310	237	0	8	0	265	270	5	PASS
NKD	20210311	230	0	8	0	220	222	2	PASS
NKD	20210312	242	0	8	0	245	248	3	PASS
NKD	20210315	229	0	8	0	339	343	4	PASS
NKD	20210316	224	0	8	0	191	193	2	PASS
NKD	20210317	225	0	8	0	248	251	3	PASS
NKD	20210318	226	0	8	0	324	332	8	PASS
NKD	20210319	232	0	8	0	359	362	3	PASS
NKD	20210322	249	0	8	0	441	445	4	PASS
NKD	20210323	237	0	8	0	484	499	15	PASS
NKD	20210324	231	0	8	0	305	314	9	PASS
NKD	20210325	233	0	8	0	397	402	5	PASS
NKD	20210326	235	0	8	0	230	237	7	PASS
NKD	20210329	232	0	8	0	344	350	6	PASS
NKD	20210330	227	0	8	0	289	291	2	PASS
NKD	20210331	225	0	8	0	165	170	5	PASS
NKD	20210401	229	0	8	0	234	237	3	PASS
NKD	20210402	232	0	8	0	130	134	4	PASS
NKD	20210405	228	0	8	0	196	197	1	PASS
NKD	20210406	220	0	8	0	251	257	6	PASS
NKD	20210407	230	0	8	0	317	319	2	PASS
NKD	20210408	225	0	8	0	219	221	2	PASS
NKD	20210409	229	0	8	0	180	189	9	PASS
NKD	20210412	222	0	8	0	179	183	4	PASS
NKD	20210413	225	0	8	0	257	260	3	PASS
NKD	20210414	220	0	8	0	210	216	6	PASS
NKD	20210415	220	0	8	0	193	194	1	PASS
NKD	20210416	221	0	8	0	236	239	3	PASS
NKD	20210419	220	0	8	0	381	387	6	PASS
NKD	20210420	223	0	8	0	292	297	5	PASS
NKD	20210421	240	0	8	0	392	407	15	PASS
NKD	20210422	226	0	8	0	262	269	7	PASS
NKD	20210423	222	0	8	0	264	268	4	PASS
NKD	20210426	225	0	8	0	228	240	12	PASS
NKD	20210427	221	0	8	0	266	277	11	PASS
NKD	20210428	225	0	8	0	251	255	4	PASS
NKD	20210429	220	0	8	0	305	310	5	PASS
NKD	20210430	227	0	8	0	340	348	8	PASS
NKD	20210503	216	0	8	0	253	262	9	PASS
NKD	20210504	221	0	8	0	410	418	8	PASS
NKD	20210505	228	0	8	0	314	318	4	PASS
NKD	20210506	232	0	8	0	291	299	8	PASS
NKD	20210507	222	0	8	0	254	259	5	PASS
NKD	20210510	218	0	8	0	226	228	2	PASS
NKD	20210511	220	0	8	0	408	425	17	PASS
NKD	20210512	235	0	8	0	570	577	7	PASS
NKD	20210513	246	0	8	0	440	441	1	PASS
NKD	20210514	238	0	8	0	227	230	3	PASS
NKD	20210517	237	0	8	0	319	332	13	PASS
NKD	20210518	235	0	8	0	261	266	5	PASS
NKD	20210519	248	0	8	0	465	471	6	PASS
NKD	20210520	239	0	8	0	320	326	6	PASS
NKD	20210521	235	0	8	0	197	203	6	PASS
NKD	20210524	226	0	8	0	273	278	5	PASS
NKD	20210525	228	0	8	0	288	290	2	PASS
NKD	20210526	225	0	8	0	293	294	1	PASS
NKD	20210527	223	0	8	0	219	221	2	PASS
NKD	20210528	227	0	8	0	85	94	9	PASS
NKD	20210531	225	0	8	0	175	179	4	PASS
NKD	20210601	224	0	8	0	304	309	5	PASS
NKD	20210602	229	0	8	0	230	240	10	PASS
NKD	20210603	226	0	8	0	339	344	5	PASS
NKD	20210604	229	0	8	0	227	228	1	PASS
NKD	20210607	227	0	8	0	275	281	6	PASS
NKD	20210608	220	0	8	0	275	286	11	PASS
NKD	20210609	218	0	8	0	154	156	2	PASS
NKD	20210610	220	0	8	0	264	269	5	PASS
NKD	20210611	230	0	8	0	215	219	4	PASS
NKD	20210614	218	0	8	0	181	181	0	PASS
NKD	20210615	219	0	8	0	130	134	4	PASS
NKD	20210616	215	0	8	0	285	292	7	PASS
NKD	20210617	217	0	8	0	374	376	2	PASS
NKD	20210618	223	0	8	0	304	308	4	PASS
NKD	20210621	233	0	8	0	350	357	7	PASS
NKD	20210622	243	0	8	0	240	247	7	PASS
NKD	20210623	222	0	8	0	255	263	8	PASS
NKD	20210624	220	0	8	0	179	185	6	PASS
NKD	20210625	235	0	8	0	148	150	2	PASS
NKD	20210628	217	0	8	0	203	210	7	PASS
NKD	20210629	217	0	8	0	159	163	4	PASS
NKD	20210630	218	0	8	0	332	340	8	PASS
NKD	20210701	220	0	8	0	333	341	8	PASS
NKD	20210702	218	0	8	0	182	192	10	PASS
NKD	20210705	212	0	8	0	207	215	8	PASS
NKD	20210706	216	0	8	0	362	368	6	PASS
NKD	20210707	230	0	8	0	377	383	6	PASS
NKD	20210708	217	0	8	0	333	339	6	PASS
NKD	20210709	229	0	8	0	430	438	8	PASS
NKD	20210712	243	0	8	0	278	283	5	PASS
NKD	20210713	224	0	8	0	283	287	4	PASS
NKD	20210714	226	0	8	0	212	217	5	PASS
NKD	20210715	219	0	8	0	287	304	17	PASS
NKD	20210716	224	0	8	0	428	442	14	PASS
NKD	20210719	230	0	8	0	393	402	9	PASS
NKD	20210720	235	0	8	0	503	512	9	PASS
NKD	20210721	227	0	8	0	276	282	6	PASS
NKD	20210722	236	0	8	0	213	215	2	PASS
NKD	20210723	220	0	8	0	133	137	4	PASS
NKD	20210726	224	0	8	0	288	296	8	PASS
NKD	20210727	226	0	8	0	411	414	3	PASS
NKD	20210728	232	0	8	0	396	403	7	PASS
NKD	20210729	223	0	8	0	195	200	5	PASS
NKD	20210730	225	0	8	0	364	372	8	PASS
NKD	20210802	220	0	8	0	232	236	4	PASS
NKD	20210803	224	0	8	0	218	222	4	PASS
NKD	20210804	223	0	8	0	184	192	8	PASS
NKD	20210805	217	0	8	0	215	220	5	PASS
NKD	20210806	222	0	8	0	275	277	2	PASS
NKD	20210809	219	0	8	0	196	197	1	PASS
NKD	20210810	217	0	8	0	246	249	3	PASS
NKD	20210811	218	0	8	0	256	264	8	PASS
NKD	20210812	219	0	8	0	239	241	2	PASS
NKD	20210813	217	0	8	0	258	261	3	PASS
NKD	20210816	216	0	8	0	296	302	6	PASS
NKD	20210817	228	0	8	0	504	505	1	PASS
NKD	20210818	217	0	8	0	246	250	4	PASS
NKD	20210819	223	0	8	0	514	521	7	PASS
NKD	20210820	226	0	8	0	521	526	5	PASS
NKD	20210823	226	0	8	0	197	204	7	PASS
NKD	20210824	224	0	8	0	186	187	1	PASS
NKD	20210825	213	0	8	0	240	244	4	PASS
NKD	20210826	215	0	8	0	237	243	6	PASS
NKD	20210827	217	0	8	0	290	292	2	PASS
NKD	20210830	220	0	8	0	200	204	4	PASS
NKD	20210831	218	0	8	0	307	308	1	PASS
NKD	20210901	226	0	8	0	236	237	1	PASS
NKD	20210902	230	0	8	0	365	366	1	PASS
NKD	20210903	227	0	8	0	260	266	6	PASS
NKD	20210906	230	0	8	0	271	275	4	PASS
NKD	20210907	227	0	8	0	370	377	7	PASS
NKD	20210908	227	0	8	0	559	565	6	PASS
NKD	20210909	222	0	8	0	373	380	7	PASS
NKD	20210910	233	0	8	0	386	392	6	PASS
NKD	20210913	228	0	8	0	563	564	1	PASS
NKD	20210914	229	0	8	0	424	430	6	PASS
NKD	20210915	227	0	8	0	295	302	7	PASS
NKD	20210916	226	0	8	0	460	463	3	PASS
NKD	20210917	226	0	8	0	349	354	5	PASS
NKD	20210920	221	0	8	0	386	396	10	PASS
NKD	20210921	236	0	8	0	513	517	4	PASS
NKD	20210922	223	0	8	0	343	344	1	PASS
NKD	20210923	225	0	8	0	255	266	11	PASS
NKD	20210924	226	0	8	0	309	314	5	PASS
NKD	20210927	219	0	8	0	265	273	8	PASS
NKD	20210928	223	0	8	0	352	356	4	PASS
NKD	20210929	225	0	8	0	470	477	7	PASS
NKD	20210930	228	0	8	0	527	538	11	PASS
NKD	20211001	228	0	8	0	455	461	6	PASS
NKD	20211004	227	0	8	0	337	343	6	PASS
NKD	20211005	249	0	8	0	426	434	8	PASS
NKD	20211006	246	0	8	0	655	660	5	PASS
NKD	20211007	249	0	8	0	263	274	11	PASS
NKD	20211008	242	0	8	0	222	228	6	PASS
NKD	20211011	230	0	8	0	294	303	9	PASS
NKD	20211012	240	0	8	0	261	268	7	PASS
NKD	20211013	229	0	8	0	217	222	5	PASS
NKD	20211014	231	0	8	0	175	178	3	PASS
NKD	20211015	231	0	8	0	146	150	4	PASS
NKD	20211018	231	0	8	0	189	193	4	PASS
NKD	20211019	231	0	8	0	241	245	4	PASS
NKD	20211020	233	0	8	0	282	286	4	PASS
NKD	20211021	228	0	8	0	276	285	9	PASS
NKD	20211022	247	0	8	0	352	357	5	PASS
NKD	20211025	228	0	8	0	193	199	6	PASS
NKD	20211026	236	0	8	0	151	154	3	PASS
NKD	20211027	228	0	8	0	221	224	3	PASS
NKD	20211028	238	0	8	0	248	250	2	PASS
NKD	20211029	225	0	8	0	361	370	9	PASS
NKD	20211101	231	0	8	0	191	194	3	PASS
NKD	20211102	233	0	8	0	146	149	3	PASS
NKD	20211103	222	0	8	0	257	259	2	PASS
NKD	20211104	224	0	8	0	195	200	5	PASS
NKD	20211105	232	0	8	0	196	200	4	PASS
NKD	20211108	225	0	8	0	207	216	9	PASS
NKD	20211109	228	0	8	0	278	281	3	PASS
NKD	20211110	233	0	8	0	445	449	4	PASS
NKD	20211111	225	0	8	0	290	300	10	PASS
NKD	20211112	232	0	8	0	138	141	3	PASS
NKD	20211115	222	0	8	0	177	181	4	PASS
NKD	20211116	221	0	8	0	253	260	7	PASS
NKD	20211117	220	0	8	0	230	233	3	PASS
NKD	20211118	224	0	8	0	266	271	5	PASS
NKD	20211119	219	0	8	0	313	316	3	PASS
NKD	20211122	218	0	8	0	343	351	8	PASS
NKD	20211123	224	0	8	0	426	435	9	PASS
NKD	20211124	219	0	8	0	339	350	11	PASS
NKD	20211125	229	0	8	0	100	100	0	PASS
NKD	20211126	217	0	8	0	252	266	14	PASS
NKD	20211129	244	0	8	0	714	715	1	PASS
NKD	20211130	234	0	8	0	523	531	8	PASS
NKD	20211201	252	0	8	0	637	648	11	PASS
NKD	20211202	238	0	8	0	604	608	4	PASS
NKD	20211203	231	0	8	0	449	460	11	PASS
NKD	20211206	230	0	8	0	308	323	15	PASS
NKD	20211207	233	0	8	0	227	234	7	PASS
NKD	20211208	238	0	8	0	262	270	8	PASS
NKD	20211209	228	0	8	0	232	247	15	PASS
NKD	20211210	241	0	8	0	233	236	3	PASS
NKD	20211213	227	0	8	0	234	239	5	PASS
NKD	20211214	230	0	8	0	282	289	7	PASS
NKD	20211215	231	0	8	0	310	313	3	PASS
NKD	20211216	232	0	8	0	275	279	4	PASS
NKD	20211217	232	0	8	0	287	299	12	PASS
NKD	20211220	230	0	8	0	395	410	15	PASS
NKD	20211221	242	0	8	0	255	262	7	PASS
NKD	20211222	229	0	8	0	210	214	4	PASS
NKD	20211223	226	0	8	0	122	124	2	PASS
NKD	20211227	223	0	8	0	196	202	6	PASS
NKD	20211228	228	0	8	0	203	207	4	PASS
NKD	20211229	222	0	8	0	169	172	3	PASS
NKD	20211230	222	0	8	0	210	216	6	PASS
NKD	20211231	226	0	8	0	233	235	2	PASS
NKD	20220103	214	0	8	0	515	521	6	PASS
NKD	20220104	216	0	8	0	377	379	2	PASS
NKD	20220105	219	0	8	0	437	437	0	PASS
NKD	20220106	213	0	8	0	424	433	9	PASS
NKD	20220107	218	0	8	0	524	527	3	PASS
NKD	20220110	218	0	8	0	486	497	11	PASS
NKD	20220111	226	0	8	0	495	500	5	PASS
NKD	20220112	217	0	8	0	300	307	7	PASS
NKD	20220113	213	0	8	0	323	324	1	PASS
NKD	20220114	213	0	8	0	550	552	2	PASS
NKD	20220117	220	0	8	0	154	156	2	PASS
