# PORT_M1_SPEC.md §10 FAMILY DISCOVERY CENSUS (D-055) (spec_sha16=81ea7f84a085e4bb)
# params_hash=48d590fc8f22ad4b70be3be0c7152295dcf8e670cba41bb8dd436b5a76560484
# one row per session: window/episode counters and the slice-miner session context
asset	trade_date	year	open_utc	dow	insane_frac	n_base_candidates	n_new_candidates	n_g1_confirmations	n_g2_confirmations	n_conf_in_fd1	n_conf_in_fd2	n_conf_in_fd3	n_shock_episodes	n_insane_episodes	n_fd4_triggers	fd4_latency_median_sec	n_fd5_tags	n_fd6_tags	n_base_keys_reconstructed
SI	2025-01-29	2025	1738105200	2	0.000000	574	144	493	133	32	4	39	2	0	2	18.500000	6	546	574
SI	2025-01-30	2025	1738191600	3	0.000000	492	169	417	112	54	8	29	0	0	0		6	478	492
SI	2025-01-31	2025	1738278000	4	0.000000	607	71	505	204	23	2	12	0	0	0		6	253	607
SI	2025-02-02	2025	1738450800	6	0.000000	0	0	0	0	0	0	0	0	0	0		0	0	0
SI	2025-02-03	2025	1738537200	0	0.000000	1063	111	890	231	33	8	19	13	0	16	26.500000	5	339	1063
SI	2025-02-04	2025	1738623600	1	0.000012	452	79	378	144	16	6	21	0	0	0		6	384	452
SI	2025-02-05	2025	1738710000	2	0.000000	506	79	430	146	20	3	18	1	0	1	1.000000	6	76	506
SI	2025-02-06	2025	1738796400	3	0.000000	368	97	299	112	14	4	33	0	0	0		6	279	368
SI	2025-02-07	2025	1738882800	4	0.000000	481	110	376	210	14	6	39	3	0	3	16.000000	6	319	481
SI	2025-02-09	2025	1739055600	6	0.000000	0	0	0	0	0	0	0	0	0	0		0	0	0
SI	2025-02-10	2025	1739142000	0	0.000000	299	54	242	76	13	4	12	0	0	0		4	55	299
SI	2025-02-11	2025	1739228400	1	0.000000	457	46	360	168	10	2	12	1	0	2	33.000000	6	171	457
SI	2025-02-12	2025	1739314800	2	0.000000	309	80	257	94	12	1	28	1	0	1	14.000000	5	247	309
SI	2025-02-13	2025	1739401200	3	0.000012	341	67	285	100	8	4	24	0	0	0		6	162	341
SI	2025-02-14	2025	1739487600	4	0.000000	659	122	518	197	30	9	27	3	0	5	18.000000	6	478	659
SI	2025-02-16	2025	1739660400	6	0.000000	0	0	0	0	0	0	0	0	0	0		0	0	0
SI	2025-02-17	2025	1739746800	0	0.000000	220	35	190	51	10	3	6	0	0	0		6	31	220
SI	2025-02-18	2025	1739833200	1	0.000000	324	44	265	95	12	6	8	0	0	0		5	165	324
SI	2025-02-19	2025	1739919600	2	0.000000	369	46	305	117	8	7	12	0	0	0		6	280	369
SI	2025-02-20	2025	1740006000	3	0.000000	369	72	289	128	14	0	22	0	0	0		6	349	369
SI	2025-02-21	2025	1740092400	4	0.000000	380	62	295	161	14	3	16	0	0	0		6	200	380
SI	2025-02-23	2025	1740265200	6	0.000000	0	0	0	0	0	0	0	0	0	0		0	0	0
SI	2025-02-24	2025	1740351600	0	0.000000	354	51	271	165	13	5	10	0	0	0		6	164	354
SI	2025-02-25	2025	1740438000	1	0.000000	493	69	407	155	17	7	14	2	0	2	9.000000	6	329	493
SI	2025-02-26	2025	1740524400	2	0.000000	255	30	209	81	4	4	9	0	0	0		4	13	255
SI	2025-02-27	2025	1740610800	3	0.000000	449	81	372	117	14	7	24	4	0	5	26.000000	5	267	449
SI	2025-02-28	2025	1740697200	4	0.000000	435	84	367	135	14	9	24	0	0	0		6	87	435
SI	2025-03-03	2025	1740956400	0	0.000000	536	91	441	142	22	6	21	0	0	0		5	290	536
SI	2025-03-04	2025	1741042800	1	0.000000	459	106	369	165	32	8	18	0	0	0		6	204	459
SI	2025-03-05	2025	1741129200	2	0.000012	495	104	404	175	19	1	33	1	0	1	7.000000	6	176	495
SI	2025-03-06	2025	1741215600	3	0.000012	452	73	367	185	20	4	16	0	0	0		6	195	452
SI	2025-03-07	2025	1741302000	4	0.000000	502	114	409	164	19	5	37	1	0	1	36.000000	5	466	502
SI	2025-03-10	2025	1741557600	0	0.000000	572	76	453	179	13	8	21	0	0	0		6	287	572
SI	2025-03-11	2025	1741644000	1	0.000000	464	65	385	144	8	2	24	0	0	0		6	327	464
SI	2025-03-12	2025	1741730400	2	0.000000	378	78	322	122	7	4	32	2	0	2	26.500000	6	171	378
SI	2025-03-13	2025	1741816800	3	0.000012	424	50	351	136	7	4	16	2	0	2	8.000000	6	254	424
SI	2025-03-14	2025	1741903200	4	0.000000	444	117	356	142	28	3	29	1	0	1	29.000000	6	274	444
SI	2025-03-17	2025	1742162400	0	0.000000	309	48	255	82	7	8	14	0	0	0		5	164	309
SI	2025-03-18	2025	1742248800	1	0.000000	450	86	346	238	15	5	26	0	0	0		6	167	450
SI	2025-03-19	2025	1742335200	2	0.000000	457	90	344	189	13	7	29	0	0	0		5	280	457
SI	2025-03-20	2025	1742421600	3	0.000000	449	75	375	124	21	3	15	0	0	0		6	91	449
SI	2025-03-21	2025	1742508000	4	0.000000	337	60	268	164	10	7	17	0	0	0		6	215	337
SI	2025-03-24	2025	1742767200	0	0.000000	315	38	260	83	5	6	11	0	0	0		4	81	315
SI	2025-03-25	2025	1742853600	1	0.000000	300	46	254	63	5	7	15	0	0	0		6	202	300
SI	2025-03-26	2025	1742940000	2	0.000000	216	23	173	76	3	5	6	0	0	0		6	60	216
SI	2025-03-27	2025	1743026400	3	0.000000	515	83	410	146	21	10	17	0	0	0		6	201	515
SI	2025-03-28	2025	1743112800	4	0.000000	483	66	410	127	13	7	17	1	0	1	10.000000	6	250	483
SI	2025-03-31	2025	1743372000	0	0.000000	627	93	493	175	17	21	19	1	0	2	31.000000	5	282	627
SI	2025-04-01	2025	1743458400	1	0.000000	510	90	417	137	24	7	18	0	0	0		6	80	510
SI	2025-04-02	2025	1743544800	2	0.000000	533	194	408	218	78	5	21	6	0	6	8.500000	5	182	533
SI	2025-04-03	2025	1743631200	3	0.002005	1188	209	1084	185	49	17	48	10	0	10	15.500000	6	553	1188
SI	2025-04-04	2025	1743717600	4	0.000000	1023	178	904	172	30	13	55	16	0	16	17.000000	6	664	1023
SI	2025-04-06	2025	1743890400	6	0.000000	0	0	0	0	0	0	0	0	0	0		0	0	0
SI	2025-04-07	2025	1743976800	0	0.008891	1592	161	1351	386	49	10	27	26	21	57	17.000000	5	77	1592
SI	2025-04-08	2025	1744063200	1	0.000000	345	42	284	77	9	8	8	1	0	1	84.000000	5	79	345
SI	2025-04-09	2025	1744149600	2	0.000000	676	58	521	227	17	4	10	11	0	11	38.000000	6	45	676
SI	2025-04-10	2025	1744236000	3	0.000000	429	68	329	165	14	2	19	1	0	1	98.000000	6	0	429
SI	2025-04-11	2025	1744322400	4	0.000000	421	47	334	131	11	6	10	0	0	0		6	109	421
SI	2025-04-14	2025	1744581600	0	0.000000	304	44	235	92	14	7	5	2	0	3	71.000000	6	29	304
SI	2025-04-15	2025	1744668000	1	0.000000	172	20	137	45	4	2	5	0	0	0		3	5	172
SI	2025-04-16	2025	1744754400	2	0.000000	331	52	260	96	11	5	13	1	0	3	26.000000	5	56	331
SI	2025-04-17	2025	1744840800	3	0.000000	361	46	274	135	13	6	7	2	0	2	16.000000	6	142	361
SI	2025-04-21	2025	1745186400	0	0.000000	354	46	293	93	14	6	6	0	0	0		5	110	354
SI	2025-04-22	2025	1745272800	1	0.000000	573	77	430	214	24	8	11	2	0	2	14.500000	6	139	573
SI	2025-04-23	2025	1745359200	2	0.000000	510	64	415	132	16	8	12	3	0	3	57.000000	6	161	510
SI	2025-04-24	2025	1745445600	3	0.000000	212	36	176	43	7	4	9	0	0	0		5	37	212
SI	2025-04-25	2025	1745532000	4	0.000000	284	42	227	77	8	8	9	0	0	0		4	149	284
SI	2025-04-28	2025	1745791200	0	0.000157	236	23	187	66	5	2	6	0	1	0		6	34	236
SI	2025-04-29	2025	1745877600	1	0.000000	343	51	239	161	10	7	12	0	0	0		6	103	343
SI	2025-04-30	2025	1745964000	2	0.000000	433	75	322	182	13	7	21	0	0	0		6	341	433
SI	2025-05-01	2025	1746050400	3	0.000000	459	76	361	193	8	15	23	0	0	0		6	309	459
SI	2025-05-02	2025	1746136800	4	0.000012	353	70	281	104	6	4	27	1	0	1	112.000000	5	240	353
SI	2025-05-04	2025	1746309600	6	0.000000	0	0	0	0	0	0	0	0	0	0		0	0	0
SI	2025-05-05	2025	1746396000	0	0.000000	281	59	220	77	11	3	18	0	0	0		5	82	281
SI	2025-05-06	2025	1746482400	1	0.000000	352	54	289	78	13	10	9	0	0	0		4	93	352
SI	2025-05-07	2025	1746568800	2	0.000000	361	54	286	120	8	6	16	0	0	0		5	184	361
SI	2025-05-08	2025	1746655200	3	0.000000	329	57	268	96	17	3	10	0	0	0		6	172	329
SI	2025-05-09	2025	1746741600	4	0.000000	241	52	178	94	12	7	11	0	0	0		6	60	241
SI	2025-05-11	2025	1746914400	6	0.000000	0	0	0	0	0	0	0	0	0	0		0	0	0
SI	2025-05-12	2025	1747000800	0	0.000000	667	106	540	183	27	10	22	6	0	6	14.500000	6	56	667
SI	2025-05-13	2025	1747087200	1	0.000000	315	67	266	92	9	11	20	0	0	0		6	224	315
SI	2025-05-14	2025	1747173600	2	0.000000	341	42	276	89	10	4	9	6	0	9	5.000000	5	293	341
SI	2025-05-15	2025	1747260000	3	0.000000	290	47	233	88	10	7	10	0	0	0		6	132	290
SI	2025-05-16	2025	1747346400	4	0.000000	229	44	189	54	10	2	11	0	0	0		4	31	229
SI	2025-05-18	2025	1747519200	6	0.000000	0	0	0	0	0	0	0	0	0	0		0	0	0
SI	2025-05-19	2025	1747605600	0	0.000000	258	34	214	38	8	4	7	0	0	0		5	95	258
SI	2025-05-20	2025	1747692000	1	0.000000	258	29	222	54	2	5	10	0	0	0		4	162	258
SI	2025-05-21	2025	1747778400	2	0.000000	305	50	239	113	12	1	13	0	0	0		6	65	305
SI	2025-05-22	2025	1747864800	3	0.000000	420	82	357	108	23	4	17	0	0	0		6	208	420
SI	2025-05-23	2025	1747951200	4	0.000000	295	43	242	73	12	7	6	0	0	0		5	74	295
SI	2025-05-25	2025	1748124000	6	0.000000	0	0	0	0	0	0	0	0	0	0		0	0	0
SI	2025-05-26	2025	1748210400	0	0.000000	174	24	142	41	9	2	2	0	0	0		5	2	174
SI	2025-05-27	2025	1748296800	1	0.000000	343	45	242	148	9	7	10	0	0	0		6	51	343
SI	2025-05-28	2025	1748383200	2	0.000000	213	38	173	55	10	4	7	0	0	0		5	23	213
SI	2025-05-29	2025	1748469600	3	0.000000	357	53	283	140	12	9	10	0	0	0		6	171	357
SI	2025-05-30	2025	1748556000	4	0.000000	365	41	249	170	5	12	10	0	0	0		4	56	365
SI	2025-06-01	2025	1748728800	6	0.000000	0	0	0	0	0	0	0	0	0	0		0	0	0
SI	2025-06-02	2025	1748815200	0	0.000000	508	130	441	118	19	9	42	0	0	0		6	354	508
SI	2025-06-03	2025	1748901600	1	0.000000	331	56	282	74	13	6	12	0	0	0		6	217	331
SI	2025-06-04	2025	1748988000	2	0.000000	289	86	229	92	25	4	16	0	0	0		5	46	289
SI	2025-06-05	2025	1749074400	3	0.000000	596	77	551	64	16	9	18	7	0	7	16.000000	5	141	596
SI	2025-06-06	2025	1749160800	4	0.000000	494	118	374	243	13	8	44	1	0	1	9.000000	6	72	494
SI	2025-06-08	2025	1749333600	6	0.000000	0	0	0	0	0	0	0	0	0	0		0	0	0
SI	2025-06-09	2025	1749420000	0	0.000000	396	34	318	129	8	2	8	0	0	0		6	104	396
SI	2025-06-10	2025	1749506400	1	0.000000	427	45	335	144	12	7	7	0	0	0		5	372	427
SI	2025-06-11	2025	1749592800	2	0.000000	528	98	388	192	22	5	25	1	0	1	2.000000	5	141	528
SI	2025-06-12	2025	1749679200	3	0.000000	510	79	420	128	22	8	15	4	0	4	35.000000	6	3	510
SI	2025-06-13	2025	1749765600	4	0.000000	683	121	550	191	43	12	12	1	0	2	68.000000	5	254	683
SI	2025-06-16	2025	1750024800	0	0.000000	466	51	375	118	12	3	12	1	0	1	54.000000	5	9	466
SI	2025-06-17	2025	1750111200	1	0.000000	576	121	465	162	31	7	27	3	0	3	6.000000	6	171	576
SI	2025-06-18	2025	1750197600	2	0.000000	427	92	339	132	19	6	24	0	0	0		5	271	427
SI	2025-06-19	2025	1750284000	3	0.000000	351	68	287	93	25	5	7	0	0	0		6	93	351
SI	2025-06-20	2025	1750370400	4	0.000000	402	51	327	123	13	3	11	0	0	0		6	136	402
SI	2025-06-22	2025	1750543200	6	0.000000	0	0	0	0	0	0	0	0	0	0		0	0	0
SI	2025-06-23	2025	1750629600	0	0.000000	456	69	393	76	20	3	13	1	0	1	130.000000	5	0	456
SI	2025-06-24	2025	1750716000	1	0.000000	533	106	436	188	21	13	27	2	0	2	46.500000	6	263	533
SI	2025-06-25	2025	1750802400	2	0.000000	227	20	172	76	4	4	4	0	0	0		5	61	227
SI	2025-06-26	2025	1750888800	3	0.000000	412	61	335	130	14	2	16	1	0	1	15.000000	5	265	412
SI	2025-06-27	2025	1750975200	4	0.000000	549	87	463	138	19	11	19	0	0	0		5	131	549
SI	2025-06-30	2025	1751234400	0	0.000000	386	46	347	53	12	6	8	4	0	4	15.500000	6	0	386
SI	2025-07-01	2025	1751320800	1	0.000000	370	60	288	119	13	4	15	0	0	0		5	190	370
SI	2025-07-02	2025	1751407200	2	0.000000	292	48	229	91	10	4	12	0	0	0		5	8	292
SI	2025-07-03	2025	1751493600	3	0.000012	393	94	317	145	10	1	37	0	0	0		6	242	393
SI	2025-07-04	2025	1751580000	4	0.000000	152	33	135	24	12	1	4	0	0	0		5	33	152
SI	2025-07-07	2025	1751839200	0	0.000000	591	126	467	196	51	7	9	3	0	3	54.000000	6	228	591
SI	2025-07-08	2025	1751925600	1	0.000000	376	43	313	93	9	3	11	0	0	0		5	157	376
SI	2025-07-09	2025	1752012000	2	0.000000	331	42	265	104	13	6	5	0	0	0		5	202	331
SI	2025-07-10	2025	1752098400	3	0.000000	499	108	354	241	25	6	27	1	0	1	14.000000	6	39	499
SI	2025-07-11	2025	1752184800	4	0.000000	529	70	433	183	24	4	9	0	0	0		6	198	529
SI	2025-07-14	2025	1752444000	0	0.000000	682	107	576	238	29	10	20	0	0	0		6	195	682
SI	2025-07-15	2025	1752530400	1	0.000012	372	63	308	92	7	7	21	0	0	0		5	226	372
SI	2025-07-16	2025	1752616800	2	0.000000	442	69	357	139	14	1	20	1	0	1	4.000000	6	36	442
SI	2025-07-17	2025	1752703200	3	0.000000	307	60	233	129	16	5	12	0	0	0		6	84	307
SI	2025-07-18	2025	1752789600	4	0.000000	296	33	236	94	9	3	6	0	0	0		6	38	296
SI	2025-07-21	2025	1753048800	0	0.000000	328	51	267	119	12	5	11	0	0	0		6	229	328
SI	2025-07-22	2025	1753135200	1	0.000000	379	82	297	160	9	6	30	1	0	1	15.000000	6	278	379
SI	2025-07-23	2025	1753221600	2	0.000000	546	78	427	232	21	10	13	1	0	1	4.000000	6	138	546
SI	2025-07-24	2025	1753308000	3	0.000000	503	70	404	147	20	9	11	0	0	0		6	270	503
SI	2025-07-25	2025	1753394400	4	0.000000	450	51	356	165	13	2	12	0	0	0		6	194	450
SI	2025-07-28	2025	1753653600	0	0.000000	319	54	258	106	12	4	13	0	0	0		6	14	319
SI	2025-07-29	2025	1753740000	1	0.000000	284	57	211	154	12	9	12	0	0	0		6	7	284
SI	2025-07-30	2025	1753826400	2	0.000000	669	113	553	203	18	7	35	0	0	0		6	230	669
SI	2025-07-31	2025	1753912800	3	0.000000	466	105	399	99	36	7	13	0	0	0		6	101	466
SI	2025-08-01	2025	1753999200	4	0.000000	453	82	351	145	11	7	27	2	0	2	96.500000	4	356	453
SI	2025-08-03	2025	1754172000	6	0.000000	0	0	0	0	0	0	0	0	0	0		0	0	0
SI	2025-08-04	2025	1754258400	0	0.000000	209	38	174	50	9	2	9	0	0	0		6	17	209
SI	2025-08-05	2025	1754344800	1	0.000000	261	46	216	88	7	4	14	0	0	0		6	149	261
SI	2025-08-06	2025	1754431200	2	0.000000	236	39	189	82	5	11	9	0	0	0		6	0	236
SI	2025-08-07	2025	1754517600	3	0.000000	508	99	387	169	24	8	22	2	0	2	6.000000	6	135	508
SI	2025-08-08	2025	1754604000	4	0.000000	507	63	392	171	11	7	17	1	0	1	25.000000	6	43	507
SI	2025-08-11	2025	1754863200	0	0.000000	555	75	439	161	14	11	18	0	0	0		6	116	555
SI	2025-08-12	2025	1754949600	1	0.000012	356	71	295	116	7	4	27	0	0	0		6	132	356
SI	2025-08-13	2025	1755036000	2	0.000000	274	38	217	73	5	4	12	0	0	0		6	48	274
SI	2025-08-14	2025	1755122400	3	0.000000	400	79	291	162	13	10	22	0	0	0		6	314	400
SI	2025-08-15	2025	1755208800	4	0.000000	237	32	170	117	8	4	6	0	0	0		6	53	237
SI	2025-08-18	2025	1755468000	0	0.000000	286	48	233	84	10	4	12	0	0	0		5	56	286
SI	2025-08-19	2025	1755554400	1	0.000000	336	31	268	115	9	5	4	0	0	0		6	271	336
SI	2025-08-20	2025	1755640800	2	0.000000	302	39	252	64	3	2	16	0	0	0		4	241	302
SI	2025-08-21	2025	1755727200	3	0.000000	283	64	231	82	12	6	17	0	0	0		6	157	283
SI	2025-08-22	2025	1755813600	4	0.000000	367	89	292	110	11	5	31	2	0	2	5.000000	5	261	367
SI	2025-08-25	2025	1756072800	0	0.000000	163	7	130	40	2	3	0	0	0	0		4	39	163
SI	2025-08-26	2025	1756159200	1	0.000000	407	57	308	134	18	4	9	0	0	0		5	119	407
SI	2025-08-27	2025	1756245600	2	0.000036	296	70	236	92	21	8	10	1	0	2	19.000000	6	75	296
SI	2025-08-28	2025	1756332000	3	0.000000	378	74	301	105	15	5	20	0	0	0		3	78	378
SI	2025-08-29	2025	1756418400	4	0.000000	440	87	377	122	17	4	26	0	0	0		6	358	440
SI	2025-08-31	2025	1756591200	6	0.000000	0	0	0	0	0	0	0	0	0	0		0	0	0
SI	2025-09-01	2025	1756677600	0	0.000000	598	84	522	99	28	10	9	2	0	2	12.000000	3	276	598
SI	2025-09-02	2025	1756764000	1	0.000012	722	105	570	306	20	9	28	3	0	3	2.000000	6	264	722
SI	2025-09-03	2025	1756850400	2	0.000000	603	52	450	270	9	10	12	1	0	1	51.000000	6	123	603
SI	2025-09-04	2025	1756936800	3	0.000000	528	94	401	194	19	9	24	0	0	0		5	89	528
SI	2025-09-05	2025	1757023200	4	0.000012	624	124	485	240	14	11	45	10	0	10	22.500000	5	479	624
SI	2025-09-07	2025	1757196000	6	0.000000	0	0	0	0	0	0	0	0	0	0		0	0	0
SI	2025-09-08	2025	1757282400	0	0.000000	548	66	434	192	16	14	10	0	0	0		6	45	548
SI	2025-09-09	2025	1757368800	1	0.000000	553	82	435	172	11	9	26	4	0	4	29.500000	5	319	553
SI	2025-09-10	2025	1757455200	2	0.000000	324	82	265	75	15	2	25	0	0	0		5	131	324
SI	2025-09-11	2025	1757541600	3	0.000012	476	116	362	211	8	7	47	1	0	1	1.000000	6	246	476
SI	2025-09-12	2025	1757628000	4	0.000000	510	89	426	137	24	8	17	2	0	2	14.500000	6	246	510
SI	2025-09-14	2025	1757800800	6	0.000000	0	0	0	0	0	0	0	0	0	0		0	0	0
SI	2025-09-15	2025	1757887200	0	0.000000	339	37	265	123	6	3	11	0	0	0		6	87	339
SI	2025-09-16	2025	1757973600	1	0.000000	427	73	333	177	9	9	23	0	0	0		6	119	427
SI	2025-09-17	2025	1758060000	2	0.000024	865	152	689	280	28	6	47	13	0	14	10.000000	6	334	865
SI	2025-09-18	2025	1758146400	3	0.000000	378	53	310	96	12	3	13	0	0	0		6	156	378
SI	2025-09-19	2025	1758232800	4	0.000000	365	53	284	119	14	11	7	0	0	0		6	200	365
SI	2025-09-21	2025	1758405600	6	0.000000	0	0	0	0	0	0	0	0	0	0		0	0	0
SI	2025-09-22	2025	1758492000	0	0.000000	445	60	351	128	9	10	16	0	0	0		5	235	445
SI	2025-09-23	2025	1758578400	1	0.000000	518	66	404	244	18	6	12	0	0	0		6	57	518
SI	2025-09-24	2025	1758664800	2	0.000000	481	74	376	177	22	4	13	0	0	0		5	58	481
SI	2025-09-25	2025	1758751200	3	0.000036	598	106	517	170	19	12	29	2	0	2	15.500000	6	271	598
SI	2025-09-26	2025	1758837600	4	0.000000	681	121	564	223	36	8	22	2	0	2	33.500000	6	539	681
SI	2025-09-28	2025	1759010400	6	0.000000	0	0	0	0	0	0	0	0	0	0		0	0	0
SI	2025-09-29	2025	1759096800	0	0.000000	961	128	784	273	45	13	14	6	0	6	29.000000	6	293	961
SI	2025-09-30	2025	1759183200	1	0.000000	796	96	636	239	26	10	17	10	0	12	26.500000	6	219	796
SI	2025-10-01	2025	1759269600	2	0.000000	820	108	663	373	21	12	27	12	0	12	18.000000	6	362	820
SI	2025-10-02	2025	1759356000	3	0.000000	832	120	716	213	19	11	36	17	0	30	16.000000	6	471	832
SI	2025-10-03	2025	1759442400	4	0.000000	486	95	400	141	16	12	27	5	0	5	13.000000	6	145	486
SI	2025-10-05	2025	1759615200	6	0.000000	0	0	0	0	0	0	0	0	0	0		0	0	0
SI	2025-10-06	2025	1759701600	0	0.000000	646	106	514	300	18	13	29	4	0	13	21.000000	6	25	646
SI	2025-10-07	2025	1759788000	1	0.000000	764	94	581	288	12	10	31	18	0	20	25.000000	5	357	764
SI	2025-10-08	2025	1759874400	2	0.000000	763	98	604	334	28	11	16	5	0	5	24.000000	6	266	763
SI	2025-10-09	2025	1759960800	3	0.000000	1034	106	837	314	25	11	25	55	0	72	25.000000	6	418	1034
SI	2025-10-10	2025	1760047200	4	0.000000	976	160	775	350	55	12	23	32	0	34	38.000000	6	204	976
SI	2025-10-13	2025	1760306400	0	0.000024	879	99	748	237	26	14	17	22	0	27	23.000000	6	262	879
SI	2025-10-14	2025	1760392800	1	0.000000	1473	247	1206	472	87	14	32	99	0	107	31.000000	6	733	1473
SI	2025-10-15	2025	1760479200	2	0.000000	657	81	530	197	19	11	16	32	0	32	32.000000	4	237	657
SI	2025-10-16	2025	1760565600	3	0.000000	709	85	584	230	23	5	17	49	0	50	42.000000	6	326	709
SI	2025-10-17	2025	1760652000	4	0.000000	1066	157	868	294	33	12	41	95	0	101	26.000000	6	599	1066
SI	2025-10-20	2025	1760911200	0	0.000000	553	84	448	142	23	12	14	32	0	35	87.000000	5	65	553
SI	2025-10-21	2025	1760997600	1	0.000000	802	87	714	128	18	9	21	65	0	66	32.500000	5	649	802
SI	2025-10-22	2025	1761084000	2	0.000000	522	62	433	162	20	6	8	50	0	71	37.000000	6	51	522
SI	2025-10-23	2025	1761170400	3	0.000000	292	45	236	70	17	7	2	9	0	9	146.000000	5	0	292
SI	2025-10-24	2025	1761256800	4	0.000012	288	61	230	65	9	4	20	5	0	6	70.000000	5	171	288
SI	2025-10-27	2025	1761516000	0	0.000024	346	59	269	131	14	6	13	16	0	20	45.500000	6	92	346
SI	2025-10-28	2025	1761602400	1	0.000000	312	49	262	79	16	5	6	3	0	3	57.000000	6	135	312
SI	2025-10-29	2025	1761688800	2	0.000000	348	71	281	93	12	2	23	18	0	18	25.500000	5	213	348
SI	2025-10-30	2025	1761775200	3	0.000000	319	39	249	95	11	5	6	12	0	12	52.000000	6	93	319
SI	2025-10-31	2025	1761861600	4	0.000000	250	25	195	92	7	3	4	2	0	2	115.000000	6	68	250
SI	2025-11-03	2025	1762124400	0	0.000000	255	27	178	105	9	4	3	7	0	7	76.000000	5	64	255
SI	2025-11-04	2025	1762210800	1	0.000000	300	43	224	105	11	2	10	6	0	8	26.500000	5	140	300
SI	2025-11-05	2025	1762297200	2	0.000000	226	32	188	61	7	4	7	0	0	0		6	138	226
SI	2025-11-06	2025	1762383600	3	0.000000	232	32	175	87	8	4	6	0	0	0		6	135	232
SI	2025-11-07	2025	1762470000	4	0.000000	268	30	201	135	7	6	5	9	0	9	75.000000	6	32	268
SI	2025-11-10	2025	1762729200	0	0.000000	302	45	245	79	15	6	5	5	0	5	53.000000	6	109	302
SI	2025-11-11	2025	1762815600	1	0.000000	313	59	258	129	17	5	10	3	0	3	40.000000	6	45	313
SI	2025-11-12	2025	1762902000	2	0.000000	419	67	354	90	23	5	9	6	0	8	49.500000	5	223	419
SI	2025-11-13	2025	1762988400	3	0.000000	661	81	520	246	26	9	10	33	0	45	41.000000	6	306	661
SI	2025-11-14	2025	1763074800	4	0.000024	636	127	531	141	28	9	32	32	0	34	39.000000	6	445	636
SI	2025-11-17	2025	1763334000	0	0.000000	422	72	347	118	25	5	9	9	0	9	71.000000	6	80	422
SI	2025-11-18	2025	1763420400	1	0.000000	365	54	305	122	16	5	9	10	0	11	121.000000	6	163	365
SI	2025-11-19	2025	1763506800	2	0.000000	430	68	346	116	24	7	7	20	0	20	88.500000	6	326	430
SI	2025-11-20	2025	1763593200	3	0.000012	531	91	426	147	24	5	20	30	0	32	74.500000	5	124	531
SI	2025-11-21	2025	1763679600	4	0.000000	587	107	474	187	36	7	14	33	0	34	75.000000	6	464	587
SI	2025-11-24	2025	1763938800	0	0.000024	263	42	227	47	10	5	9	3	0	3	111.000000	5	96	263
SI	2025-11-25	2025	1764025200	1	0.000000	382	53	300	139	14	4	11	13	0	13	101.000000	6	60	382
SI	2025-11-26	2025	1764111600	2	0.000000	343	75	273	169	20	4	16	4	0	4	174.000000	6	201	343
SI	2025-11-27	2025	1764198000	3	0.000000	252	31	215	57	10	1	5	3	0	3	261.000000	6	43	252
SI	2025-11-28	2025	1764284400	4	0.110107	272	34	243	75	0	6	14	29	3	37	33.000000	6	299	272
SI	2025-12-01	2025	1764543600	0	0.000000	1016	124	818	303	50	10	8	104	0	115	34.000000	6	189	1016
SI	2025-12-02	2025	1764630000	1	0.000000	652	101	525	205	25	11	21	47	0	47	40.000000	5	358	652
SI	2025-12-03	2025	1764716400	2	0.000000	652	94	519	246	29	3	17	43	0	45	41.000000	6	171	652
SI	2025-12-04	2025	1764802800	3	0.000000	552	112	435	191	15	10	36	38	0	43	55.000000	6	353	552
SI	2025-12-05	2025	1764889200	4	0.000000	548	98	424	201	30	6	16	37	0	53	35.000000	6	287	548
SI	2025-12-08	2025	1765148400	0	0.000133	408	55	352	93	12	5	13	21	1	25	74.000000	5	185	408
SI	2025-12-09	2025	1765234800	1	0.000000	437	66	365	117	15	6	15	35	0	37	59.000000	6	321	437
SI	2025-12-10	2025	1765321200	2	0.000000	614	175	493	303	51	10	33	54	0	79	38.000000	6	430	614
SI	2025-12-11	2025	1765407600	3	0.000000	660	93	566	177	28	7	16	50	0	52	54.000000	6	436	660
SI	2025-12-12	2025	1765494000	4	0.000000	943	129	805	261	32	16	25	85	0	89	36.000000	6	503	943
SI	2025-12-15	2025	1765753200	0	0.000109	555	108	448	161	31	9	20	52	0	54	63.000000	5	112	555
SI	2025-12-16	2025	1765839600	1	0.000000	583	72	451	181	18	7	15	58	0	60	52.500000	5	394	583
SI	2025-12-17	2025	1765926000	2	0.000000	727	97	608	165	34	12	10	93	0	94	55.500000	3	510	727
SI	2025-12-18	2025	1766012400	3	0.000012	663	93	511	241	16	9	26	69	0	70	57.500000	5	420	663
SI	2025-12-19	2025	1766098800	4	0.000000	465	55	363	193	19	8	6	48	0	52	72.500000	6	205	465
SI	2025-12-22	2025	1766358000	0	0.000085	430	38	347	107	7	6	9	42	0	44	72.500000	3	165	430
SI	2025-12-23	2025	1766444400	1	0.000000	622	139	526	227	17	17	47	72	0	85	38.000000	6	428	622
SI	2025-12-24	2025	1766530800	2	0.141353	661	104	560	231	16	8	33	74	1	76	47.000000	6	336	661
SI	2025-12-26	2025	1766703600	4	0.000362	1068	236	896	236	84	15	30	173	0	180	46.500000	3	263	1068
