# PORT_M1B_SPEC.md S4 atlas screen (spec_sha16=d31f48b59877e44d)
# params_hash=c50dfd164e2fc778844a6f8f6681f8050964cec3ff1e017904a18798e50957c3
# EXPLORATORY_NONCERTIFYING; FIT era only; no promotion claims
# scoring is reported separately: learnability (rho vs own truth) vs economic alignment (within-unit Spearman vs net_phase_close, dollar_recall@k)
asset	label	family	base	kind	horizon	truncation	penalty	transform	ranking_unit	occupancy_derived	shuffled_twin	n_rows	n_folds_scored	rho_median_learnability	rho_fold_min	rho_fold_max	align_spearman_unit	align_p_value	dollar_recall_at3	dollar_recall_at10	era_sign_consistency	era_min_align	era_max_align	holm_rank	holm_threshold	holm_significant	twin_align_spearman	voided_by_twin	fit_secs
HG	ret|e5|h30|z@phase	ratio	ret|e5	ratio	h30			z	phase	0	0	103881	4	0.015055	0.000789	0.026565	-0.003338	0.334398	-0.649523	-1.371302	0.750000	-0.017610	0.002081	239	0.000568	0		0	1.237873
HG	ret|e5|h30|z@session	ratio	ret|e5	ratio	h30			z	session	0	0	103882	4	0.010882	0.005509	0.019830	-0.002197	0.525173	-0.292694	-0.399113	0.750000	-0.026834	0.005179	273	0.000926	0		0	1.678610
HG	ret|e5|h30|rank@phase	ratio	ret|e5	ratio	h30			rank	phase	0	0	103881	4	0.003329	-0.002352	0.012522	0.018247	0.000000	-0.615136	-1.346013	1.000000	0.004497	0.027496	79	0.000202	1		0	1.211623
HG	ret|e5|h30|rank@session	ratio	ret|e5	ratio	h30			rank	session	0	0	103882	4	0.001412	-0.005105	0.011344	0.002263	0.512741	-0.290926	-0.411904	0.750000	-0.002680	0.008916	271	0.000893	0		0	1.151105
HG	ret|e5|h30|winsor@phase	ratio	ret|e5	ratio	h30			winsor	phase	0	0	103882	4	0.001722	-0.002490	0.006466	-0.009999	0.003827	-0.646221	-1.369197	0.750000	-0.043252	0.000344	132	0.000256	0		0	1.211328
HG	ret|e5|h30|winsor@session	ratio	ret|e5	ratio	h30			winsor	session	0	0	103882	4	0.003479	-0.001985	0.008394	-0.005292	0.125888	-0.301011	-0.420150	1.000000	-0.031089	-0.002801	199	0.000391	0		0	1.194253
HG	retg|e5|h30|raw	ratio	retg|e5	ratio	h30			raw		0	0	60220	4	0.055387	0.052642	0.066454	0.015390	0.000731	-0.165844	-0.233054	0.750000	-0.021873	0.018811	117	0.000238	0		0	0.768422
HG	retg|e5|h30|z@phase	ratio	retg|e5	ratio	h30			z	phase	0	0	60184	4	0.020660	0.014593	0.033192	0.005439	0.233101	-0.381127	-1.013545	0.750000	-0.002889	0.011864	224	0.000485	0		0	0.739088
HG	retg|e5|h30|z@session	ratio	retg|e5	ratio	h30			z	session	0	0	60220	4	0.049380	0.047250	0.057600	0.017699	0.000102	-0.156553	-0.240577	1.000000	0.007552	0.025439	103	0.000223	1		0	0.819877
HG	retg|e5|h30|rank@phase	ratio	retg|e5	ratio	h30			rank	phase	0	0	60190	4	0.019166	0.011080	0.024632	0.016296	0.000353	-0.373371	-0.967157	0.750000	-0.014174	0.029037	113	0.000234	0		0	0.783007
HG	retg|e5|h30|rank@session	ratio	retg|e5	ratio	h30			rank	session	0	0	60220	4	0.046038	0.022338	0.050519	0.026773	0.000000	-0.133271	-0.238686	0.750000	-0.004099	0.030501	74	0.000198	1		0	0.781832
HG	retg|e5|h30|winsor@phase	ratio	retg|e5	ratio	h30			winsor	phase	0	0	60220	4	0.054618	0.044215	0.064249	0.002695	0.554651	-0.367950	-0.966115	0.500000	-0.016453	0.010144	279	0.001042	0		0	0.799522
HG	retg|e5|h30|winsor@session	ratio	retg|e5	ratio	h30			winsor	session	0	0	60220	4	0.057565	0.053366	0.068046	0.017017	0.000188	-0.169949	-0.258963	0.750000	-0.007960	0.023102	105	0.000225	1		0	0.763754
HG	ret|e15|h30|raw	ratio	ret|e15	ratio	h30			raw		0	0	103882	4	0.002558	-0.010776	0.006512	-0.001032	0.765422	-0.279846	-0.411396	0.500000	-0.018172	0.005090	302	0.002000	0		0	1.182078
HG	ret|e15|h30|z@phase	ratio	ret|e15	ratio	h30			z	phase	0	0	103881	4	0.011333	0.010011	0.016093	0.001904	0.581860	-0.621748	-1.339271	0.250000	-0.014088	0.008566	285	0.001190	0		0	1.198342
HG	ret|e15|h30|z@session	ratio	ret|e15	ratio	h30			z	session	0	0	103882	4	0.003127	-0.000729	0.011316	0.001321	0.702434	-0.314532	-0.413973	0.500000	-0.041992	0.004716	295	0.001563	0		0	1.170587
HG	ret|e15|h30|rank@phase	ratio	ret|e15	ratio	h30			rank	phase	0	0	103881	4	0.007753	-0.003316	0.009196	0.017807	0.000000	-0.636922	-1.359377	0.750000	-0.004793	0.022241	81	0.000203	1		0	1.178331
HG	ret|e15|h30|rank@session	ratio	ret|e15	ratio	h30			rank	session	0	0	103882	4	-0.000670	-0.001880	0.001713	0.002805	0.417228	-0.287050	-0.399709	0.500000	-0.004257	0.009079	257	0.000714	0		0	1.153571
HG	ret|e15|h30|winsor@phase	ratio	ret|e15	ratio	h30			winsor	phase	0	0	103882	4	0.002217	-0.001708	0.006334	-0.003533	0.306845	-0.631651	-1.342917	0.750000	-0.012330	0.002391	235	0.000543	0		0	1.184637
HG	ret|e15|h30|winsor@session	ratio	ret|e15	ratio	h30			winsor	session	0	0	103882	4	0.002151	-0.001650	0.003702	-0.002608	0.450630	-0.283827	-0.418020	1.000000	-0.011361	-0.000511	265	0.000806	0		0	1.180290
HG	retg|e15|h30|raw	ratio	retg|e15	ratio	h30			raw		0	0	17343	4	0.092084	0.023334	0.140553	0.022340	0.009633	0.095430	0.135672	1.000000	0.018361	0.028259	139	0.000266	0		0	0.309888
HG	retg|e15|h30|z@phase	ratio	retg|e15	ratio	h30			z	phase	0	0	16914	4	0.002645	-0.029959	0.030817	-0.015903	0.073839	0.095304	0.150588	0.750000	-0.040421	0.008780	176	0.000331	0		0	0.279061
HG	retg|e15|h30|z@session	ratio	retg|e15	ratio	h30			z	session	0	0	17321	4	0.027507	0.008707	0.048779	0.002437	0.777676	0.063969	0.101643	0.500000	-0.075213	0.030681	303	0.002083	0		0	0.278109
HG	retg|e15|h30|rank@phase	ratio	retg|e15	ratio	h30			rank	phase	0	0	16937	4	0.028019	0.010330	0.060987	0.039722	0.000008	0.112693	0.222310	1.000000	0.022278	0.161471	93	0.000214	1		0	0.309049
HG	retg|e15|h30|rank@session	ratio	retg|e15	ratio	h30			rank	session	0	0	17323	4	0.030058	0.005748	0.046220	0.027458	0.001462	0.088089	0.125511	0.750000	-0.008250	0.090137	121	0.000243	0		0	0.302007
HG	retg|e15|h30|winsor@phase	ratio	retg|e15	ratio	h30			winsor	phase	0	0	17343	4	0.087895	0.025829	0.154607	0.026238	0.003160	0.146011	0.201795	1.000000	0.019959	0.035453	130	0.000254	0		0	0.333019
HG	retg|e15|h30|winsor@session	ratio	retg|e15	ratio	h30			winsor	session	0	0	17343	4	0.092020	0.027288	0.148230	0.027694	0.001330	0.115612	0.152459	1.000000	0.025251	0.091001	120	0.000242	0		0	0.312815
HG	ret|e30|h30|raw	ratio	ret|e30	ratio	h30			raw		0	0	103882	4	-0.003487	-0.006469	0.011454	0.000609	0.860198	-0.288214	-0.407224	0.500000	-0.012037	0.002996	312	0.003333	0		0	1.129655
HG	ret|e30|h30|z@phase	ratio	ret|e30	ratio	h30			z	phase	0	0	103881	4	0.001765	-0.001223	0.007135	0.002221	0.520672	-0.630790	-1.341492	0.500000	-0.004981	0.012301	272	0.000909	0		0	1.176634
HG	ret|e30|h30|z@session	ratio	ret|e30	ratio	h30			z	session	0	0	103882	4	-0.003026	-0.008319	-0.002140	0.000723	0.834429	-0.269014	-0.398745	0.500000	-0.015681	0.006146	308	0.002632	0		0	1.128642
HG	ret|e30|h30|rank@phase	ratio	ret|e30	ratio	h30			rank	phase	0	0	103881	4	0.003013	-0.001839	0.011732	0.012597	0.000269	-0.655110	-1.356446	0.750000	-0.004936	0.019482	108	0.000228	0		0	1.176125
HG	ret|e30|h30|rank@session	ratio	ret|e30	ratio	h30			rank	session	0	0	103882	4	-0.000950	-0.005129	0.002896	0.004470	0.196030	-0.273229	-0.401064	1.000000	0.002387	0.007281	215	0.000446	0		0	1.161868
HG	ret|e30|h30|winsor@phase	ratio	ret|e30	ratio	h30			winsor	phase	0	0	103882	4	-0.005707	-0.012682	0.006183	-0.012026	0.000505	-0.653055	-1.346479	1.000000	-0.019994	-0.006894	114	0.000235	0		0	1.135646
HG	ret|e30|h30|winsor@session	ratio	ret|e30	ratio	h30			winsor	session	0	0	103882	4	-0.001415	-0.006266	0.001848	-0.004793	0.165666	-0.294932	-0.414750	0.750000	-0.012923	0.001546	211	0.000431	0		0	1.117518
HG	retg|e30|h30|raw	ratio	retg|e30	ratio	h30			raw		0	0	3002	4	0.024116	-0.013793	0.166861	-0.052042	0.020754	0.510209	0.707661	0.750000	-0.104934	0.063010	153	0.000287	0		0	0.101246
HG	retg|e30|h30|z@phase	ratio	retg|e30	ratio	h30			z	phase	0	0	2735	4	0.067446	-0.031178	0.104305	-0.023390	0.322912	0.546932	0.793961	0.500000	-0.061161	0.107027	237	0.000556	0		0	0.118953
HG	retg|e30|h30|z@session	ratio	retg|e30	ratio	h30			z	session	0	0	2874	4	0.013768	-0.055693	0.201559	-0.036718	0.103276	0.512184	0.693423	0.750000	-0.088299	0.015241	191	0.000368	0		0	0.094011
HG	retg|e30|h30|rank@phase	ratio	retg|e30	ratio	h30			rank	phase	0	0	2740	4	0.018844	-0.103047	0.159012	0.025544	0.279923	0.583666	0.821198	0.750000	-0.056745	0.135598	232	0.000526	0		0	0.100330
HG	retg|e30|h30|rank@session	ratio	retg|e30	ratio	h30			rank	session	0	0	2879	4	0.000969	-0.093876	0.142578	0.002240	0.920812	0.504412	0.698549	0.500000	-0.031286	0.097861	316	0.004545	0		0	0.099111
HG	retg|e30|h30|winsor@phase	ratio	retg|e30	ratio	h30			winsor	phase	0	0	3002	4	0.028092	-0.014076	0.140400	-0.033496	0.156435	0.579745	0.824774	0.750000	-0.096737	0.011662	207	0.000417	0		0	0.104325
HG	retg|e30|h30|winsor@session	ratio	retg|e30	ratio	h30			winsor	session	0	0	3002	4	0.030869	-0.019591	0.159424	-0.043401	0.053898	0.508534	0.712699	0.750000	-0.160154	0.043497	164	0.000307	0		0	0.100018
HG	ret|e1|h60|raw	ratio	ret|e1	ratio	h60			raw		0	0	103557	4	-0.010251	-0.015975	0.007006	-0.006264	0.070463	-0.279905	-0.401926	1.000000	-0.018849	-0.002866	174	0.000327	0		0	1.149345
HG	ret|e1|h60|z@phase	ratio	ret|e1	ratio	h60			z	phase	0	0	103556	4	0.007792	-0.000420	0.018031	0.004168	0.228733	-0.618379	-1.345167	0.750000	-0.009452	0.034611	222	0.000476	0		0	1.168168
HG	ret|e1|h60|z@session	ratio	ret|e1	ratio	h60			z	session	0	0	103557	4	-0.004713	-0.013601	0.007848	-0.004189	0.226382	-0.297718	-0.397968	0.750000	-0.011616	0.001162	221	0.000472	0		0	1.152416
HG	ret|e1|h60|rank@phase	ratio	ret|e1	ratio	h60			rank	phase	0	0	103556	4	0.008409	0.000235	0.025194	0.021583	0.000000	-0.604342	-1.342817	1.000000	0.011156	0.037572	68	0.000193	1		0	1.191052
HG	ret|e1|h60|rank@session	ratio	ret|e1	ratio	h60			rank	session	0	0	103557	4	0.004741	-0.004922	0.017701	0.002501	0.470080	-0.267296	-0.418802	0.500000	-0.029879	0.016430	268	0.000847	0		0	1.188170
HG	ret|e1|h60|winsor@phase	ratio	ret|e1	ratio	h60			winsor	phase	0	0	103557	4	-0.009233	-0.019724	-0.000779	-0.005663	0.101951	-0.623241	-1.357281	0.750000	-0.017551	0.006001	187	0.000357	0		0	1.170506
HG	ret|e1|h60|winsor@session	ratio	ret|e1	ratio	h60			winsor	session	0	0	103557	4	-0.010907	-0.017124	0.001620	-0.006615	0.056073	-0.269884	-0.410546	1.000000	-0.019281	-0.002523	165	0.000309	0		0	1.159519
HG	retg|e1|h60|raw	ratio	retg|e1	ratio	h60			raw		0	0	95438	4	-0.008766	-0.011923	0.002356	-0.004569	0.205210	-0.249162	-0.365332	0.750000	-0.024273	0.001840	217	0.000455	0		0	1.087682
HG	retg|e1|h60|z@phase	ratio	retg|e1	ratio	h60			z	phase	0	0	95436	4	-0.001528	-0.011996	0.007711	-0.011678	0.001204	-0.580020	-1.236020	1.000000	-0.023888	-0.007847	119	0.000240	0		0	1.082316
HG	retg|e1|h60|z@session	ratio	retg|e1	ratio	h60			z	session	0	0	95438	4	-0.003966	-0.010121	0.007585	-0.001897	0.598998	-0.262892	-0.373775	0.750000	-0.031134	0.004909	288	0.001282	0		0	1.074901
HG	retg|e1|h60|rank@phase	ratio	retg|e1	ratio	h60			rank	phase	0	0	95436	4	0.007854	-0.001085	0.011653	0.012538	0.000508	-0.593532	-1.246788	0.750000	-0.001729	0.023500	115	0.000236	0		0	1.111794
HG	retg|e1|h60|rank@session	ratio	retg|e1	ratio	h60			rank	session	0	0	95438	4	-0.000003	-0.004819	0.021765	0.007840	0.029722	-0.253547	-0.370894	0.500000	-0.016553	0.023940	157	0.000294	0		0	1.088857
HG	retg|e1|h60|winsor@phase	ratio	retg|e1	ratio	h60			winsor	phase	0	0	95438	4	-0.009154	-0.012721	0.002625	-0.017449	0.000001	-0.569432	-1.235458	1.000000	-0.029610	-0.014961	86	0.000207	1		0	1.104768
HG	retg|e1|h60|winsor@session	ratio	retg|e1	ratio	h60			winsor	session	0	0	95438	4	-0.007879	-0.013598	0.000930	-0.004637	0.198576	-0.261258	-0.373629	1.000000	-0.014920	-0.003441	216	0.000450	0		0	1.074175
HG	ret|e5|h60|raw	ratio	ret|e5	ratio	h60			raw		0	0	103557	4	-0.002470	-0.004820	-0.001364	-0.010270	0.003017	-0.280662	-0.407099	1.000000	-0.028319	-0.008212	128	0.000251	0		0	1.183557
HG	ret|e5|h60|z@phase	ratio	ret|e5	ratio	h60			z	phase	0	0	103556	4	0.012184	0.004164	0.018559	-0.003829	0.268862	-0.641797	-1.371832	0.750000	-0.005071	0.006630	227	0.000500	0		0	1.187158
HG	ret|e5|h60|z@session	ratio	ret|e5	ratio	h60			z	session	0	0	103557	4	0.007391	-0.002190	0.008632	-0.005735	0.097697	-0.278916	-0.391786	1.000000	-0.007874	-0.002345	186	0.000355	0		0	1.174680
HG	ret|e5|h60|rank@phase	ratio	ret|e5	ratio	h60			rank	phase	0	0	103556	4	0.016132	0.004204	0.026063	0.026119	0.000000	-0.603287	-1.342194	1.000000	0.017958	0.039794	56	0.000185	1		0	1.181653
HG	ret|e5|h60|rank@session	ratio	ret|e5	ratio	h60			rank	session	0	0	103557	4	0.003519	-0.000626	0.013208	0.001419	0.682018	-0.279899	-0.408900	0.500000	-0.038980	0.009089	293	0.001471	0		0	1.155053
HG	ret|e5|h60|winsor@phase	ratio	ret|e5	ratio	h60			winsor	phase	0	0	103557	4	-0.001722	-0.002140	0.000343	-0.016564	0.000002	-0.665014	-1.374224	1.000000	-0.041017	-0.010255	88	0.000209	1		0	1.216546
HG	ret|e5|h60|winsor@session	ratio	ret|e5	ratio	h60			winsor	session	0	0	103557	4	0.001190	-0.000736	0.002203	-0.010714	0.001974	-0.293611	-0.401935	1.000000	-0.029973	-0.008209	124	0.000246	0		0	1.197501
HG	retg|e5|h60|raw	ratio	retg|e5	ratio	h60			raw		0	0	70957	4	0.046543	0.040089	0.051963	0.007687	0.066480	-0.149380	-0.236927	1.000000	0.000323	0.014329	172	0.000323	0		0	0.882312
HG	retg|e5|h60|z@phase	ratio	retg|e5	ratio	h60			z	phase	0	0	70948	4	0.010830	0.005124	0.020202	-0.003040	0.468134	-0.367512	-0.849301	0.500000	-0.009299	0.018418	267	0.000833	0		0	0.876366
HG	retg|e5|h60|z@session	ratio	retg|e5	ratio	h60			z	session	0	0	70957	4	0.039671	0.014833	0.047672	0.009704	0.020530	-0.158597	-0.235784	0.750000	-0.011086	0.016326	152	0.000286	0		0	0.893489
HG	retg|e5|h60|rank@phase	ratio	retg|e5	ratio	h60			rank	phase	0	0	70951	4	0.027129	0.018517	0.036800	0.034115	0.000000	-0.351438	-0.827616	1.000000	0.019450	0.042988	49	0.000180	1		0	0.902129
HG	retg|e5|h60|rank@session	ratio	retg|e5	ratio	h60			rank	session	0	0	70957	4	0.039069	0.034242	0.043579	0.026070	0.000000	-0.125969	-0.209115	0.750000	-0.017866	0.032096	69	0.000194	1		0	0.873956
HG	retg|e5|h60|winsor@phase	ratio	retg|e5	ratio	h60			winsor	phase	0	0	70957	4	0.049329	0.046593	0.052564	0.002364	0.572648	-0.332674	-0.841238	0.750000	-0.020911	0.004344	282	0.001111	0		0	0.909875
HG	retg|e5|h60|winsor@session	ratio	retg|e5	ratio	h60			winsor	session	0	0	70957	4	0.047769	0.041618	0.052311	0.009777	0.019591	-0.163946	-0.237969	0.750000	-0.019389	0.015722	150	0.000282	0		0	0.916851
HG	ret|e15|h60|raw	ratio	ret|e15	ratio	h60			raw		0	0	103557	4	0.003762	0.002989	0.008726	-0.003219	0.352655	-0.316494	-0.419422	0.750000	-0.030694	0.001652	243	0.000595	0		0	1.209646
HG	ret|e15|h60|z@phase	ratio	ret|e15	ratio	h60			z	phase	0	0	103556	4	0.015718	0.009666	0.023043	0.009055	0.008927	-0.638782	-1.361376	1.000000	0.006196	0.015983	138	0.000265	0		0	1.207410
HG	ret|e15|h60|z@session	ratio	ret|e15	ratio	h60			z	session	0	0	103557	4	0.006102	0.003539	0.019513	0.001061	0.759325	-0.305186	-0.412894	0.500000	-0.006951	0.004832	301	0.001923	0		0	1.177855
HG	ret|e15|h60|rank@phase	ratio	ret|e15	ratio	h60			rank	phase	0	0	103556	4	0.011442	-0.003749	0.019122	0.020817	0.000000	-0.641580	-1.354984	1.000000	0.004220	0.039604	73	0.000197	1		0	1.228231
HG	ret|e15|h60|rank@session	ratio	ret|e15	ratio	h60			rank	session	0	0	103557	4	0.003863	-0.001483	0.024297	0.002853	0.409981	-0.291323	-0.422780	0.250000	-0.013976	0.015168	254	0.000685	0		0	1.155546
HG	ret|e15|h60|winsor@phase	ratio	ret|e15	ratio	h60			winsor	phase	0	0	103557	4	0.005887	0.004111	0.011033	-0.007836	0.023647	-0.666664	-1.362501	1.000000	-0.028235	-0.005166	155	0.000291	0		0	1.182782
HG	ret|e15|h60|winsor@session	ratio	ret|e15	ratio	h60			winsor	session	0	0	103557	4	0.007047	0.004886	0.010491	-0.004481	0.195663	-0.284399	-0.416443	1.000000	-0.021974	-0.000465	213	0.000439	0		0	1.205243
HG	retg|e15|h60|raw	ratio	retg|e15	ratio	h60			raw		0	0	29496	4	0.109728	0.063902	0.124603	0.029266	0.000008	0.097101	0.115072	1.000000	0.020809	0.107218	92	0.000213	1		0	0.440531
HG	retg|e15|h60|z@phase	ratio	retg|e15	ratio	h60			z	phase	0	0	29242	4	0.066434	0.037945	0.072386	0.057867	0.000000	0.122645	0.177785	1.000000	0.044360	0.085657	43	0.000176	1		0	0.466135
HG	retg|e15|h60|z@session	ratio	retg|e15	ratio	h60			z	session	0	0	29490	4	0.069793	0.066434	0.115954	0.046798	0.000000	0.105725	0.115385	1.000000	0.033115	0.120714	61	0.000188	1		0	0.438437
HG	retg|e15|h60|rank@phase	ratio	retg|e15	ratio	h60			rank	phase	0	0	29265	4	0.060066	0.038952	0.077497	0.067588	0.000000	0.122472	0.172928	1.000000	0.054582	0.125723	34	0.000171	1		0	0.459360
HG	retg|e15|h60|rank@session	ratio	retg|e15	ratio	h60			rank	session	0	0	29493	4	0.080300	0.068680	0.108996	0.056570	0.000000	0.104176	0.104180	1.000000	0.048155	0.116020	45	0.000177	1		0	0.438253
HG	retg|e15|h60|winsor@phase	ratio	retg|e15	ratio	h60			winsor	phase	0	0	29496	4	0.108367	0.058651	0.121995	0.039941	0.000000	0.130535	0.149613	1.000000	0.037722	0.042719	72	0.000196	1		0	0.474866
HG	retg|e15|h60|winsor@session	ratio	retg|e15	ratio	h60			winsor	session	0	0	29496	4	0.110009	0.052682	0.128731	0.031316	0.000002	0.093839	0.102791	1.000000	0.005755	0.038879	87	0.000208	1		0	0.447497
HG	ret|e30|h60|raw	ratio	ret|e30	ratio	h60			raw		0	0	103557	4	0.000874	-0.007826	0.004752	-0.003912	0.258623	-0.303157	-0.422419	0.750000	-0.020491	0.000097	226	0.000495	0		0	1.134484
HG	ret|e30|h60|z@phase	ratio	ret|e30	ratio	h60			z	phase	0	0	103556	4	0.007064	0.000401	0.018863	0.015307	0.000010	-0.641829	-1.380422	1.000000	0.000487	0.023655	94	0.000215	1		0	1.221075
HG	ret|e30|h60|z@session	ratio	ret|e30	ratio	h60			z	session	0	0	103557	4	-0.002518	-0.004710	0.009464	-0.002716	0.432808	-0.292496	-0.414669	0.750000	-0.013411	0.001240	261	0.000758	0		0	1.158576
HG	ret|e30|h60|rank@phase	ratio	ret|e30	ratio	h60			rank	phase	0	0	103556	4	0.006756	0.001956	0.015639	0.017103	0.000001	-0.637724	-1.341928	1.000000	0.007338	0.029163	83	0.000205	1		0	1.184015
HG	ret|e30|h60|rank@session	ratio	ret|e30	ratio	h60			rank	session	0	0	103557	4	0.004344	-0.003194	0.011029	0.005654	0.102489	-0.301831	-0.408565	0.500000	-0.012896	0.017621	190	0.000365	0		0	1.156320
HG	ret|e30|h60|winsor@phase	ratio	ret|e30	ratio	h60			winsor	phase	0	0	103557	4	0.000334	-0.007128	0.006292	-0.007296	0.035111	-0.636703	-1.367098	1.000000	-0.032446	-0.001218	159	0.000298	0		0	1.171584
HG	ret|e30|h60|winsor@session	ratio	ret|e30	ratio	h60			winsor	session	0	0	103557	4	0.001296	-0.004246	0.006463	-0.001898	0.583592	-0.283873	-0.399525	0.750000	-0.024783	0.000762	286	0.001220	0		0	1.128243
HG	retg|e30|h60|raw	ratio	retg|e30	ratio	h60			raw		0	0	7689	4	0.092793	0.012449	0.160355	0.057354	0.000013	0.457446	0.612201	1.000000	0.008244	0.141606	95	0.000216	1		0	0.178282
HG	retg|e30|h60|z@phase	ratio	retg|e30	ratio	h60			z	phase	0	0	7340	4	0.045746	-0.010432	0.076066	0.049768	0.000258	0.550306	0.672302	1.000000	0.028738	0.068603	107	0.000227	0		0	0.158312
HG	retg|e30|h60|z@session	ratio	retg|e30	ratio	h60			z	session	0	0	7596	4	0.052560	0.042711	0.065033	0.047641	0.000295	0.447035	0.601570	1.000000	0.006682	0.350691	110	0.000230	0		0	0.181413
HG	retg|e30|h60|rank@phase	ratio	retg|e30	ratio	h60			rank	phase	0	0	7347	4	0.052149	0.037832	0.073244	0.101348	0.000000	0.554791	0.713189	1.000000	0.057724	0.305593	58	0.000186	1		0	0.177867
HG	retg|e30|h60|rank@session	ratio	retg|e30	ratio	h60			rank	session	0	0	7598	4	0.044740	0.029713	0.090719	0.054016	0.000040	0.475198	0.595847	1.000000	0.028236	0.133046	99	0.000219	1		0	0.175225
HG	retg|e30|h60|winsor@phase	ratio	retg|e30	ratio	h60			winsor	phase	0	0	7689	4	0.099406	0.014623	0.164787	0.066573	0.000001	0.563882	0.733157	1.000000	0.021514	0.128078	84	0.000206	1		0	0.183215
HG	retg|e30|h60|winsor@session	ratio	retg|e30	ratio	h60			winsor	session	0	0	7689	4	0.096930	0.024042	0.166934	0.039468	0.002722	0.450451	0.601996	0.750000	-0.028899	0.151271	126	0.000249	0		0	0.177122
HG	ret|e1|h120|raw	ratio	ret|e1	ratio	h120			raw		0	0	102110	4	-0.003698	-0.006439	0.003526	-0.005420	0.120149	-0.294416	-0.409282	1.000000	-0.008007	-0.005131	195	0.000379	0		0	1.124629
HG	ret|e1|h120|z@phase	ratio	ret|e1	ratio	h120			z	phase	0	0	102109	4	-0.002971	-0.011204	-0.001069	0.001239	0.722391	-0.674436	-1.385459	0.750000	-0.003515	0.028624	297	0.001667	0		0	1.138620
HG	ret|e1|h120|z@session	ratio	ret|e1	ratio	h120			z	session	0	0	102110	4	0.005239	-0.005983	0.011050	0.000124	0.971714	-0.264388	-0.406332	0.500000	-0.002801	0.012875	323	0.012500	0		0	1.132771
HG	ret|e1|h120|rank@phase	ratio	ret|e1	ratio	h120			rank	phase	0	0	102109	4	0.011615	0.008600	0.018167	0.026628	0.000000	-0.615801	-1.327040	1.000000	0.020354	0.037490	54	0.000183	1		0	1.181262
HG	ret|e1|h120|rank@session	ratio	ret|e1	ratio	h120			rank	session	0	0	102110	4	0.006631	0.000614	0.011363	0.006028	0.083894	-0.268907	-0.401553	0.500000	-0.010419	0.014016	179	0.000338	0		0	1.155142
HG	ret|e1|h120|winsor@phase	ratio	ret|e1	ratio	h120			winsor	phase	0	0	102110	4	0.002598	-0.006503	0.007194	-0.008601	0.013657	-0.643639	-1.354946	1.000000	-0.031318	-0.000035	143	0.000272	0		0	1.140271
HG	ret|e1|h120|winsor@session	ratio	ret|e1	ratio	h120			winsor	session	0	0	102110	4	-0.005811	-0.009564	0.004380	-0.006394	0.066753	-0.287133	-0.410910	1.000000	-0.008340	-0.003205	173	0.000325	0		0	1.125756
HG	retg|e1|h120|raw	ratio	retg|e1	ratio	h120			raw		0	0	96318	4	-0.002439	-0.007070	0.002739	-0.005988	0.095346	-0.284976	-0.382549	0.750000	-0.012362	0.006907	185	0.000352	0		0	1.071236
HG	retg|e1|h120|z@phase	ratio	retg|e1	ratio	h120			z	phase	0	0	96316	4	-0.005904	-0.009840	0.004530	-0.003140	0.381876	-0.600927	-1.230086	1.000000	-0.004379	-0.001339	251	0.000658	0		0	1.083188
HG	retg|e1|h120|z@session	ratio	retg|e1	ratio	h120			z	session	0	0	96318	4	0.003502	-0.002196	0.005353	-0.005867	0.102215	-0.262686	-0.375767	0.750000	-0.025205	0.001004	188	0.000360	0		0	1.084800
HG	retg|e1|h120|rank@phase	ratio	retg|e1	ratio	h120			rank	phase	0	0	96316	4	0.006093	0.003444	0.024317	0.024758	0.000000	-0.579692	-1.220824	1.000000	0.017564	0.032003	62	0.000189	1		0	1.134658
HG	retg|e1|h120|rank@session	ratio	retg|e1	ratio	h120			rank	session	0	0	96318	4	0.000076	-0.003192	0.020885	0.005604	0.118521	-0.276012	-0.366897	0.750000	-0.003221	0.018832	194	0.000376	0		0	1.100221
HG	retg|e1|h120|winsor@phase	ratio	retg|e1	ratio	h120			winsor	phase	0	0	96318	4	-0.003982	-0.020575	-0.000457	-0.013381	0.000194	-0.599617	-1.235423	1.000000	-0.032021	-0.009186	106	0.000226	1		0	1.095107
HG	retg|e1|h120|winsor@session	ratio	retg|e1	ratio	h120			winsor	session	0	0	96318	4	0.000277	-0.013878	0.005874	-0.005174	0.149590	-0.276218	-0.377827	0.750000	-0.007955	0.009367	206	0.000413	0		0	1.095176
HG	ret|e5|h120|raw	ratio	ret|e5	ratio	h120			raw		0	0	102110	4	0.002845	0.000322	0.008781	0.000148	0.966240	-0.273961	-0.401013	0.500000	-0.010640	0.002423	322	0.010000	0		0	1.149045
