# PORT_M2_SHEETS_SPEC.md CC-M2-13.3 SESSION-SIDE STATE probe (ceiling census + causal day-side estimators, mirror-law tested) (spec_sha16=19fedc9231ba9f0e)
# params_hash=cd234e93d01ac530b9a0c5f752af2cb19fee3411ae5058c67315dface142bedc
# CC-M2-13.3 session-side state probe
# capture = realised / one-position DP ceiling over every candidate of the session
# the ORACLE arms are HINDSIGHT by construction — they are the concept's ceiling, never a rule
asset	d8	era	n_candidates	n_winners	n_win_long	n_win_short	oracle_side	release_day	dp_ceiling_usd	core_realised	core_oracle_realised	core_oracle_mirror_realised	e1_side	e2_side	e3_side
HG	20240517	FIT	515	65	65	0	1	0	6772.500000	-1725.000000	4003.750000	-2937.500000	-1	1	1
HG	20240520	FIT	932	73	27	46	-1	0	5266.250000	-693.750000	-693.750000	1098.750000	1	1	-1
HG	20240521	FIT	621	47	13	34	-1	0	4760.000000	3041.250000	1528.750000	-807.500000	1	-1	1
HG	20240522	FIT	568	105	0	105	-1	0	7972.500000	1786.250000	5333.750000	-6510.000000	1	-1	1
HG	20240523	FIT	480	36	16	20	-1	0	4366.250000	1135.000000	1135.000000	-1377.500000	-1	1	1
HG	20240524	FIT	282	2	0	2	-1	0	2060.000000	-930.000000	432.500000	-930.000000	1	1	-1
HG	20240527	FIT	162	1	1	0	1	0	2328.750000	-302.500000	921.250000	-1228.750000	-1	1	1
HG	20240528	FIT	352	34	34	0	1	0	3141.250000	721.250000	721.250000	-603.750000	1	-1	1
HG	20240529	FIT	343	7	0	7	-1	0	3128.750000	-870.000000	288.750000	-870.000000	-1	-1	-1
HG	20240530	FIT	440	15	0	15	-1	0	3910.000000	-390.000000	540.000000	-1058.750000	-1	-1	0
HG	20240531	FIT	291	13	13	0	1	0	2678.750000	215.000000	-646.250000	215.000000	-1	-1	1
HG	20240603	FIT	361	1	1	0	1	0	2766.250000	-483.750000	1271.250000	-1808.750000	1	1	-1
HG	20240604	FIT	345	4	0	4	-1	0	3666.250000	-620.000000	1552.500000	-1571.250000	-1	-1	1
HG	20240605	FIT	302	33	33	0	1	0	3441.250000	-1596.250000	0.000000	-1596.250000	-1	-1	1
HG	20240606	FIT	331	0	0	0	0	0	2010.000000	-122.500000			1	1	-1
HG	20240607	FIT	361	62	0	62	-1	1	6572.500000	-1888.750000	4183.750000	-3682.500000	-1	-1	1
HG	20240610	FIT	256	12	12	0	1	0	3160.000000	1030.000000	1983.750000	-1752.500000	1	1	1
HG	20240611	FIT	257	17	10	7	1	0	3872.500000	1953.750000	-308.750000	1108.750000	-1	-1	1
HG	20240612	FIT	378	28	0	28	-1	1	2591.250000	672.500000	890.000000	-217.500000	-1	-1	1
HG	20240613	FIT	287	22	2	20	-1	0	3153.750000	2072.500000	1663.750000	510.000000	-1	1	1
HG	20240614	FIT	251	2	2	0	1	0	2403.750000	102.500000	220.000000	-117.500000	1	1	1
HG	20240617	FIT	251	39	15	24	-1	0	3453.750000	441.250000	-310.000000	441.250000	-1	-1	-1
HG	20240618	FIT	296	41	41	0	1	0	4703.750000	-708.750000	-455.000000	-708.750000	-1	-1	-1
HG	20240619	FIT	249	7	1	6	-1	0	2897.500000	-2515.000000	-1860.000000	-655.000000	1	1	-1
HG	20240620	FIT	373	12	12	0	1	0	2703.750000	1790.000000	1351.250000	66.250000	1	-1	1
HG	20240621	FIT	268	15	0	15	-1	0	3472.500000	1458.750000	1871.250000	-1028.750000	-1	-1	-1
HG	20240624	FIT	220	0	0	0	0	0	1522.500000	-92.500000			-1	-1	-1
HG	20240625	FIT	256	6	0	6	-1	0	2128.750000	0.000000	0.000000	0.000000	1	-1	-1
HG	20240626	FIT	243	0	0	0	0	0	2035.000000	-52.500000			1	1	-1
HG	20240627	FIT	276	34	0	34	-1	0	2966.250000	2002.500000	202.500000	765.000000	-1	-1	1
HG	20240628	FIT	315	18	5	13	-1	0	3441.250000	1302.500000	832.500000	-222.500000	1	1	-1
HG	20240701	FIT	371	16	16	0	1	0	2016.250000	-73.750000	-73.750000	213.750000	-1	1	1
HG	20240702	FIT	324	11	9	2	1	0	2391.250000	-996.250000	-347.500000	-222.500000	-1	1	-1
HG	20240703	FIT	300	8	8	0	1	0	2828.750000	-885.000000	13.750000	-885.000000	1	1	-1
HG	20240704	FIT	244	0	0	0	0	0	1372.500000	20.000000			1	1	-1
HG	20240705	FIT	670	54	54	0	1	1	4741.250000	-1140.000000	-1140.000000	495.000000	1	1	1
HG	20240708	FIT	474	48	1	47	-1	0	3991.250000	-3020.000000	152.500000	-1107.500000	-1	-1	-1
HG	20240709	FIT	468	0	0	0	0	0	2328.750000	417.500000			1	1	-1
HG	20240710	FIT	424	42	0	42	-1	0	2691.250000	-868.750000	-638.750000	-230.000000	-1	1	-1
HG	20240711	FIT	424	35	0	35	-1	1	2591.250000	-872.500000	1032.500000	-872.500000	1	-1	-1
HG	20240712	FIT	424	11	11	0	1	0	3178.750000	-295.000000	715.000000	-1010.000000	-1	1	0
HG	20240715	FIT	372	31	0	31	-1	0	2841.250000	1422.500000	1422.500000	-753.750000	1	-1	1
HG	20240716	FIT	315	7	0	7	-1	0	2072.500000	1033.750000	1095.000000	-110.000000	1	-1	1
HG	20240717	FIT	385	0	0	0	0	0	2003.750000	-515.000000			-1	-1	1
HG	20240718	FIT	295	41	0	41	-1	0	4616.250000	3271.250000	3271.250000	-930.000000	1	-1	-1
HG	20240719	FIT	326	0	0	0	0	0	2128.750000	378.750000			1	-1	-1
HG	20240722	FIT	362	17	0	17	-1	0	2647.500000	1035.000000	958.750000	-290.000000	-1	-1	-1
HG	20240723	FIT	249	14	0	14	-1	0	2591.250000	1997.500000	753.750000	440.000000	-1	-1	-1
HG	20240724	FIT	355	51	0	51	-1	0	2897.500000	2090.000000	2202.500000	-860.000000	1	-1	-1
HG	20240725	FIT	441	4	4	0	1	0	3247.500000	1736.250000	1633.750000	-101.250000	-1	1	1
HG	20240726	FIT	258	0	0	0	0	0	2303.750000	-247.500000			1	1	-1
HG	20240729	FIT	369	0	0	0	0	0	2047.500000	221.250000			-1	-1	1
HG	20240730	FIT	372	33	33	0	1	0	2578.750000	-88.750000	872.500000	-377.500000	-1	-1	1
HG	20240731	FIT	516	22	22	0	1	1	2885.000000	-2163.750000	-142.500000	-2163.750000	1	1	1
HG	20240801	FIT	517	43	0	43	-1	0	4178.750000	35.000000	2052.500000	-3301.250000	-1	-1	1
HG	20240802	FIT	544	0	0	0	0	1	2585.000000	-203.750000			1	1	1
HG	20240805	FIT	1000	134	42	92	-1	0	7228.750000	-1788.750000	2620.000000	-1788.750000	-1	-1	-1
HG	20240806	FIT	497	15	0	15	-1	0	3153.750000	1486.250000	1186.250000	565.000000	-1	-1	1
HG	20240807	FIT	351	26	0	26	-1	0	2641.250000	728.750000	1658.750000	-1860.000000	-1	-1	-1
HG	20240808	FIT	359	3	3	0	1	0	2197.500000	852.500000	557.500000	-378.750000	1	1	1
HG	20240809	FIT	344	34	0	34	-1	0	2935.000000	-1477.500000	-547.500000	-930.000000	1	1	-1
HG	20240812	FIT	336	7	7	0	1	0	2622.500000	-576.250000	915.000000	-1296.250000	1	1	1
HG	20240813	FIT	348	1	1	0	1	0	2041.250000	345.000000	345.000000	-430.000000	-1	-1	-1
HG	20240814	FIT	418	11	0	11	-1	1	2553.750000	-597.500000	1227.500000	-930.000000	-1	1	1
HG	20240815	FIT	352	16	16	0	1	0	2878.750000	-420.000000	1408.750000	-1652.500000	1	1	-1
HG	20240816	FIT	306	19	19	0	1	0	2735.000000	1082.500000	1082.500000	-930.000000	1	-1	-1
HG	20240819	FIT	395	0	0	0	0	0	1797.500000	397.500000			1	1	0
HG	20240820	FIT	326	16	0	16	-1	0	2535.000000	-913.750000	0.000000	-913.750000	-1	1	1
HG	20240821	FIT	283	0	0	0	0	0	2610.000000	346.250000			1	1	0
HG	20240822	FIT	339	1	0	1	-1	0	2216.250000	353.750000	1303.750000	-1183.750000	-1	-1	1
HG	20240823	FIT	336	11	11	0	1	0	1835.000000	988.750000	988.750000	-903.750000	1	1	-1
HG	20240826	FIT	354	1	1	0	1	0	1728.750000	-985.000000	-261.250000	-723.750000	1	1	1
HG	20240827	FIT	316	0	0	0	0	0	1666.250000	26.250000			1	1	1
HG	20240828	FIT	246	3	0	3	-1	0	2397.500000	108.750000	783.750000	-405.000000	-1	-1	1
HG	20240829	FIT	341	1	1	0	1	0	2060.000000	1183.750000	1183.750000	-1185.000000	1	-1	-1
HG	20240830	FIT	323	1	0	1	-1	0	2328.750000	-2190.000000	-930.000000	-1260.000000	1	1	-1
HG	20240902	FIT	243	0	0	0	0	0	2266.250000	253.750000			-1	-1	-1
HG	20240903	FIT	373	35	0	35	-1	0	3778.750000	1308.750000	1308.750000	-691.250000	-1	-1	-1
HG	20240904	FIT	421	0	0	0	0	0	2297.500000	521.250000			-1	-1	0
HG	20240905	FIT	367	21	21	0	1	0	3241.250000	772.500000	1370.000000	-597.500000	-1	1	-1
HG	20240906	FIT	488	73	0	73	-1	1	4160.000000	2771.250000	2771.250000	-1010.000000	1	1	-1
HG	20240909	FIT	346	1	1	0	1	0	2472.500000	-1727.500000	77.500000	-1547.500000	1	1	1
HG	20240910	FIT	342	0	0	0	0	0	1585.000000	1033.750000			1	-1	-1
HG	20240911	FIT	354	17	17	0	1	1	2985.000000	-241.250000	-1041.250000	-241.250000	1	1	-1
HG	20240912	FIT	331	0	0	0	0	0	1960.000000	160.000000			1	1	-1
HG	20240913	FIT	323	0	0	0	0	0	1535.000000	858.750000			1	-1	-1
HG	20240916	FIT	385	15	11	4	1	0	2853.750000	-360.000000	245.000000	-1535.000000	1	1	-1
HG	20240917	FIT	336	0	0	0	0	0	1941.250000	227.500000			1	1	-1
HG	20240918	FIT	578	17	0	17	-1	1	2985.000000	-265.000000	0.000000	-265.000000	-1	1	-1
HG	20240919	FIT	492	37	37	0	1	0	3760.000000	1972.500000	2172.500000	490.000000	-1	1	1
HG	20240920	FIT	373	0	0	0	0	0	2035.000000	-902.500000			1	1	-1
HG	20240923	FIT	413	0	0	0	0	0	2141.250000	960.000000			1	-1	-1
HG	20240924	FIT	462	137	137	0	1	0	4816.250000	1303.750000	3935.000000	-1835.000000	1	1	-1
HG	20240925	FIT	439	16	0	16	-1	0	2753.750000	-1007.500000	1523.750000	-1221.250000	-1	-1	1
HG	20240926	FIT	543	81	81	0	1	0	4716.250000	-613.750000	3002.500000	-3063.750000	1	1	0
HG	20240927	FIT	529	5	0	5	-1	0	2028.750000	-801.250000	-415.000000	-688.750000	1	-1	-1
HG	20240930	FIT	940	135	19	116	-1	0	6172.500000	2351.250000	3606.250000	-3287.500000	1	-1	1
HG	20241001	FIT	353	7	0	7	-1	0	2247.500000	627.500000	71.250000	627.500000	1	1	1
HG	20241002	FIT	283	24	19	5	1	0	3722.500000	1566.250000	1007.500000	-146.250000	1	1	-1
HG	20241003	FIT	342	6	0	6	-1	0	3578.750000	741.250000	2521.250000	-722.500000	-1	-1	1
HG	20241004	FIT	361	0	0	0	0	1	1497.500000	-740.000000			-1	1	1
HG	20241007	FIT	351	13	0	13	-1	0	2485.000000	1633.750000	1633.750000	-930.000000	-1	-1	1
HG	20241008	FIT	494	20	0	20	-1	0	4316.250000	2441.250000	1578.750000	-1533.750000	-1	-1	1
HG	20241009	FIT	361	0	0	0	0	0	2566.250000	161.250000			1	-1	-1
HG	20241010	FIT	339	20	20	0	1	1	2672.500000	-1352.500000	1195.000000	-1352.500000	1	-1	1
HG	20241011	FIT	235	19	19	0	1	0	2460.000000	1377.500000	1377.500000	-748.750000	-1	-1	1
HG	20241014	FIT	454	5	0	5	-1	0	2991.250000	-851.250000	-572.500000	-851.250000	-1	-1	-1
HG	20241015	FIT	328	30	0	30	-1	0	2378.750000	1647.500000	1890.000000	-971.250000	-1	-1	-1
HG	20241016	FIT	284	0	0	0	0	0	1797.500000	728.750000			1	1	-1
HG	20241017	FIT	371	30	0	30	-1	0	3378.750000	2435.000000	1902.500000	-465.000000	1	-1	1
HG	20241018	FIT	247	17	17	0	1	0	2228.750000	1560.000000	1015.000000	290.000000	1	1	1
HG	20241021	FIT	362	21	0	21	-1	0	3128.750000	-2481.250000	816.250000	-1633.750000	1	1	-1
HG	20241022	FIT	266	0	0	0	0	0	1678.750000	708.750000			1	1	-1
HG	20241023	FIT	278	0	0	0	0	0	1478.750000	558.750000			1	-1	-1
HG	20241024	FIT	265	4	4	0	1	0	2935.000000	596.250000	151.250000	445.000000	1	1	-1
HG	20241025	FIT	315	0	0	0	0	0	1878.750000	1391.250000			-1	-1	-1
HG	20241028	FIT	262	0	0	0	0	0	1735.000000	160.000000			-1	-1	-1
HG	20241029	FIT	453	30	16	14	1	0	3803.750000	-1003.750000	-1003.750000	1432.500000	-1	1	1
HG	20241030	FIT	264	0	0	0	0	0	2216.250000	551.250000			1	-1	1
HG	20241031	FIT	353	0	0	0	0	0	1672.500000	65.000000			1	-1	-1
HG	20241101	FIT	354	18	0	18	-1	1	2260.000000	-736.250000	870.000000	-736.250000	1	1	-1
HG	20241104	FIT	443	34	34	0	1	0	3422.500000	-1046.250000	-116.250000	-40.000000	1	1	1
HG	20241105	FIT	395	0	0	0	0	0	2328.750000	1377.500000			1	1	1
HG	20241106	FIT	868	92	0	92	-1	0	6497.500000	-5580.000000	946.250000	-4805.000000	-1	-1	1
HG	20241107	FIT	470	42	42	0	1	1	5236.250000	-2752.500000	0.000000	-2752.500000	1	1	-1
HG	20241108	FIT	493	16	0	16	-1	0	3278.750000	-1160.000000	0.000000	-1160.000000	-1	-1	-1
HG	20241111	FIT	340	3	0	3	-1	0	2085.000000	-930.000000	0.000000	-930.000000	-1	-1	1
HG	20241112	FIT	351	12	0	12	-1	0	3535.000000	603.750000	1521.250000	-866.250000	-1	-1	0
HG	20241113	FIT	351	25	0	25	-1	1	2960.000000	-633.750000	2265.000000	-1235.000000	-1	-1	-1
HG	20241114	FIT	440	28	23	5	1	0	3172.500000	-570.000000	1633.750000	-570.000000	-1	-1	1
HG	20241115	FIT	443	94	19	75	-1	0	4528.750000	-1827.500000	-242.500000	-1585.000000	1	1	-1
HG	20241118	FIT	368	19	19	0	1	0	2303.750000	-1216.250000	0.000000	-1216.250000	1	1	1
HG	20241119	FIT	340	46	46	0	1	0	3191.250000	-841.250000	0.000000	-841.250000	1	-1	-1
HG	20241120	FIT	247	0	0	0	0	0	941.250000	413.750000			-1	-1	0
HG	20241121	FIT	325	2	0	2	-1	0	2116.250000	682.500000	682.500000	-205.000000	1	-1	0
HG	20241122	FIT	323	0	0	0	0	0	1841.250000	0.000000			-1	-1	-1
HG	20241125	FIT	400	0	0	0	0	0	1091.250000	-153.750000			-1	1	1
HG	20241126	FIT	381	13	1	12	-1	0	3085.000000	-466.250000	0.000000	-466.250000	-1	-1	1
HG	20241127	FIT	308	0	0	0	0	0	1516.250000	-86.250000			1	1	1
HG	20241128	FIT	217	0	0	0	0	0	1028.750000	220.000000			-1	-1	-1
HG	20241129	FIT	266	0	0	0	0	0	1591.250000	0.000000			1	1	1
HG	20241202	FIT	439	0	0	0	0	0	2311.250000	702.500000			-1	-1	1
HG	20241203	FIT	629	21	0	21	-1	0	2897.500000	202.500000	-158.750000	915.000000	-1	1	-1
HG	20241204	FIT	400	0	0	0	0	0	1622.500000	-166.250000			1	-1	-1
HG	20241205	FIT	262	0	0	0	0	0	1560.000000	508.750000			1	-1	1
HG	20241206	FIT	346	22	0	22	-1	1	2742.500000	920.000000	920.000000	-917.500000	1	1	-1
HG	20241209	FIT	387	8	8	0	1	0	2641.250000	-1752.500000	-348.750000	-1140.000000	-1	1	1
HG	20241210	FIT	309	0	0	0	0	0	1417.500000	-128.750000			-1	-1	-1
HG	20241211	FIT	577	0	0	0	0	1	1922.500000	1166.250000			1	-1	1
HG	20241212	FIT	521	42	0	42	-1	0	3403.750000	-1252.500000	2227.500000	-2202.500000	1	1	1
HG	20241213	FIT	350	8	0	8	-1	0	1841.250000	1163.750000	1163.750000	-555.000000	-1	-1	-1
HG	20241216	FIT	348	0	0	0	0	0	1666.250000	-751.250000			-1	-1	1
HG	20241217	FIT	306	0	0	0	0	0	1722.500000	0.000000			-1	-1	1
HG	20241218	FIT	443	95	0	95	-1	1	3185.000000	1651.250000	1651.250000	0.000000	-1	1	-1
HG	20241219	FIT	431	0	0	0	0	0	1597.500000	-3.750000			1	-1	1
HG	20241220	FIT	424	0	0	0	0	0	1866.250000	-597.500000			1	-1	-1
HG	20241223	FIT	342	0	0	0	0	0	1385.000000	-247.500000			1	1	-1
HG	20241224	FIT	247	0	0	0	0	0	1072.500000	-847.500000			1	1	-1
HG	20241226	FIT	317	0	0	0	0	0	1985.000000	-230.000000			-1	1	1
HG	20241227	FIT	272	0	0	0	0	0	985.000000	-311.250000			-1	-1	1
HG	20241230	FIT	351	0	0	0	0	0	1410.000000	-330.000000			1	-1	1
HG	20241231	FIT	419	0	0	0	0	0	2053.750000	-292.500000			-1	-1	-1
HG	20250102	GATE_2025H1	461	0	0	0	0	0	1847.500000	-860.000000			1	-1	1
HG	20250103	GATE_2025H1	448	8	8	0	1	0	2067.500000	-215.000000	307.500000	-522.500000	-1	-1	0
HG	20250106	GATE_2025H1	730	21	11	10	1	0	3160.000000	2583.750000	1895.000000	172.500000	-1	-1	1
HG	20250107	GATE_2025H1	468	0	0	0	0	0	2023.750000	-477.500000			1	1	1
HG	20250108	GATE_2025H1	562	81	81	0	1	0	3298.750000	1583.750000	1920.000000	-2171.250000	1	1	1
HG	20250109	GATE_2025H1	418	0	0	0	0	0	2360.000000	-628.750000			1	1	-1
HG	20250110	GATE_2025H1	722	44	0	44	-1	1	2580.000000	-546.250000	1110.000000	-960.000000	1	1	-1
HG	20250113	GATE_2025H1	725	0	0	0	0	0	1947.500000	71.250000			1	1	-1
HG	20250114	GATE_2025H1	670	0	0	0	0	0	1785.000000	-316.250000			1	1	0
HG	20250115	GATE_2025H1	608	38	38	0	1	1	2367.500000	1220.000000	1220.000000	-930.000000	-1	1	1
HG	20250116	GATE_2025H1	638	2	2	0	1	0	2266.250000	285.000000	302.500000	53.750000	-1	1	-1
HG	20250117	GATE_2025H1	642	26	0	26	-1	0	3635.000000	-1907.500000	1933.750000	-1907.500000	1	1	1
HG	20250120	GATE_2025H1	740	32	0	32	-1	0	2166.250000	1640.000000	1538.750000	833.750000	-1	-1	1
HG	20250121	GATE_2025H1	622	26	26	0	1	0	2941.250000	1890.000000	727.500000	-140.000000	-1	-1	-1
HG	20250122	GATE_2025H1	424	0	0	0	0	0	2366.250000	-523.750000			-1	-1	1
HG	20250123	GATE_2025H1	327	33	33	0	1	0	3041.250000	-897.500000	0.000000	-897.500000	-1	-1	-1
HG	20250124	GATE_2025H1	495	34	17	17	0	0	3247.500000	-2177.500000			1	1	1
HG	20250127	GATE_2025H1	623	33	0	33	-1	0	2541.250000	535.000000	1045.000000	-510.000000	-1	-1	-1
HG	20250128	GATE_2025H1	665	0	0	0	0	0	1685.000000	-608.750000			1	1	1
HG	20250129	GATE_2025H1	531	3	3	0	1	1	2660.000000	957.500000	957.500000	-286.250000	-1	-1	1
HG	20250130	GATE_2025H1	396	0	0	0	0	0	2255.000000	263.750000			-1	1	-1
HG	20250131	GATE_2025H1	469	0	0	0	0	0	1998.750000	-398.750000			-1	-1	-1
HG	20250203	GATE_2025H1	1146	97	97	0	1	0	4536.250000	2017.500000	2017.500000	-108.750000	-1	-1	-1
HG	20250204	GATE_2025H1	485	19	19	0	1	0	2366.250000	1021.250000	1076.250000	-378.750000	-1	1	0
HG	20250205	GATE_2025H1	462	47	47	0	1	0	3348.750000	-1451.250000	2183.750000	-1682.500000	1	1	-1
HG	20250206	GATE_2025H1	500	5	5	0	1	0	3353.750000	-1177.500000	-1813.750000	-303.750000	1	1	1
HG	20250207	GATE_2025H1	528	43	43	0	1	1	3403.750000	-2413.750000	0.000000	-2413.750000	1	1	1
HG	20250210	GATE_2025H1	612	48	48	0	1	0	3422.500000	-2681.250000	638.750000	-2681.250000	1	1	1
HG	20250211	GATE_2025H1	479	44	11	33	-1	0	3655.000000	-1295.000000	-17.500000	-1295.000000	-1	-1	1
HG	20250212	GATE_2025H1	428	54	54	0	1	1	3735.000000	-1777.500000	2545.000000	-1777.500000	1	1	-1
HG	20250213	GATE_2025H1	457	55	55	0	1	0	3360.000000	980.000000	1682.500000	-1862.500000	1	1	1
HG	20250214	GATE_2025H1	597	69	0	69	-1	0	5448.750000	3021.250000	3021.250000	-3082.500000	1	-1	0
HG	20250217	GATE_2025H1	268	1	0	1	-1	0	1941.250000	-367.500000	0.000000	-367.500000	1	-1	1
HG	20250218	GATE_2025H1	343	0	0	0	0	0	1672.500000	-227.500000			-1	1	1
HG	20250219	GATE_2025H1	337	0	0	0	0	0	1747.500000	-380.000000			-1	1	1
HG	20250220	GATE_2025H1	416	0	0	0	0	0	2078.750000	0.000000			1	1	1
HG	20250221	GATE_2025H1	348	30	0	30	-1	0	2991.250000	-765.000000	1095.000000	-1860.000000	-1	-1	-1
HG	20250224	GATE_2025H1	412	1	0	1	-1	0	2361.250000	1108.750000	1108.750000	-11.250000	1	-1	-1
HG	20250225	GATE_2025H1	661	51	51	0	1	0	5605.000000	-930.000000	0.000000	-930.000000	-1	1	1
HG	20250226	GATE_2025H1	524	46	0	46	-1	0	4666.250000	-1820.000000	1290.000000	-2421.250000	1	-1	1
HG	20250227	GATE_2025H1	500	38	5	33	-1	0	3816.250000	478.750000	940.000000	478.750000	1	1	-1
HG	20250228	GATE_2025H1	306	5	1	4	-1	0	2528.750000	895.000000	0.000000	895.000000	-1	-1	1
HG	20250303	GATE_2025H1	518	31	14	17	-1	0	3860.000000	1642.500000	-70.000000	782.500000	-1	1	1
HG	20250304	GATE_2025H1	541	25	17	8	1	0	3960.000000	-2146.250000	46.250000	-1216.250000	-1	-1	-1
HG	20250305	GATE_2025H1	874	85	85	0	1	0	6378.750000	3047.500000	5103.750000	-2127.500000	1	1	1
HG	20250306	GATE_2025H1	481	34	0	34	-1	0	3735.000000	40.000000	40.000000	0.000000	1	-1	-1
HG	20250307	GATE_2025H1	462	34	0	34	-1	1	2953.750000	-1543.750000	1990.000000	-1776.250000	-1	1	1
HG	20250310	GATE_2025H1	470	30	0	30	-1	0	2766.250000	1202.500000	1120.000000	82.500000	1	-1	1
HG	20250311	GATE_2025H1	375	49	49	0	1	0	4560.000000	240.000000	832.500000	-1522.500000	1	1	-1
HG	20250312	GATE_2025H1	480	30	14	16	-1	1	3841.250000	-695.000000	-956.250000	-340.000000	1	1	-1
HG	20250313	GATE_2025H1	377	47	47	0	1	0	3822.500000	-1602.500000	651.250000	-1602.500000	-1	1	1
HG	20250314	GATE_2025H1	368	17	0	17	-1	0	2228.750000	1483.750000	1483.750000	0.000000	1	-1	1
HG	20250317	GATE_2025H1	275	46	46	0	1	0	3178.750000	-930.000000	1907.500000	-930.000000	1	1	1
HG	20250318	GATE_2025H1	293	0	0	0	0	0	2035.000000	333.750000			-1	-1	0
HG	20250319	GATE_2025H1	298	32	32	0	1	1	3191.250000	-2051.250000	107.500000	-2158.750000	1	1	-1
HG	20250320	GATE_2025H1	363	20	20	0	1	0	2466.250000	-788.750000	-865.000000	333.750000	1	-1	-1
HG	20250321	GATE_2025H1	346	32	25	7	1	0	3803.750000	-930.000000	0.000000	-930.000000	-1	-1	-1
HG	20250324	GATE_2025H1	436	71	7	64	-1	0	4647.500000	-2271.250000	-411.250000	-1860.000000	1	1	-1
HG	20250325	GATE_2025H1	383	39	39	0	1	0	3622.500000	-1441.250000	0.000000	-1441.250000	1	1	1
HG	20250326	GATE_2025H1	599	46	23	23	0	0	3991.250000	1392.500000			1	1	-1
HG	20250327	GATE_2025H1	526	30	0	30	-1	0	4528.750000	960.000000	2463.750000	-2812.500000	-1	-1	-1
HG	20250328	GATE_2025H1	461	28	0	28	-1	0	2735.000000	-696.250000	-641.250000	-55.000000	-1	-1	1
HG	20250331	GATE_2025H1	492	22	8	14	-1	0	4003.750000	1010.000000	540.000000	390.000000	1	-1	1
HG	20250401	GATE_2025H1	466	26	0	26	-1	0	3135.000000	272.500000	272.500000	-610.000000	1	-1	1
HG	20250402	GATE_2025H1	567	38	0	38	-1	0	4091.250000	-285.000000	0.000000	-285.000000	1	1	-1
HG	20250403	GATE_2025H1	747	53	1	52	-1	0	5091.250000	-26.250000	2535.000000	-26.250000	1	-1	-1
HG	20250404	GATE_2025H1	928	140	0	140	-1	1	11203.750000	-5860.000000	5957.500000	-5860.000000	-1	-1	-1
HG	20250407	GATE_2025H1	2098	122	74	48	1	0	13610.000000	3737.500000	3737.500000	-5541.250000	-1	1	-1
HG	20250408	GATE_2025H1	596	67	0	67	-1	0	8422.500000	5665.000000	5665.000000	-2096.250000	-1	-1	1
HG	20250409	GATE_2025H1	883	88	88	0	1	0	12366.250000	-5363.750000	-463.750000	-6860.000000	-1	1	-1
HG	20250410	GATE_2025H1	500	20	19	1	1	1	4072.500000	511.250000	-658.750000	227.500000	-1	-1	-1
HG	20250411	GATE_2025H1	422	60	60	0	1	0	6803.750000	-2458.750000	-942.500000	-2458.750000	-1	1	-1
HG	20250414	GATE_2025H1	274	21	21	0	1	0	4628.750000	-946.250000	-1885.000000	-3.750000	-1	1	1
HG	20250415	GATE_2025H1	218	10	10	0	1	0	2903.750000	-1840.000000	-1860.000000	-3.750000	-1	-1	-1
HG	20250416	GATE_2025H1	203	11	11	0	1	0	4635.000000	-1860.000000	0.000000	-1860.000000	-1	-1	-1
HG	20250417	GATE_2025H1	305	27	18	9	1	0	7016.250000	5733.750000	2232.500000	2098.750000	1	-1	-1
HG	20250421	GATE_2025H1	259	29	10	19	-1	0	4610.000000	0.000000	0.000000	0.000000	1	1	-1
HG	20250422	GATE_2025H1	274	12	12	0	1	0	3753.750000	-1596.250000	263.750000	-1860.000000	1	1	1
HG	20250423	GATE_2025H1	349	22	1	21	-1	0	3991.250000	-1765.000000	-835.000000	-930.000000	1	1	1
HG	20250424	GATE_2025H1	206	15	15	0	1	0	2610.000000	1320.000000	1320.000000	0.000000	-1	1	1
HG	20250425	GATE_2025H1	230	29	16	13	1	0	4716.250000	0.000000	0.000000	0.000000	-1	-1	-1
HG	20250428	GATE_2025H1	230	0	0	0	0	0	2178.750000	-930.000000			-1	1	1
HG	20250429	GATE_2025H1	246	15	0	15	-1	0	4491.250000	-1860.000000	0.000000	-1860.000000	1	1	1
HG	20250430	GATE_2025H1	430	63	30	33	-1	0	7422.500000	-1790.000000	70.000000	-1320.000000	-1	-1	-1
HG	20250501	GATE_2025H1	252	3	3	0	1	0	2572.500000	-1266.250000	-930.000000	-336.250000	1	1	1
HG	20250502	GATE_2025H1	346	21	19	2	1	1	3778.750000	982.500000	982.500000	-210.000000	1	1	1
HG	20250505	GATE_2025H1	294	23	17	6	1	0	3910.000000	1313.750000	0.000000	1313.750000	1	1	1
HG	20250506	GATE_2025H1	295	3	3	0	1	0	3110.000000	-297.500000	-473.750000	865.000000	1	1	-1
HG	20250507	GATE_2025H1	375	44	0	44	-1	1	5103.750000	-1297.500000	1513.750000	-1297.500000	-1	-1	1
HG	20250508	GATE_2025H1	331	21	1	20	-1	0	3916.250000	320.000000	682.500000	320.000000	1	-1	-1
HG	20250509	GATE_2025H1	441	33	19	14	1	0	5041.250000	430.000000	1360.000000	-2790.000000	-1	-1	1
HG	20250512	GATE_2025H1	450	21	11	10	1	0	3353.750000	-2026.250000	-4650.000000	765.000000	-1	-1	1
HG	20250513	GATE_2025H1	292	38	38	0	1	1	3703.750000	-1103.750000	1682.500000	-1103.750000	1	1	-1
HG	20250514	GATE_2025H1	303	20	0	20	-1	0	3466.250000	-930.000000	0.000000	-930.000000	-1	-1	1
