# PORT M2 D-090.6 information ceiling (E6, hindsight-fit, NON-CAUSAL-BY-DESIGN) (PORT-M2-INFO-CEILING-V1)
# NON-CAUSAL-BY-DESIGN: hindsight-fit upper bound over ALL E6 sessions (study + sealed blind). NOT a deployable result.
# A PAIR = same asset/day/phase-cell, OPPOSITE sides, decision seconds within K* (the frozen EPISODE_CAUSAL link constant: SI 180s / HG 120s / NKD 150s), entry mids within 0.50 x ATR14, one leg's phase-close certificate >= $1000 and the other's <= $900 (the wall)
# 3251 pairs in-cell/K*, 3251 after the vicinity filter
# the per-episode view fields of both legs are in WALL_DISCRIM.tsv (aggregated); episode indices are into artifacts/cache/port/m2/info_ceiling/episodes.npz
pair_id	asset	d8	cell	dt_sec	kstar_sec	mid_gap_usd	mid_gap_atr	win_side	win_sec	lose_sec	win_usd	lose_usd	spread_usd
WP0230	HG	20240429	HG|20240429|2	49	120	0.00275	1.50571e-06	1	54898	54849	1226.25	-917.5	2143.75
WP0231	HG	20240429	HG|20240429|2	87	120	0.00125	6.84415e-07	1	54898	54985	1226.25	-917.5	2143.75
WP0232	HG	20240429	HG|20240429|2	56	120	0.00225	1.23195e-06	1	56420	56476	1288.75	-917.5	2206.25
WP0233	HG	20240429	HG|20240429|2	120	120	0	0	1	57325	57445	1288.75	-917.5	2206.25
WP0234	HG	20240429	HG|20240429|2	57	120	0.0025	1.36883e-06	1	57782	57839	1263.75	-917.5	2181.25
WP0235	HG	20240429	HG|20240429|2	77	120	0.001	5.47532e-07	1	58781	58858	1301.25	-917.5	2218.75
WP0236	HG	20240429	HG|20240429|2	92	120	0.00225	1.23195e-06	1	59033	59125	1326.25	-917.5	2243.75
WP0237	HG	20240429	HG|20240429|2	60	120	0.00325	1.77948e-06	1	59709	59649	1395	-917.5	2312.5
WP0238	HG	20240429	HG|20240429|2	101	120	0.00475	2.60078e-06	1	62344	62243	1132.5	-917.5	2050
WP0239	HG	20240430	HG|20240430|1	99	120	0.005	2.62981e-06	-1	32969	32870	1076.25	-917.5	1993.75
WP0240	HG	20240430	HG|20240430|1	106	120	0.00075	3.94471e-07	-1	32969	33075	1076.25	-917.5	1993.75
WP0241	HG	20240430	HG|20240430|2	108	120	0.00075	3.94471e-07	-1	52019	51911	1507.5	-917.5	2425
WP0242	HG	20240430	HG|20240430|2	84	120	0.0035	1.84087e-06	-1	52019	52103	1507.5	-917.5	2425
WP0243	HG	20240430	HG|20240430|2	113	120	0.01025	5.39111e-06	-1	52216	52103	1338.75	-917.5	2256.25
WP0244	HG	20240430	HG|20240430|2	100	120	0.00075	3.94471e-07	-1	52579	52679	1263.75	-917.5	2181.25
WP0245	HG	20240430	HG|20240430|2	120	120	0.0075	3.94471e-06	-1	53130	53010	1195	-917.5	2112.5
WP0246	HG	20240501	HG|20240501|2	74	120	0.014	6.86265e-06	1	52379	52305	1076.25	-917.5	1993.75
WP0247	HG	20240501	HG|20240501|2	93	120	0.0085	4.16661e-06	1	53107	53200	1107.5	-917.5	2025
WP0248	HG	20240501	HG|20240501|2	26	120	0.00125	6.12737e-07	1	54181	54207	1257.5	-917.5	2175
WP0249	HG	20240501	HG|20240501|2	95	120	0.003	1.47057e-06	1	54302	54207	1151.25	-917.5	2068.75
WP0250	HG	20240501	HG|20240501|2	118	120	0.0065	3.18623e-06	1	55290	55172	1026.25	-917.5	1943.75
WP0251	HG	20240501	HG|20240501|2	119	120	0.00175	8.57832e-07	1	55750	55631	1020	-917.5	1937.5
WP0252	HG	20240502	HG|20240502|1	95	120	0.00125	6.10919e-07	-1	34277	34372	2126.25	-917.5	3043.75
WP0253	HG	20240502	HG|20240502|1	89	120	0.00375	1.83276e-06	-1	34805	34894	2138.75	-917.5	3056.25
WP0254	HG	20240502	HG|20240502|1	110	120	0.002	9.77471e-07	-1	35004	34894	1995	-917.5	2912.5
WP0255	HG	20240502	HG|20240502|1	50	120	0.00325	1.58839e-06	-1	36183	36133	2063.75	-917.5	2981.25
WP0256	HG	20240503	HG|20240503|2	70	120	0.00175	8.30705e-07	1	59714	59644	1220	-917.5	2137.5
WP0257	HG	20240507	HG|20240507|0	108	120	0.002	9.99503e-07	-1	11006	11114	1282.5	-917.5	2200
WP0258	HG	20240507	HG|20240507|0	104	120	0.00275	1.37432e-06	-1	11584	11480	1082.5	-917.5	2000
WP0259	HG	20240508	HG|20240508|0	57	120	0.00175	8.77533e-07	-1	10986	10929	1163.75	-917.5	2081.25
WP0260	HG	20240509	HG|20240509|2	61	120	0.005	2.48172e-06	1	52215	52154	1470	-917.5	2387.5
WP0261	HG	20240509	HG|20240509|2	71	120	0.003	1.48903e-06	1	53513	53442	1413.75	-917.5	2331.25
WP0262	HG	20240509	HG|20240509|2	114	120	0.003	1.48903e-06	1	53513	53627	1413.75	-917.5	2331.25
WP0263	HG	20240509	HG|20240509|2	94	120	0.00325	1.61312e-06	1	53793	53887	1382.5	-917.5	2300
WP0264	HG	20240509	HG|20240509|2	97	120	0.00325	1.61312e-06	1	54091	54188	1295	-917.5	2212.5
WP0265	HG	20240509	HG|20240509|2	80	120	0.00075	3.72259e-07	1	54268	54188	1232.5	-917.5	2150
WP0266	HG	20240509	HG|20240509|2	85	120	0.00725	3.5985e-06	1	54655	54740	1401.25	-917.5	2318.75
WP0267	HG	20240509	HG|20240509|2	55	120	0.00025	1.24086e-07	1	55383	55438	1576.25	-917.5	2493.75
WP0268	HG	20240509	HG|20240509|2	67	120	0.00125	6.20431e-07	1	55505	55438	1613.75	-917.5	2531.25
WP0269	HG	20240509	HG|20240509|2	115	120	0.00325	1.61312e-06	1	55505	55620	1613.75	-917.5	2531.25
WP0270	HG	20240509	HG|20240509|2	106	120	0.00175	8.68604e-07	1	55726	55620	1488.75	-917.5	2406.25
WP0271	HG	20240509	HG|20240509|2	116	120	0.00225	1.11678e-06	1	56577	56461	1582.5	-917.5	2500
WP0272	HG	20240509	HG|20240509|2	57	120	0.00075	3.72259e-07	1	56577	56634	1582.5	-917.5	2500
WP0273	HG	20240510	HG|20240510|0	97	120	0.00225	1.11267e-06	1	11625	11528	1557.5	-917.5	2475
WP0274	HG	20240510	HG|20240510|0	52	120	0.001	4.94521e-07	1	11972	11920	1507.5	-917.5	2425
WP0275	HG	20240510	HG|20240510|0	90	120	0.00175	8.65412e-07	1	11972	12062	1507.5	-917.5	2425
WP0276	HG	20240510	HG|20240510|0	78	120	0.0005	2.47261e-07	1	12744	12666	1088.75	-917.5	2006.25
WP0277	HG	20240510	HG|20240510|0	103	120	0.003	1.48356e-06	1	14840	14943	1438.75	-917.5	2356.25
WP0278	HG	20240510	HG|20240510|0	118	120	0.00225	1.11267e-06	1	15061	14943	1420	-917.5	2337.5
WP0279	HG	20240510	HG|20240510|0	99	120	0.00175	8.65412e-07	1	17534	17633	1482.5	-917.5	2400
WP0280	HG	20240510	HG|20240510|0	64	120	0.001	4.94521e-07	1	17697	17633	1413.75	-917.5	2331.25
WP0281	HG	20240510	HG|20240510|2	12	120	0.00125	6.18151e-07	-1	48917	48905	1013.75	-917.5	1931.25
WP0282	HG	20240513	HG|20240513|0	61	120	0.0015	7.53977e-07	1	12182	12243	1026.25	-917.5	1943.75
WP0283	HG	20240513	HG|20240513|2	56	120	0.0075	3.76989e-06	1	47018	47074	1501.25	-917.5	2418.75
WP0284	HG	20240513	HG|20240513|2	67	120	0.00175	8.7964e-07	1	47448	47515	1682.5	-917.5	2600
WP0285	HG	20240513	HG|20240513|2	117	120	0.004	2.01061e-06	1	49004	49121	1757.5	-917.5	2675
WP0286	HG	20240513	HG|20240513|2	104	120	0.0055	2.76458e-06	1	51866	51970	1463.75	-917.5	2381.25
WP0287	HG	20240513	HG|20240513|2	44	120	0.0015	7.53977e-07	1	52014	51970	1288.75	-917.5	2206.25
WP0288	HG	20240513	HG|20240513|2	104	120	0.00275	1.38229e-06	1	55027	54923	1332.5	-917.5	2250
WP0289	HG	20240513	HG|20240513|2	100	120	0.0005	2.51326e-07	1	55027	55127	1332.5	-917.5	2250
WP0290	HG	20240513	HG|20240513|2	105	120	0.00075	3.76989e-07	1	56587	56692	1513.75	-917.5	2431.25
WP0291	HG	20240513	HG|20240513|2	50	120	0.002	1.0053e-06	1	57156	57206	1501.25	-917.5	2418.75
WP0292	HG	20240513	HG|20240513|2	92	120	0.0055	2.76458e-06	1	58829	58921	1051.25	-917.5	1968.75
WP0293	HG	20240513	HG|20240513|2	95	120	0.0035	1.75928e-06	1	59016	58921	1001.25	-917.5	1918.75
WP0294	HG	20240513	HG|20240513|2	90	120	0.00075	3.76989e-07	1	59016	59106	1001.25	-917.5	1918.75
WP0295	HG	20240513	HG|20240513|2	43	120	0.003	1.50795e-06	1	61338	61295	1138.75	-917.5	2056.25
WP0296	HG	20240513	HG|20240513|2	104	120	0.00025	1.25663e-07	1	61702	61806	1357.5	-917.5	2275
WP0297	HG	20240513	HG|20240513|2	37	120	0.0025	1.25663e-06	1	61988	62025	1276.25	-917.5	2193.75
WP0298	HG	20240513	HG|20240513|2	102	120	0.0015	7.53977e-07	1	62127	62025	1176.25	-917.5	2093.75
WP0299	HG	20240514	HG|20240514|0	64	120	0.0015	7.03362e-07	1	18205	18269	1157.5	-930	2087.5
WP0300	HG	20240514	HG|20240514|1	47	120	0.00075	3.51681e-07	1	32914	32867	1107.5	-930	2037.5
WP0301	HG	20240514	HG|20240514|1	43	120	0.00075	3.51681e-07	1	34464	34507	1201.25	-930	2131.25
WP0302	HG	20240514	HG|20240514|1	21	120	0.003	1.40672e-06	1	36153	36132	1045	-930	1975
WP0303	HG	20240514	HG|20240514|1	48	120	0.0025	1.17227e-06	1	36476	36524	1201.25	-930	2131.25
WP0304	HG	20240514	HG|20240514|1	33	120	0.0005	2.34454e-07	1	36771	36738	1170	-930	2100
WP0305	HG	20240514	HG|20240514|1	58	120	0.0015	7.03362e-07	1	36901	36959	1257.5	-930	2187.5
WP0306	HG	20240514	HG|20240514|1	89	120	0.001	4.68908e-07	1	39155	39066	1120	-930	2050
WP0307	HG	20240514	HG|20240514|2	86	120	0.0025	1.17227e-06	1	49675	49761	1401.25	-930	2331.25
WP0308	HG	20240514	HG|20240514|2	58	120	0.00075	3.51681e-07	1	49918	49976	1438.75	-930	2368.75
WP0309	HG	20240514	HG|20240514|2	113	120	0.00325	1.52395e-06	1	50792	50679	1576.25	-930	2506.25
WP0310	HG	20240514	HG|20240514|2	37	120	0.005	2.34454e-06	1	50792	50829	1576.25	-930	2506.25
WP0311	HG	20240514	HG|20240514|2	60	120	0.00025	1.17227e-07	1	51120	51180	1713.75	-930	2643.75
WP0312	HG	20240514	HG|20240514|2	95	120	0.003	1.40672e-06	1	51401	51496	1857.5	-930	2787.5
WP0313	HG	20240514	HG|20240514|2	82	120	0.00075	3.51681e-07	1	52020	52102	1845	-930	2775
WP0314	HG	20240514	HG|20240514|2	14	120	0.00125	5.86135e-07	1	52229	52215	2213.75	-930	3143.75
WP0315	HG	20240514	HG|20240514|2	49	120	0.0125	5.86135e-06	1	52229	52278	2213.75	-930	3143.75
WP0316	HG	20240514	HG|20240514|2	41	120	0.001	4.68908e-07	1	52920	52879	1738.75	-930	2668.75
WP0317	HG	20240514	HG|20240514|2	114	120	0.009	4.22017e-06	1	53452	53566	1795	-930	2725
WP0318	HG	20240514	HG|20240514|2	75	120	0.00025	1.17227e-07	1	53641	53566	1563.75	-930	2493.75
WP0319	HG	20240514	HG|20240514|2	106	120	0.00075	3.51681e-07	1	53941	53835	1588.75	-930	2518.75
WP0320	HG	20240514	HG|20240514|2	78	120	0.0045	2.11009e-06	1	53941	54019	1588.75	-930	2518.75
WP0321	HG	20240514	HG|20240514|2	96	120	0.00175	8.20589e-07	1	54307	54403	1645	-930	2575
WP0322	HG	20240514	HG|20240514|2	48	120	0.00025	1.17227e-07	1	55493	55445	1195	-930	2125
WP0323	HG	20240514	HG|20240514|2	72	120	0.011	5.15799e-06	-1	64212	64140	2563.75	-930	3493.75
WP0324	HG	20240514	HG|20240514|2	17	120	0.00825	3.86849e-06	-1	64432	64449	2626.25	-930	3556.25
WP0325	HG	20240514	HG|20240514|2	9	120	0.00675	3.16513e-06	-1	64749	64740	1220	-930	2150
WP0326	HG	20240514	HG|20240514|2	62	120	0.00725	3.39958e-06	-1	64749	64811	1220	-930	2150
WP0327	HG	20240514	HG|20240514|2	115	120	0.01425	6.68194e-06	-1	64749	64864	1220	-930	2150
WP0328	HG	20240514	HG|20240514|2	92	120	0.002	9.37816e-07	-1	64832	64740	1101.25	-930	2031.25
WP0329	HG	20240514	HG|20240514|2	21	120	0.0025	1.17227e-06	-1	64832	64811	1101.25	-930	2031.25
WP0330	HG	20240514	HG|20240514|2	32	120	0.0095	4.45463e-06	-1	64832	64864	1101.25	-930	2031.25
WP0331	HG	20240515	HG|20240515|0	42	120	0.002	8.19337e-07	1	7637	7595	3995	-930	4925
WP0332	HG	20240515	HG|20240515|0	98	120	0.002	8.19337e-07	1	7637	7735	3995	-930	4925
WP0333	HG	20240515	HG|20240515|0	43	120	0.003	1.22901e-06	1	7883	7926	3820	-930	4750
WP0334	HG	20240515	HG|20240515|0	51	120	0.002	8.19337e-07	1	8267	8216	3776.25	-930	4706.25
WP0335	HG	20240515	HG|20240515|0	84	120	0.0025	1.02417e-06	1	10343	10427	3845	-930	4775
WP0336	HG	20240515	HG|20240515|0	105	120	0.004	1.63867e-06	1	10860	10965	3638.75	-930	4568.75
WP0337	HG	20240515	HG|20240515|0	61	120	0.006	2.45801e-06	1	11307	11246	3295	-930	4225
WP0338	HG	20240515	HG|20240515|0	56	120	0.00275	1.12659e-06	1	12190	12134	3638.75	-930	4568.75
WP0339	HG	20240515	HG|20240515|0	85	120	0.002	8.19337e-07	1	14100	14185	2820	-930	3750
WP0340	HG	20240515	HG|20240515|0	89	120	0.00525	2.15076e-06	1	14355	14444	2726.25	-930	3656.25
WP0341	HG	20240515	HG|20240515|0	112	120	0.00125	5.12085e-07	1	14556	14444	2626.25	-930	3556.25
WP0342	HG	20240515	HG|20240515|0	100	120	0.008	3.27735e-06	1	16496	16396	2338.75	-930	3268.75
WP0343	HG	20240515	HG|20240515|0	117	120	0.001	4.09668e-07	1	17289	17172	2038.75	-930	2968.75
WP0344	HG	20240515	HG|20240515|0	91	120	0.0025	1.02417e-06	1	23339	23430	1476.25	-930	2406.25
WP0345	HG	20240515	HG|20240515|0	17	120	0.001	4.09668e-07	1	23651	23668	1963.75	-930	2893.75
WP0346	HG	20240515	HG|20240515|0	76	120	0.0055	2.25318e-06	1	24513	24437	1688.75	-930	2618.75
WP0347	HG	20240515	HG|20240515|0	119	120	0.0005	2.04834e-07	1	25477	25358	1938.75	-930	2868.75
WP0348	HG	20240515	HG|20240515|0	81	120	0.0025	1.02417e-06	1	25694	25775	1957.5	-930	2887.5
WP0349	HG	20240515	HG|20240515|0	92	120	0.005	2.04834e-06	1	26316	26408	2163.75	-930	3093.75
WP0350	HG	20240515	HG|20240515|0	103	120	0.00225	9.21754e-07	1	26511	26408	1982.5	-930	2912.5
WP0351	HG	20240515	HG|20240515|0	50	120	0.00075	3.07251e-07	1	26993	26943	1913.75	-930	2843.75
WP0352	HG	20240515	HG|20240515|0	83	120	0.001	4.09668e-07	1	27878	27795	1601.25	-930	2531.25
WP0353	HG	20240515	HG|20240515|0	99	120	0.00725	2.9701e-06	1	28998	28899	1607.5	-930	2537.5
WP0354	HG	20240515	HG|20240515|0	59	120	0.00125	5.12085e-07	1	28998	29057	1607.5	-930	2537.5
WP0355	HG	20240515	HG|20240515|0	37	120	0.0015	6.14503e-07	1	29989	30026	1907.5	-930	2837.5
WP0356	HG	20240515	HG|20240515|1	76	120	0.005	2.04834e-06	-1	32954	32878	3070	-930	4000
WP0357	HG	20240515	HG|20240515|1	66	120	0.001	4.09668e-07	-1	32954	33020	3070	-930	4000
WP0358	HG	20240515	HG|20240515|1	7	120	0.0005	2.04834e-07	-1	33317	33324	2820	-930	3750
WP0359	HG	20240515	HG|20240515|1	107	120	0.0035	1.43384e-06	-1	33511	33618	2745	-930	3675
WP0360	HG	20240515	HG|20240515|1	4	120	0.00075	3.07251e-07	-1	34050	34046	1920	-930	2850
WP0361	HG	20240515	HG|20240515|1	97	120	0.007	2.86768e-06	-1	34599	34502	2126.25	-930	3056.25
WP0362	HG	20240515	HG|20240515|1	37	120	0.00375	1.53626e-06	-1	34971	34934	2251.25	-930	3181.25
WP0363	HG	20240515	HG|20240515|1	83	120	0.0035	1.43384e-06	-1	35601	35684	1832.5	-930	2762.5
WP0364	HG	20240515	HG|20240515|1	50	120	0.0045	1.84351e-06	-1	35734	35684	1632.5	-930	2562.5
WP0365	HG	20240515	HG|20240515|1	97	120	0.00225	9.21754e-07	-1	35971	35874	1613.75	-930	2543.75
WP0366	HG	20240515	HG|20240515|1	36	120	0.003	1.22901e-06	-1	36342	36378	2082.5	-930	3012.5
WP0367	HG	20240515	HG|20240515|1	40	120	0.01475	6.04261e-06	-1	36721	36761	1976.25	-930	2906.25
WP0368	HG	20240515	HG|20240515|1	48	120	0.00525	2.15076e-06	-1	37073	37121	2088.75	-930	3018.75
WP0369	HG	20240515	HG|20240515|1	88	120	0.0035	1.43384e-06	-1	37651	37563	1645	-930	2575
WP0370	HG	20240515	HG|20240515|1	77	120	0.0025	1.02417e-06	-1	37884	37807	1788.75	-930	2718.75
WP0371	HG	20240515	HG|20240515|1	58	120	0.00775	3.17493e-06	-1	37884	37942	1788.75	-930	2718.75
WP0372	HG	20240515	HG|20240515|1	112	120	0.00775	3.17493e-06	-1	38475	38363	1426.25	-930	2356.25
WP0373	HG	20240515	HG|20240515|1	39	120	0.0035	1.43384e-06	-1	39010	38971	1051.25	-930	1981.25
WP0374	HG	20240515	HG|20240515|1	40	120	0.007	2.86768e-06	-1	40875	40835	1007.5	-930	1937.5
WP0375	HG	20240515	HG|20240515|1	89	120	0.004	1.63867e-06	-1	40875	40964	1007.5	-930	1937.5
WP0376	HG	20240515	HG|20240515|1	51	120	0.00125	5.12085e-07	-1	41195	41246	1195	-930	2125
WP0377	HG	20240515	HG|20240515|1	78	120	0.00025	1.02417e-07	-1	41409	41487	1182.5	-930	2112.5
WP0378	HG	20240515	HG|20240515|1	16	120	0.001	4.09668e-07	-1	41693	41709	1120	-930	2050
WP0379	HG	20240515	HG|20240515|1	92	120	0.0025	1.02417e-06	-1	42385	42477	1257.5	-930	2187.5
WP0380	HG	20240515	HG|20240515|1	85	120	0.00225	9.21754e-07	-1	43107	43192	1182.5	-930	2112.5
WP0381	HG	20240515	HG|20240515|1	116	120	0.00175	7.1692e-07	-1	43559	43675	1695	-930	2625
WP0382	HG	20240515	HG|20240515|1	84	120	0.00075	3.07251e-07	-1	43759	43675	1632.5	-930	2562.5
WP0383	HG	20240515	HG|20240515|1	114	120	0.00025	1.02417e-07	-1	44623	44509	1338.75	-930	2268.75
WP0384	HG	20240515	HG|20240515|1	74	120	0.0005	2.04834e-07	-1	44623	44697	1338.75	-930	2268.75
WP0385	HG	20240515	HG|20240515|2	113	120	0.00375	1.53626e-06	-1	46824	46937	1913.75	-930	2843.75
WP0386	HG	20240515	HG|20240515|2	64	120	0.002	8.19337e-07	-1	48128	48192	2057.5	-930	2987.5
WP0387	HG	20240515	HG|20240515|2	14	120	0	0	-1	48494	48480	1882.5	-930	2812.5
WP0388	HG	20240515	HG|20240515|2	78	120	0.01175	4.8136e-06	-1	49416	49338	1613.75	-930	2543.75
WP0389	HG	20240515	HG|20240515|2	16	120	0.00025	1.02417e-07	-1	49959	49943	1432.5	-930	2362.5
WP0390	HG	20240515	HG|20240515|2	76	120	0.005	2.04834e-06	-1	50365	50289	1432.5	-930	2362.5
WP0391	HG	20240515	HG|20240515|2	66	120	0.0185	7.57886e-06	-1	52251	52185	1370	-930	2300
WP0392	HG	20240515	HG|20240515|2	31	120	0.003	1.22901e-06	1	57145	57176	2120	-930	3050
WP0393	HG	20240515	HG|20240515|2	85	120	0.00925	3.78943e-06	1	57700	57615	1870	-930	2800
WP0394	HG	20240515	HG|20240515|2	107	120	0.0185	7.57886e-06	1	58052	58159	1757.5	-930	2687.5
WP0395	HG	20240515	HG|20240515|2	43	120	0.003	1.22901e-06	1	58202	58159	1220	-930	2150
WP0396	HG	20240515	HG|20240515|2	11	120	0	0	1	58335	58324	1195	-930	2125
WP0397	HG	20240515	HG|20240515|2	53	120	0.0115	4.71119e-06	1	58600	58653	1195	-930	2125
WP0398	HG	20240515	HG|20240515|2	104	120	0.00675	2.76526e-06	1	64298	64194	1007.5	-930	1937.5
WP0399	HG	20240515	HG|20240515|2	38	120	0.00125	5.12085e-07	1	64298	64336	1007.5	-930	1937.5
WP0400	HG	20240516	HG|20240516|0	59	120	0.00675	2.39419e-06	-1	20775	20716	1151.25	-930	2081.25
WP0401	HG	20240516	HG|20240516|0	90	120	0.00125	4.43369e-07	-1	21818	21728	1207.5	-930	2137.5
WP0402	HG	20240516	HG|20240516|0	90	120	0.00075	2.66022e-07	-1	22073	22163	1182.5	-930	2112.5
WP0403	HG	20240516	HG|20240516|1	66	120	0.01675	5.94115e-06	-1	33974	34040	1670	-930	2600
WP0404	HG	20240516	HG|20240516|2	107	120	0.003	1.06409e-06	-1	46936	47043	1570	-930	2500
WP0405	HG	20240516	HG|20240516|2	119	120	0.0025	8.86738e-07	-1	47270	47389	1738.75	-930	2668.75
WP0406	HG	20240516	HG|20240516|2	120	120	0.003	1.06409e-06	-1	48982	48862	1413.75	-930	2343.75
WP0407	HG	20240516	HG|20240516|2	29	120	0.00025	8.86738e-08	-1	48982	49011	1413.75	-930	2343.75
WP0408	HG	20240516	HG|20240516|2	61	120	0.00675	2.39419e-06	-1	51465	51526	1076.25	-930	2006.25
WP0409	HG	20240517	HG|20240517|0	71	120	0.0005	1.70389e-07	1	10864	10935	1851.25	-930	2781.25
WP0410	HG	20240517	HG|20240517|0	59	120	0.00025	8.51946e-08	1	11491	11550	1963.75	-930	2893.75
WP0411	HG	20240517	HG|20240517|0	62	120	0.00125	4.25973e-07	1	11692	11754	2038.75	-930	2968.75
WP0412	HG	20240517	HG|20240517|0	65	120	0.0025	8.51946e-07	1	13321	13386	2076.25	-930	3006.25
WP0413	HG	20240517	HG|20240517|0	39	120	0.0005	1.70389e-07	1	14023	13984	1963.75	-930	2893.75
WP0414	HG	20240517	HG|20240517|0	65	120	0.00125	4.25973e-07	1	14520	14455	2038.75	-930	2968.75
WP0415	HG	20240517	HG|20240517|0	33	120	0.00175	5.96362e-07	1	17267	17234	1638.75	-930	2568.75
WP0416	HG	20240517	HG|20240517|0	57	120	0.00825	2.81142e-06	1	17539	17482	1795	-930	2725
WP0417	HG	20240517	HG|20240517|0	75	120	0.001	3.40778e-07	1	17539	17614	1795	-930	2725
WP0418	HG	20240517	HG|20240517|2	92	120	0.00675	2.30025e-06	1	49070	48978	3501.25	-930	4431.25
WP0419	HG	20240517	HG|20240517|2	83	120	0.00275	9.37141e-07	1	49070	49153	3501.25	-930	4431.25
WP0420	HG	20240517	HG|20240517|2	87	120	0.00475	1.6187e-06	1	50639	50552	2938.75	-930	3868.75
WP0421	HG	20240517	HG|20240517|2	72	120	0.0025	8.51946e-07	1	50898	50826	2876.25	-930	3806.25
WP0422	HG	20240517	HG|20240517|2	81	120	0.002	6.81557e-07	1	50898	50979	2876.25	-930	3806.25
WP0423	HG	20240517	HG|20240517|2	82	120	0.00425	1.44831e-06	1	51061	50979	2720	-930	3650
WP0424	HG	20240517	HG|20240517|2	83	120	0.00575	1.95948e-06	1	51061	51144	2720	-930	3650
WP0425	HG	20240517	HG|20240517|2	62	120	0.0035	1.19272e-06	1	51206	51144	2663.75	-930	3593.75
WP0426	HG	20240517	HG|20240517|2	120	120	0.00025	8.51946e-08	1	53305	53185	2088.75	-930	3018.75
WP0427	HG	20240517	HG|20240517|2	30	120	0.001	3.40778e-07	1	53564	53534	2101.25	-930	3031.25
WP0428	HG	20240517	HG|20240517|2	92	120	0.00025	8.51946e-08	1	53971	53879	1907.5	-930	2837.5
WP0429	HG	20240517	HG|20240517|2	31	120	0.0015	5.11168e-07	1	54279	54248	1638.75	-930	2568.75
WP0430	HG	20240517	HG|20240517|2	86	120	0.00075	2.55584e-07	1	54588	54674	1601.25	-930	2531.25
WP0431	HG	20240517	HG|20240517|2	104	120	0.00775	2.64103e-06	1	55175	55071	1345	-930	2275
WP0432	HG	20240517	HG|20240517|2	29	120	0	0	1	56542	56571	1676.25	-930	2606.25
WP0433	HG	20240517	HG|20240517|2	85	120	0.0035	1.19272e-06	1	57711	57626	1551.25	-930	2481.25
WP0434	HG	20240517	HG|20240517|2	106	120	0.00175	5.96362e-07	1	58484	58378	1563.75	-930	2493.75
WP0435	HG	20240517	HG|20240517|2	43	120	0.00125	4.25973e-07	1	59293	59250	1426.25	-930	2356.25
WP0436	HG	20240517	HG|20240517|2	108	120	0.0085	2.89662e-06	1	59521	59629	1476.25	-930	2406.25
WP0437	HG	20240517	HG|20240517|2	98	120	0.00575	1.95948e-06	1	60653	60555	1663.75	-930	2593.75
WP0438	HG	20240517	HG|20240517|2	75	120	0.002	6.81557e-07	1	60653	60728	1663.75	-930	2593.75
WP0439	HG	20240517	HG|20240517|2	52	120	0.00075	2.55584e-07	1	61805	61753	1332.5	-930	2262.5
WP0440	HG	20240517	HG|20240517|2	107	120	0.0045	1.5335e-06	1	62294	62187	1351.25	-930	2281.25
WP0441	HG	20240517	HG|20240517|2	52	120	0.001	3.40778e-07	1	62488	62540	1438.75	-930	2368.75
WP0442	HG	20240520	HG|20240520|0	47	120	0.0105	3.58479e-06	-1	11413	11366	1732.5	-930	2662.5
WP0443	HG	20240520	HG|20240520|0	21	120	0.00275	9.38874e-07	-1	11577	11598	1638.75	-930	2568.75
WP0444	HG	20240520	HG|20240520|0	65	120	0.01275	4.35296e-06	-1	12262	12197	1726.25	-930	2656.25
WP0445	HG	20240520	HG|20240520|0	92	120	0.0025	8.53521e-07	-1	14255	14347	1763.75	-930	2693.75
WP0446	HG	20240520	HG|20240520|0	55	120	0.00025	8.53521e-08	-1	14536	14591	1920	-930	2850
WP0447	HG	20240520	HG|20240520|0	31	120	0.00075	2.56056e-07	-1	14714	14745	2007.5	-930	2937.5
WP0448	HG	20240520	HG|20240520|0	93	120	0.001	3.41409e-07	-1	14981	15074	2157.5	-930	3087.5
WP0449	HG	20240520	HG|20240520|0	59	120	0.005	1.70704e-06	-1	15373	15432	2151.25	-930	3081.25
WP0450	HG	20240520	HG|20240520|0	26	120	0.00125	4.26761e-07	-1	16553	16579	2438.75	-930	3368.75
WP0451	HG	20240520	HG|20240520|0	44	120	0.00575	1.9631e-06	-1	16951	16907	2263.75	-930	3193.75
WP0452	HG	20240520	HG|20240520|0	87	120	0.001	3.41409e-07	-1	17583	17496	1870	-930	2800
WP0453	HG	20240520	HG|20240520|0	87	120	0.00325	1.10958e-06	-1	17583	17670	1870	-930	2800
WP0454	HG	20240520	HG|20240520|0	54	120	0.0045	1.53634e-06	-1	17848	17794	1745	-930	2675
WP0455	HG	20240520	HG|20240520|0	32	120	0.00125	4.26761e-07	-1	18172	18140	1270	-930	2200
WP0456	HG	20240520	HG|20240520|0	71	120	0.002	6.82817e-07	-1	18869	18940	1582.5	-930	2512.5
WP0457	HG	20240520	HG|20240520|0	54	120	0.003	1.02423e-06	-1	19201	19255	1645	-930	2575
WP0458	HG	20240520	HG|20240520|0	103	120	0.00475	1.62169e-06	-1	25599	25496	1032.5	-930	1962.5
WP0459	HG	20240520	HG|20240520|0	113	120	0.0025	8.53521e-07	-1	25599	25712	1032.5	-930	1962.5
WP0460	HG	20240520	HG|20240520|0	93	120	0.00225	7.68169e-07	-1	26129	26036	1126.25	-930	2056.25
