# PORT_M2_SHEETS_SPEC.md §CC-M2-15.4 corpus-wide MBP-1 event cache (spec_sha16=ec1abc890fa96b6d)
# params_hash=f3c5356e171ad901e2837336c82da2df0bce3b26aff51abeb5daed81e9530306
# one row per CACHED session-asset; sha256 of the npz and of its meta json (bulk stays in artifacts/cache/port/m2/events/, D-018)
# holdout date8 >= 20250701 is EXCLUDED by construction (CC-M2-15.3): 0 such rows
asset	date8	era	n_candidates	n_events	n_seen	n_reordered	cover_sec	session_sec	cover_frac	npz_bytes	npz_sha256	meta_sha256
HG	20210618	PRE_E1	347	569575	569575	1	56782	82800	0.685773	4824495	c288cf99cf6e27442534cd93b949c2cc1995b4bc5a4c585be5692521b3809146	adb55856062f38a2456d49eb62391bf6e47b787ac324e30de397e99d9ba3cdb1
HG	20210621	PRE_E1	404	596378	596378	0	71820	82800	0.867391	5039825	464b42a1315d1e5c0263fc0e1b014995ac30b6df592fa84e3f7a0421c35619a5	a3b99cb6373c266e9da1ac8f528b5a7e65a7ad750e6995f0974cf9dc677ff735
HG	20210622	PRE_E1	335	450754	450754	0	62518	82800	0.755048	3811504	d53610d808f16c979ce65e0fa999b560bfd6735b62ae1bf3e948d2c46187f191	ccea713c93d890108b00332dc3d2551f5118c35bfc4c71b1c639e02249871a32
HG	20210623	PRE_E1	209	426116	426116	0	57952	82800	0.699903	3610044	d73db129028016215b9e731aad20bac7e87c322d9a86d799e75fee0c385ee8b6	61f9158d8873214fb28a395ccac4b53e33df60ea07b059d84025006d23323e39
HG	20210624	PRE_E1	250	352689	352689	1	56614	82800	0.683744	2987661	58e7bba8de111aeb06b7c6d1b2ca68d72cb9fa9216560d9abed228f1db5ec047	b8e1a4e33b06621c7ced2135286823e7c4e57bc8f2e3d68c63f793ecac1e800b
HG	20210625	PRE_E1	313	357402	357402	0	58029	82800	0.700833	3031222	9cb2e25ceb258f1b296dbd96a1e6c001acfc5f0eb76e66dd3fa379cc2bc61d4b	bcdf3faf6ad9659e2c5c26d93c419e9e44dc0318fbb4b214867bbbbf8f019ca5
HG	20210628	PRE_E1	268	178146	178146	0	58926	82800	0.711667	1551804	82a92d2557a2f54003d4d32d64197b0b6fe96c70ba5507fcce98c6447f5cebe8	7c6d14d51a5a1b026b9ab9ecbd0262afcf1851187675db16ad5e5a709e5cae1b
HG	20210629	PRE_E1	305	98568	98568	0	64977	82800	0.784746	901233	a1318e72a9cd737cbe8032eb259b363bbdf9f5a1a076f9fc4efdb209f5acd350	2394b1c333f5cadd09970363448adb7bf9a941e16fcbd17b52e791cb16c83f7a
HG	20210630	PRE_E1	342	417724	417724	0	55925	82800	0.675423	3563199	3c2f16da72c41072437940c96b106996d9ab0cbcbf7cd5fb87e937e41f0696ef	4f85329f1c86d5e93ea1603bc8e051c1630e28df5df78bc657a48013915093c7
HG	20210701	E1	338	394271	394271	0	61583	82800	0.743756	3363241	bc29d6fde34094d1319ef500e7d7b2b8779938f02d2505667ec47531a72c2383	99ba7d95000f528208253c1a0db5e2de8c37ca4ac0dc4986989b5861bbdf1bc4
HG	20210702	E1	321	336399	336399	1	57233	82800	0.691220	2875366	a58d7159a3730149f751e207f9ae714f3e50682d2c21e5605912cdbf3779e08d	3a0a4f2a7fe490bde3cca0ceb87512ec9f5557265b3e18c69f2157cd4decdb8e
HG	20210705	E1	240	243352	243352	0	51023	82800	0.616220	2069615	fddefe0086abfb82da52b2173bd3e3a4713fb1c4c623db74ba75e6e5af5bd337	2d2d92eb308e7256fcd618801d32391dcb411d0883f613d51823a12b39098aab
HG	20210706	E1	415	520278	520278	0	59839	82800	0.722693	4413342	f95fcd67240b4c006fb96b537b7edb733a8cca215a57cddf6cc97f782baea377	a3d8e5cde4e387cd8d334a5cac590578e58fa3df2cf659b3c663e9bed951178d
HG	20210707	E1	413	437581	437581	0	62125	82800	0.750302	3723633	eed040f766e81fa9a468e569d4b79785306147de2463c4df7ab1c95553721883	0a68af6004a8b257c1f48774a94b697fc516d2aa27f4711350ac61bab7a45528
HG	20210708	E1	389	485617	485617	1	66847	82800	0.807331	4156491	875f145c28d8ea1d043594315d826830e7db950e022401af59382c026f713e9e	aac4dd77e1601c6b26d5ec1ad39e071fb894da20d8a427f38d138f60688f3b78
HG	20210709	E1	407	460390	460390	0	63673	82800	0.768998	3919906	168c57bb6ce2d0b5104bf11c15926d919c9938e0e0a24854467d81354d298aa5	12be12d6e29b69e194183d33f8531c8ed60c872333ee785f4d09e3933ff8d1f6
HG	20210712	E1	304	343221	343221	0	58521	82800	0.706775	2918496	54397fa07edcf342096ffdafc30191775cfc64999e47980f1675eb99ff74b302	224eb7b7a7d25ba8586859e1084b0fb1612902b3a56524d9d3d7af2d6ec0772c
HG	20210713	E1	324	328281	328281	0	56951	82800	0.687814	2820908	3b6a46618daa3e1c4513feccdee66735ba8feee93f7ea5824af0c1e917df177b	b55b13bac19d30cbcb5e18a82dfbebf8445167d04ac89a0e867f16692f7bf544
HG	20210714	E1	243	333416	333416	0	58154	82800	0.702343	2838528	86bf54ed86bac765c8a9dc31d9f5364203a207ee56031baf3e077be22bc50457	4def350f2472a01a6166014512830b3ee8aa03e7061d4d1c09e4c094bfb7dd35
HG	20210715	E1	241	376290	376290	0	55446	82800	0.669638	3194746	8c5d98b128e834e05978d06d74325a3257c8949171ce7687b75044941c1e910a	b418a8a49f2a984eb37c6a5dd74049ecb961a610394bf23468ac5d2d7f199ed8
HG	20210716	E1	265	319658	319658	0	57898	82800	0.699251	2729934	74f02096a0aafff835cefffdb6e5466fdf9010ae2264cc2159aeb73b695be487	33afdf92f8131c34fdfeeea4f208143dd6afbc691c4dc6a6cd86547dddcf93b3
HG	20210719	E1	491	583424	583424	1	68703	82800	0.829746	5000806	60b4d691a1f01c7fb3039a604ce0ba6458e926b0a8fff51b78a3211ccf6506ee	f387be0496cfde7d8a0edfd6c6dcc80f1bc45420f657cf828313c3e65d3ccfb1
HG	20210720	E1	403	420770	420770	0	63771	82800	0.770181	3602433	750f6ab92c909d3faa234883bbffe48a6cc8b6d91abf35f30aab6fe8ceaeb93e	c48d0650c89dbbe351407df83d74c00b519923a209e0668010eeaeb7c808a803
HG	20210721	E1	264	325579	325579	0	55141	82800	0.665954	2778935	d6e9f1ec0ee617520b42e9b2aaa96ff7bd2a5120167c30be3822c7054975da62	6cf33ded7cec99c03631510a9cb183d3ad3cf8ee6f470ea2f130e4bd02bde5fd
HG	20210722	E1	342	347307	347307	0	60947	82800	0.736075	2959763	65f08c8292727d207e7de08a1ae4c520c878fc4eba75236a20d276ebe8961ad5	77a849246ddf209dcd84511de319832b546760bef2ee52df86919492bd45b386
HG	20210723	E1	420	459944	459944	1	65201	82800	0.787452	3876108	db281a423dc66d6f897f10b3f6242488c516862e309358a413e259517a6a9a57	e3da8c3c3da1bf45933b79392359096ced63aa66c95b11241f11eb7040c95932
HG	20210726	E1	681	475668	475668	0	72581	82800	0.876582	4016604	d01a1fdb787b163e145a81d3c091027ee1b36c5f138e1e1bd60d41db05f6bb76	9d0914fd662ead9aeef6d62cd6a35e4d471e67e3e3f518fb402771af440a9231
HG	20210727	E1	611	470952	470952	0	74680	82800	0.901932	3995933	790ab28194b33d554f3111852d1abc7a11a9b8312f9b6884f64ce1899ac87143	1e1616e4ef9961f7fb17cafbb29ea393e0b1e6fc8d4e8cab53e2a23b9d1d93af
HG	20210728	E1	566	434007	434007	0	72122	82800	0.871039	3701178	037f6a777f43d6a0e1c810d4a42425520824f79d7374452c70cbea39b29a68cc	2e169fb3a5573701276b6031a789d084b776373c20b3ba3a85f26cba02ee518d
HG	20210729	E1	305	340698	340698	0	63720	82800	0.769565	2888637	71c0439032f07d9330b1a3675b8ce6b707d516705cbd6c1ad682faeee6cec990	250e4355e9720d0744607bd704e4be0e06f29bcebb614b79143f147e0b73d579
HG	20210730	E1	454	366423	366423	0	68337	82800	0.825326	3105818	9ebd38a78e1a56e581f9b8d499d4eeb8f9ac682cda3f953298036792566d6679	494c66e517f31f2c90e8cc397565522af4222dc486c90b8ff40339aee05e5f32
HG	20210802	E1	446	385686	385686	0	70309	82800	0.849143	3274752	c4864dd5be23323dbfdc17777c94182f8af6f3d749329081234ae8b00a3dfa85	79ff7c4b09e0f3fd7b50a75a5f05902da362bbf6a948b179f55c9a8e887e9de9
HG	20210803	E1	386	418367	418367	1	62872	82800	0.759324	3516399	03921e37e41d5d936ab8ead707454738186acfb6ae65f522ec2ef2d4db4b0f5e	1c73f45d7e5d114785e2135c07ff6ddd4fbe025cbb1b74befba512cb3f90b0d6
HG	20210804	E1	277	333757	333757	0	54983	82800	0.664046	2841927	7f1cbe5426bc8c5163ab0b66047310ff46f321980684259417b70a3b7ba08005	30f050e3813dd1bb7b7da8fe42ceafaf06f210ee1e6ab668a89840e01d69ab37
HG	20210805	E1	194	233532	233532	0	53764	82800	0.649324	2003902	feafed54c71d9cab4407531365ca8dd59b5a0e6a5609f5e2a581145bfc7af3a4	6515327f0acb56cb17c8dd20c6074947f38f65498d007b2ca38ad780510e3b89
HG	20210806	E1	338	314309	314309	1	51052	82800	0.616570	2674860	6cb2a9232250dc6d5161e5a8ad419d3d3e3947376c0cfc5b21127401809b8d36	250ec91b47a890b05b7a2aafc3ab2cb9256cd59dd77b8ad46535fd385d7e4f09
HG	20210809	E1	458	321458	321458	1	71261	82800	0.860640	2762533	2329eb4af3f07dcc49d328f9d232176dc5f5c704ad7338ab81d1b2f7bc51f512	53058c4c10e64abeebf55b91f9c207904da023af21ce3360f58b09983b8cda7b
HG	20210810	E1	288	306636	306636	0	58668	82800	0.708551	2610043	7f614bb4d6b8ef151616a3ee328c95ccf5b1b868417a2901296929ef2580c47a	5cdd5645970fd1992475d700abd4ec68170faa5a2a4a7cbd4f70ba6841f8a1b0
HG	20210811	E1	363	287560	287560	0	64932	82800	0.784203	2467331	9f88d47fdbe79a8bba71336d71aa4b01b966e8349c7f8014f18fd1dc808baa46	aad20987a7161e92c096a6324573237dbcce541da04e369926de18aaeb1a7a43
HG	20210812	E1	308	261869	261869	0	57078	82800	0.689348	2233263	c65dbabd86c9c4313d651aa2956fff52e2bb4fd0c8f9175f419db0c764307bfd	c7c4598d5b17f27912f5374fd1041532b6ce52d877c825edfdfda4f1afa3c9c2
HG	20210813	E1	237	217611	217611	0	51601	82800	0.623200	1864783	6669e96e520549d086efc7b07c2436617655fbd681d5ded7a98aa2295a676723	fa82aeaca68ea37c1926f40dc16cb182bf7030b91131bf5e080b7603f227109f
HG	20210816	E1	425	314025	314025	0	64724	82800	0.781691	2684718	a19479f9858c240dd83f061b883f05b85701a296fb21a09a685366ee7c24f6cb	da3c7df99edb64da43749a3adb314325ac186d76e516947457a233f467df0177
HG	20210817	E1	404	381682	381682	1	62330	82800	0.752778	3253064	61e90824766bf5b5d370e524968ef5953f680e070e6b58de35b5e502c3e879d2	ca48cc1ac6b0484d65cd8ec4283aa037ba8f20c369d4e2963c9907f3741be03f
HG	20210818	E1	410	409358	409358	0	65422	82800	0.790121	3474513	909f73d352a6971461f96ff9d8b569c042d0b01b55f55151f2c0d8696c49025f	c4026162aed074e4c57991f3d4969c1a156339487d486de39a132cc19b759406
HG	20210819	E1	683	447413	447413	0	72374	82800	0.874082	3844137	8733f93fec62951b106fd6687b1fb91936538a2157a9faa2cca6bfbd6cc4a002	c531db7f7155017dd9b9a47c219a7defc0638f81cb4d64f39e325b53650598a3
HG	20210820	E1	367	431511	431511	1	67329	82800	0.813152	3656642	74fbf20200077a637d1459682e6a7e9fc0497ed086edb647f2d33e318a420a40	85b04c269d21d9bee0e2c2e0295d184ccc9d4a0206d0260f59f2200ff86b5098
HG	20210823	E1	401	319583	319583	1	62914	82800	0.759831	2736148	c81b880978c471edc5aed5d09f20ba9b75d94b62319d0d43fa7e574b3e4b8f97	f035bbf1276dd94d38e3f5666b9a778006ded1fdb92a71596d8864fd01e296d6
HG	20210824	E1	247	297661	297661	0	53646	82800	0.647899	2538537	f6f53f92eea85bd3d98a1e547c74ca3a426d01736ab015bf65ecccc7960ee3da	13cd9779efc8f881574ce5ccf4f2784732b69ff2debbd3d6f33dd2463ca922c7
HG	20210825	E1	285	272078	272078	0	58702	82800	0.708961	2332593	7e66cbbc8d1a0f7573b0207142cf18231249e576bdabe321967d232315c18383	53dd40487155ed506edcc34e20920ce9c18f727ad9640d4d2fac39ec089952a4
HG	20210826	E1	248	260967	260967	0	54144	82800	0.653913	2254362	7a71bfa9812a1f92cdf5f3451977cc51ee8abd6d4a84167a00d225d4a54312cb	c1248a233281d74665cb03284bf8dc0007646c43b5cc37215873d7764a0873e4
HG	20210827	E1	360	123301	123301	0	56533	82800	0.682766	1121306	cbdf6070368fe02e8d66acac3c79d147330399058eb813efa95bf1a51d57d510	75a6493f2d036b2e251e19c9926885683a28a1a737dfaa05fbd6c9dae9edaac8
HG	20210830	E1	265	189784	189784	0	59902	82800	0.723454	1657821	d3d0f9438b5b109e5dffdae927d77e8b412bc09503907d5f85391d382f4cd9c8	63f0a34efa123905240804b0e08ba68ab23811631ead5554085f39b37b54fce2
HG	20210831	E1	383	371469	371469	0	59853	82800	0.722862	3174511	3040e116befd86bb0afdee675a760e47de56567b9899c3e6c708a642094cad6d	5220d03b05d286c5faf32484ebde06310f415ef7623ba209c5b09eaa962e9682
HG	20210901	E1	457	337362	337362	1	63472	82800	0.766570	2913782	57eb8b535941e7c7eeaadb74217419fd4023f0f6e52d0069ad50b589efb3978c	498bb2e30df6029f3e270977295f31c5f14a645e3eb4379e843cf66b81bc13c1
HG	20210902	E1	266	251448	251448	0	54384	82800	0.656812	2163541	872036c628d587eda8f8d7abd399aa07330f2537aa883ae18aa3444b10ce76ac	4b53b58a13fc4dae9a21eaf81646079b1b2aae7f004e9ab1dd0c678e0cecce29
HG	20210903	E1	410	345387	345387	0	59021	82800	0.712814	2967098	4e3e34d830271923fe9226a2e881be0af6a36e541b4c34ad9953444fa7fed81b	c643866953b63d00eac6b2d53d22d878d3969eacdae275a64af16db5735a5f58
HG	20210906	E1	240	137687	137687	0	49009	82800	0.591896	1194037	fbca2996c69da2ebdcd8d37f338f61c260d88b499bab3b632a92b85f76ff657b	78000dcdaa2593d2d07332021f0932f80f09ce8f232c8e14701cbd62b962ab18
HG	20210907	E1	364	301215	301215	0	59899	82800	0.723418	2595159	7f8028860b1e37214ad6a078bd6029e6e7ae5edd5a2ca757cacee405ea61890b	1197278198b9dca597c672eaf6dda21b5883634c7f40394e4d067ce199af37eb
HG	20210908	E1	441	372399	372399	0	57953	82800	0.699915	3168048	fa6d590cd6a58bf8d381efe88a01ad33e4adc389d545c686980e68b06145066c	6891a736e8d83f797527c6c77fc60b2cb3c9a3458ca394148d3a0e80664f1163
HG	20210909	E1	469	367980	367980	0	64943	82800	0.784336	3147477	9d4a21bdb24beb60210895c0b005df633191538baf943abbebdfe02303123159	16b1ecb18d474c036497a56f5359f8230618dc8a89bbf5ced65eb1eeaaa4fc07
HG	20210910	E1	416	478214	478214	0	66441	82800	0.802428	4070848	538eea26ed48cfee5fe36861ccd52a752ac5e1aaf529de798efa72aa0b360551	90d970c89828bb4925a1ded78ff420985a1a9e891c6ca6a2b30ece735068ac82
HG	20210913	E1	592	502877	502877	0	67902	82800	0.820072	4294587	c430f24847eee168ec89beca56b543d625924cb9f862f495d2485eb53dc28897	9701521a45acc9ac8b3542964e7f214cfea5e9daf9321cf6c1239f9322baff11
HG	20210914	E1	482	436293	436293	1	63884	82800	0.771546	3742604	71bdaa62394a0bd211daf7f4711a212cbecff3edbe6281457e61f8c5cd52988e	a1523661cfa0d00781a49430ee24fcecce5294831e2a73aa27fd50b31c314ace
HG	20210915	E1	439	448280	448280	0	60095	82800	0.725785	3791089	180eaf6b96fbbbde49502910d5fd2057025c1ba9b252009c06b6376df8d36302	8da69c425530b47b8ac6ddfc75f0346d54976fda884a77f205de41392789308a
HG	20210916	E1	463	450300	450300	1	64740	82800	0.781884	3857914	18062724b04c14c9d3c005f5dbb34f18878804166e883726a0cef3f385896e6b	991b2b125971f3d4030a5ed6f7ec12c933f11883ae56cca0f9da10cf71752407
HG	20210917	E1	431	438801	438801	0	62739	82800	0.757717	3734522	f836612f98ab930f951b435374f087064a075073433c19e154d02fd1d1fa56f2	1279150c14b3f11f333ce534e4f016bf1fc77cce9a5859a44d3c321896fd6bda
HG	20210920	E1	495	395218	395218	0	71808	82800	0.867246	3406304	a7d03029316e1b1781902fb4c1f70feb6ff75ee9dbed37aeeb92f85729d1d300	223fa5489e42be5d85b544167de1353df81431d4d296651deb7008acb62a7934
HG	20210921	E1	532	458815	458815	0	69815	82800	0.843176	3916386	f5cbbb2b63e1363807dd424089c715fd235a4cb4c7ecb1142bbb9e2aea5433d4	3492858019433a7f069813b37d096a760db6fdb066228a6717ddb84145234d45
HG	20210922	E1	482	430774	430774	0	69397	82800	0.838128	3694830	84d068227e604622cda5295213e76f814499912b18844a1a65eca06cf97dcb69	1e2b64a63f98b24ac62aa660d4e457a9a97f88095e6177aa06416f5dcdd0f51a
HG	20210923	E1	368	325419	325419	0	59359	82800	0.716896	2812163	bf9e06a6e01ca12836f02119322e0215bcd73d817fb8a2cd57df94ef969131c8	ef750080a9a60d06bf87b91a91f2855f2a723f6a6f541b090814c02f044ca865
HG	20210924	E1	297	363762	363762	0	58975	82800	0.712258	3097899	477fdfc0c1d3badb4c744d161533b10a4b19fe9bd45e161d41578601dd076a2a	5c4729ed96699fcb86da9f6b5bed56e1cb86a5b2402bcb9191bb0d83dc19d977
HG	20210927	E1	321	334276	334276	1	57940	82800	0.699758	2868618	3447ff0b8ce451824c7e62dedd6d5729f599bf07ef5bdcf73c96bab7e04f8f48	f57d1a19e1ec2b9e8df124419e9e298f639a6e51163bb20c2c043bc8ea026e8d
HG	20210928	E1	362	403750	403750	0	59760	82800	0.721739	3461752	96125c33b6a58d5020861e4057e0502f2a8d25321a00d12a337acf9e41dadc65	4f59bf4be7c8633c0ce05a71d602103711cd2f37845ffe7c56634f5173ca675b
HG	20210929	E1	400	366364	366364	0	65713	82800	0.793635	3177915	65d128dfba46f6c036e2a75c67584879e14c901c8543b09ad2f6176bf8a4025c	22db23fcdd0a3445e1673f4e2fc6e80f7f73e479508d63119222c0b509cbb659
HG	20210930	E1	538	446028	446028	0	66796	82800	0.806715	3831042	d46cf8978de5eb4ba4856c0f3781ad20039137842d2cb2b977928a6c88abf74e	08533d80facffdb2b51500dddddfd05553fcaf2b063ffd78e084353f2ba53da1
HG	20211001	E1	465	343989	343989	0	66907	82800	0.808056	2979789	38d788d7cf39366c06d7ad78e1ac46ce83335f089dc0a6103452274d901aa927	7b05c595a6af690a5d86340f6aa5f84eea3ddc26325f56ada841bb1eea7719bb
HG	20211004	E1	400	288958	288958	0	67272	82800	0.812464	2540326	a18cfa9573633319ec323ee387748e45fe799e0945f56a1c35c50893b7d1de91	6c26b6a62f5067280e5a731f522f171e579da9a14d1bed926f227cd5e8aa959f
HG	20211005	E1	386	279110	279110	0	57893	82800	0.699191	2391155	6392840064b69357c16c3a04fd5c7d1b7579af4960fcf4e6cd7e5aa015d3492d	18490216b2149664e3dd58239bcdca2e226dcc9895390b4fdb945170de3c08f2
HG	20211006	E1	457	369209	369209	1	66458	82800	0.802633	3180609	9c5d5c6272a29076310e9928d543a5bf4f37a841509c839eca4cc051ec66f6c7	9b139b814b9c40811085120c0d08931791a9769d342bb339955b3479758afeb8
HG	20211007	E1	261	238637	238637	0	59133	82800	0.714167	2054302	b14cd65976b05db3e0e0f28128d1684e84aa898e68e165ee1281d61ed7ff7369	89e71c96c97b5697a3c28b45cb05c4423e422fc87c1bd236f75390072a7447d4
HG	20211008	E1	385	385972	385972	1	62646	82800	0.756594	3323859	75905aeda1706b6d6c25bc34f210f338d21c8706df3c66e0ef27c20a19ad13ab	041a1a1d4e70733eb3be2de96a12fa6e2377e6ac21f90302c6a475fc150fa263
HG	20211011	E1	313	352172	352172	1	57434	82800	0.693647	2996922	91e08eacef815f87aca2dde75aee0f54c44920a1c108ff92e64c8e35c7eb9f74	d29161379efaff9dcc8855c35fa517d3772309c71d579fd37d12bc89b8f2719e
HG	20211012	E1	359	419522	419522	0	62754	82800	0.757899	3592336	7170cdca4b47b01323965460605cf02d4187034aa16e1e5ca0c3a1cf43f49275	efbe90ce3a46e8a7045adc77aa190d224c0d120ca64707c7c791f4ce5aba95c5
HG	20211013	E1	529	559036	559036	0	67752	82800	0.818261	4744944	fb6bafba441d4fbed87b75cedd895ec499a618eacca96a88d29ac3e33043fe53	dce4dff11a97a80ad178874448e476cff219c81cfbdae9f99037634180587912
HG	20211014	E1	446	492179	492179	1	66322	82800	0.800990	4167664	82aec29b18cd8f5d8863adab37a0f09a54611f1a527a23ca8774e741066f2c68	c132a803a2d568eb003a61f5cf999950b7e10c0b11107b736fee7c1a714e6cce
HG	20211015	E1	636	532213	532213	0	69120	82800	0.834783	4527272	6615d6d7e59ee4ae347dda62b80be70426655d968736165a6f118f4f0ecb8698	77d421bc5cedacae92ede4fae57be9a95d4e41fe3de55ee6c94bb05d6ef45987
HG	20211018	E1	684	432205	432205	0	69962	82800	0.844952	3704531	c1b09cd0eee84ccbcd2bd9730c3868161baebbcb324621cf2a17ba041a255b9f	281903026ebb039b1172ecdb7b339188846e3d57f15ac80af3e4f3f694b646df
HG	20211019	E1	580	337916	337916	0	63372	82800	0.765362	2899697	fb9c63a3fbfb537c7c932d94a71f0c8d6637761737de2082655802e2af7b562c	838340927ef2a87289ef21d6967bc052e3c52198d940f7b997f91208edc6ceda
HG	20211020	E1	456	358804	358804	0	61828	82800	0.746715	3086083	12902081924440d843ddcba7bc241ccea944ff59b2054b87669d825e267209c5	0b454965a863be07c00e02bc067e8e18380611062b70d33985a1a9b32ca93a6d
HG	20211021	E1	488	442881	442881	0	68615	82800	0.828684	3752360	a5f96cf4d32cace5fa5e19c6e1b71c5fb96164b4bba67fce6b7a9c4122de62bf	22b29edc60c0e678c8801abe5a35150088abe0190c259458ffa6e61b42fc915d
HG	20211022	E1	445	495774	495774	0	64164	82800	0.774928	4202541	680a6075fe0990add1d52387d1013db475f8ccd370d0b3283d1d99b74ae24adb	7d5361acf7ca71aca949bc6296dc7eac6ca1dfa16af9be85ef3188ca02233872
HG	20211025	E1	293	298878	298878	0	57533	82800	0.694843	2566543	8c53785d513be17b21ace287d631df9b64569142279c3b2df3be3fff0edab1bc	408ca941d1390f228fad1b4ab136e9dd61952bcc04e4ab4d528956699c0b1958
HG	20211026	E1	274	326675	326675	0	56058	82800	0.677029	2800321	a41d5823c4e0d4a2749f71bc10cd9be0385a00c3996fdbc39fe557160a0e5934	8f21dda7bb036ed64eab0b37a37185172fe89056d72d2993fd45c302d0cfc166
HG	20211027	E1	394	398625	398625	0	62389	82800	0.753490	3410697	d9ed9b068890df6e402f1bc966ea439003c3a06451166ea1d2bc1fe7863ab1b3	30dc9f19f37a4cbf350116e269da8ce90b8839aac720a2f9512d52fc357056e7
HG	20211028	E1	399	391522	391522	0	58888	82800	0.711208	3352136	610bc9669881377ce201694bd65ed2284d80bb006a84670f9698c6d469bc34ec	898af4cd14e1570f0f8dd772da616895f601c348467aec7e80bab56a2f41edc6
HG	20211029	E1	334	369586	369586	1	56306	82800	0.680024	3154739	aa733d6273228aa5399e8b6807913d1400408b0393af6e1d7f060c1b3178f609	5f4c6abbc6b2da8dfb364203e94da16a13c90bdb496780c890f2fac91e109a83
HG	20211101	E1	250	264861	264861	0	57277	82800	0.691751	2260606	6c41ff19f18e8cfa1c5f18d2690f89d49203444e26dbd1d9440e9f35fec4431e	2b9c7673e11cdf33c86d7c498f51b7206f7c46f98af01b801c11efd063c1e53c
HG	20211102	E1	294	317587	317587	0	59459	82800	0.718104	2696005	32376e992c2b5749da4f99a4df74a00f6ac7012f0b6e9b288708d825c48909c8	e3afbca08fe8625ec73e7c598f4ae79dbffd523fd50ace0b79d8415b9fd8a6e2
HG	20211103	E1	447	376958	376958	0	67400	82800	0.814010	3206045	d83b515565bec98da9375f4228877dfc59bbc750da24191827ac2e3425c4a57c	00298976b4a9030ad04bdebbf769493d8468ddec4178c8e715e8a07e26df07c9
HG	20211104	E1	355	358718	358718	0	59860	82800	0.722947	3072523	af94408b5ca555a88cb1993ce573531e72f9b4fccd20069bf7a26cc9a73bab1d	5b18045b6759ea8757c0f45f11fa22fd0ffacb0a2514e214822159edf215a3e8
HG	20211105	E1	353	329419	329419	0	55022	82800	0.664517	2822906	656d19418a30de8ca9c6c5de9a3dd757a6842448e7d39f6df97a1aa405aff7c4	e981791a4d7d719a7bc66d0cc9f6b196fbbecf9c688f972cf1ad2cfa3b6eee50
HG	20211108	E1	271	285258	285258	0	56292	82800	0.679855	2448383	6182636aa0c5c796408a3d5e73d1196cf2a1d2257bec452e65e31353cddc1137	dde7b345ec437627616ace64fd1e0945eec6c55d4ec8688ca75987d5d72491d6
HG	20211109	E1	252	366210	366210	0	57505	82800	0.694505	3109714	abca8ca69c2d03c5a8039d08e9fa03cb258d318d05fd004cca307c1009311ff9	80f0747e5e2071ff6630c722e2620069558b8b9cb52c8ffe3fa49ae29d0fb05d
HG	20211110	E1	326	364772	364772	0	60820	82800	0.734541	3123131	233ce3d26089691379d0042e10f3f10c4455de3bbe1b8e1d52d1da45ee61720a	e3467928eb3671fe85df047546399a53552d98a002505f8840281e705c5fe08f
HG	20211111	E1	279	340487	340487	0	57410	82800	0.693357	2897163	2fa81916ac4e02a219af80a029377aeccfdf7f340569b3cba7b5043f399cf572	d35b880c49cf288242ea7aaed774eb4db5011d7158ec96563cedf5167236038f
HG	20211112	E1	174	232780	232780	0	48531	82800	0.586123	1998860	f9bf9da314e4d4b40a121283c641fe3a294213139c06785bfa4a15a16d598e5e	44274c9bb8a018f95dd3bd1380d97470abaca6cac440d07746c9560c516644eb
HG	20211115	E1	282	348110	348110	0	64724	82800	0.781691	2952482	b6ea5baea0c16a60180b64d0e55dcce67e0e1f88f8b0b3ad158722ee169aad01	39f18a69e36113334b1cbc285826b61e756d863a4a79f09dc95af407e5b5ee4c
HG	20211116	E1	277	335251	335251	1	60688	82800	0.732947	2867101	0972c8526c711be64d1aafdde49a9c9e713ec00d346860cc1c56a02daa5e161c	55b0dd11ff35d3546fb72ebd6f39f09150fa4fa1af9ac44eb5ac86576df8a14b
HG	20211117	E1	274	347505	347505	0	60110	82800	0.725966	2958053	b2b2705c7a3e7fe153565347354e85a69575e9712db6cd8dab3968354cf6ce20	16b1c780249ea302cbd8b020f9c04b26ec3f4f040a6410b197b353a993f02c8e
HG	20211118	E1	302	343556	343556	0	59606	82800	0.719879	2936132	775b793277aa6dc81cb831ad4aa55d2317ca3ecd702ab01979804981fae55887	f52104c63281cac08fa1bf52e14dcfb4c5c04e793c10bb4b42d8c37ad21d2fc6
HG	20211119	E1	285	366721	366721	0	56809	82800	0.686099	3128315	05b1ec9266768191ef298b3a62af72196cb82638052d405aca5726b023d7721f	ef4919e4c92f252dec5a77006eb95637af72a6785c3136a7bfe2447f373965a2
HG	20211122	E1	312	288944	288944	0	56714	82800	0.684952	2477270	81182401c6535f168cb5abebc8378ef8d3322e3c2fa699c3d22362d912e13a9c	91286a891708830c4ccf930f0204a84d62cf1a024aa4e0feef0ac8e5af7e8e8d
HG	20211123	E1	325	289886	289886	0	61954	82800	0.748237	2522165	49adb87ab5468e26153297dc87553a05f5254fc9ebb12f7e81688bcf761b1490	eab0bc39192a94aaf660a5d2f0b408b77b1caa234f6096c639ecd35f10f9cbb9
HG	20211124	E1	249	244610	244610	0	55364	82800	0.668647	2117238	8ad9d9b923f18a6ed5b4f18c95a76490e34bdcbeaa2852151e7ed277010d3943	897ac0174b5291bc79e4af98ec76ccccb54583c63ed3b3b55ed872680fd6f414
