# PORT M2 THE PRECISION FRONTIER (threshold x day-abstention x agreement) (PORT-M2-PRECISION-FRONTIER-V1)
# THE DAY-ABSTENTION FRONTIER.  causal_top3_running: an (asset, day) qualifies the instant its RUNNING top-3 mean of arrived candidate scores crosses the gate — no day-end quantity is read anywhere
# preday_forecaster: the oracle-free variant — a walk-forward day-value model on the forecaster + overnight state as of the day's FIRST candidate second, no candidate score in it at all
era	gate	gate_pct	gate_value	n_sessions_qualified	tier	n_candidates	n_seated	n_forfeited	precision	precision_lo	precision_hi	usd_per_trade	usd_per_trade_lo	usd_per_trade_hi	takes_per_day	takes_per_week	usd_per_day	usd_per_day_lo	usd_per_day_hi	usd_per_traded_day	usd_per_week	usd_per_week_lo	usd_week_p10	usd_week_median	frac_losing_weeks	frac_days_traded	n_days_traded	usd_per_session_all	usd_per_session_traded	mean_mae_usd	walled_rate	frac_ge_600	usd_total
E4	causal_top3_running	q97.5	0.0966	92	top_0.1%	17	2	15	0.0000	0.0000	0.0000	-642.5000	-4613.1890	3328.1890	0.0155	0.0769	-9.9612	-25.4220	5.4995	-642.5000	-49.4231	-128.4661	0.0000	0.0000	0.0769	0.0155	2	-3.3377	-642.5000	43.7500	0.5000	0.0000	-1285.0000
E4	causal_top3_running	q97.5	0.0966	92	top_0.2%	34	3	31	0.0000	0.0000	0.0000	-113.3333	-2518.8566	2292.1899	0.0233	0.1154	-2.6357	-23.9336	18.6623	-113.3333	-13.0769	-124.7050	0.0000	0.0000	0.0769	0.0233	3	-0.8831	-113.3333	108.3333	0.3333	0.3333	-340.0000
E4	causal_top3_running	q97.5	0.0966	92	top_0.5%	85	8	77	0.1250	-0.2158	0.4658	-159.6875	-837.8948	518.5198	0.0620	0.3077	-9.9031	-40.7144	20.9082	-212.9167	-49.1346	-209.7601	-376.2500	0.0000	0.1538	0.0465	6	-3.3182	-212.9167	409.3750	0.5000	0.2500	-1277.5000
E4	causal_top3_running	q97.5	0.0966	92	top_1%	170	14	156	0.0714	-0.0957	0.2386	-426.4286	-880.2448	27.3877	0.1085	0.5385	-46.2791	-97.4211	4.8630	-746.2500	-229.6154	-484.2550	-1026.2500	0.0000	0.2308	0.0620	8	-15.5065	-663.3333	628.5714	0.5714	0.0714	-5970.0000
E4	causal_top3_running	q97.5	0.0966	92	top_2%	340	25	315	0.0800	-0.0388	0.1988	-392.5000	-730.2775	-54.7225	0.1938	0.9615	-76.0659	-150.7986	-1.3332	-613.2813	-377.4038	-741.0786	-1793.7500	0.0000	0.3846	0.1240	16	-25.4870	-577.2059	554.2500	0.6000	0.1600	-9812.5000
E4	causal_top3_running	q97.5	0.0966	92	top_5%	850	44	806	0.0682	-0.0078	0.1442	-176.7330	-455.3078	101.8419	0.3411	1.6923	-60.2810	-154.5197	33.9577	-268.1466	-299.0865	-786.3590	-2112.5000	0.0000	0.4615	0.2248	29	-20.1981	-228.7132	392.0455	0.4773	0.2273	-7776.2500
E4	causal_top3_running	q97.5	0.0966	92	top_100%	16994	159	16835	0.0943	0.0503	0.1384	-42.8931	-218.8913	133.1051	1.2326	6.1154	-52.8682	-270.3842	164.6477	-106.5625	-262.3077	-1272.9412	-2845.0000	-425.6250	0.6538	0.4961	64	-17.7143	-74.1304	312.7752	0.3648	0.2075	-6820.0000
E4	causal_top3_running	q99.0	0.1054	42	top_0.05%	4	2	2	0.0000	0.0000	0.0000	-642.5000	-4613.1890	3328.1890	0.0155	0.0769	-9.9612	-25.4220	5.4995	-642.5000	-49.4231	-128.4661	0.0000	0.0000	0.0769	0.0155	2	-3.3377	-642.5000	43.7500	0.5000	0.0000	-1285.0000
E4	causal_top3_running	q99.0	0.1054	42	top_0.1%	9	2	7	0.0000	0.0000	0.0000	-642.5000	-4613.1890	3328.1890	0.0155	0.0769	-9.9612	-25.4220	5.4995	-642.5000	-49.4231	-128.4661	0.0000	0.0000	0.0769	0.0155	2	-3.3377	-642.5000	43.7500	0.5000	0.0000	-1285.0000
E4	causal_top3_running	q99.0	0.1054	42	top_0.2%	17	2	15	0.0000	0.0000	0.0000	-642.5000	-4613.1890	3328.1890	0.0155	0.0769	-9.9612	-25.4220	5.4995	-642.5000	-49.4231	-128.4661	0.0000	0.0000	0.0769	0.0155	2	-3.3377	-642.5000	43.7500	0.5000	0.0000	-1285.0000
E4	causal_top3_running	q99.0	0.1054	42	top_0.5%	43	4	39	0.0000	0.0000	0.0000	-317.5000	-1733.4875	1098.4875	0.0310	0.1538	-9.8450	-35.4560	15.7661	-317.5000	-48.8462	-181.9968	-165.0000	0.0000	0.1154	0.0310	4	-3.2987	-317.5000	212.5000	0.5000	0.2500	-1270.0000
E4	causal_top3_running	q99.0	0.1054	42	top_1%	86	8	78	0.1250	-0.2158	0.4658	-158.1250	-839.7712	523.5212	0.0620	0.3077	-9.8062	-40.7482	21.1358	-210.8333	-48.6538	-209.9888	-376.2500	0.0000	0.1538	0.0465	6	-3.2857	-210.8333	407.8125	0.5000	0.2500	-1265.0000
E4	causal_top3_running	q99.0	0.1054	42	top_2%	172	15	157	0.0667	-0.0914	0.2248	-459.1667	-921.1978	2.8644	0.1163	0.5769	-53.3915	-113.6111	6.8281	-860.9375	-264.9038	-565.4019	-1026.2500	0.0000	0.2308	0.0620	8	-17.8896	-765.2778	695.0000	0.6000	0.0667	-6887.5000
E4	causal_top3_running	q99.0	0.1054	42	top_5%	430	25	405	0.1200	-0.0282	0.2682	-299.0000	-679.8032	81.8032	0.1938	0.9615	-57.9457	-139.3440	23.4525	-467.1875	-287.5000	-698.5954	-1478.7500	0.0000	0.3462	0.1240	16	-19.4156	-439.7059	439.7500	0.5600	0.2000	-7475.0000
E4	causal_top3_running	q99.0	0.1054	42	top_100%	8595	71	8524	0.1408	0.0572	0.2244	-1.3908	-209.9263	207.1446	0.5504	2.7308	-0.7655	-111.0175	109.4865	-2.9924	-3.7981	-605.0040	-2173.7500	0.0000	0.4231	0.2558	33	-0.2565	-2.3512	371.8310	0.3803	0.2817	-98.7500
E4	preday_forecaster	q0.0	-517.3100	385	top_0.05%	74	8	66	0.1250	-0.2158	0.4658	-159.6875	-837.8948	518.5198	0.0620	0.3077	-9.9031	-40.7144	20.9082	-212.9167	-49.1346	-209.7601	-376.2500	0.0000	0.1538	0.0465	6	-3.3182	-212.9167	409.3750	0.5000	0.2500	-1277.5000
E4	preday_forecaster	q0.0	-517.3100	385	top_0.1%	148	12	136	0.0833	-0.1057	0.2724	-431.0417	-963.0847	101.0013	0.0930	0.4615	-40.0969	-86.2415	6.0477	-646.5625	-198.9423	-429.6833	-942.5000	0.0000	0.2308	0.0620	8	-13.4351	-574.7222	456.2500	0.5833	0.0833	-5172.5000
E4	preday_forecaster	q0.0	-517.3100	385	top_0.2%	297	24	273	0.0833	-0.0399	0.2066	-443.5417	-788.5195	-98.5638	0.1860	0.9231	-82.5194	-158.3910	-6.6478	-665.3125	-409.4231	-774.8910	-1793.7500	0.0000	0.3846	0.1240	16	-27.6494	-626.1765	564.8437	0.6250	0.1250	-10645.0000
E4	preday_forecaster	q0.0	-517.3100	385	top_0.5%	742	42	700	0.0714	-0.0097	0.1526	-206.1905	-498.6223	86.2414	0.3256	1.6154	-67.1318	-162.4959	28.2323	-298.6207	-333.0769	-829.0893	-2112.5000	-58.7500	0.5000	0.2248	29	-22.4935	-270.6250	388.0952	0.5000	0.2381	-8660.0000
E4	preday_forecaster	q0.0	-517.3100	385	top_1%	1484	59	1425	0.1525	0.0652	0.2399	41.3983	-187.2221	270.0187	0.4574	2.2692	18.9341	-82.1798	120.0480	66.0135	93.9423	-459.2523	-1395.0000	0.0000	0.4615	0.2868	37	6.3442	53.0978	391.7373	0.4068	0.2881	2442.5000
E4	preday_forecaster	q0.0	-517.3100	385	top_2%	2968	98	2870	0.1020	0.0451	0.1590	57.5000	-175.4604	290.4604	0.7597	3.7692	43.6822	-130.1769	217.5413	97.1552	216.7308	-658.7394	-1840.0000	-250.0000	0.5385	0.4496	58	14.6364	72.2436	368.0485	0.3980	0.2755	5635.0000
E4	preday_forecaster	q0.0	-517.3100	385	top_5%	7421	180	7241	0.1167	0.0670	0.1663	128.5069	-53.3226	310.3364	1.3953	6.9231	179.3120	-71.5566	430.1806	259.9017	889.6635	-874.2240	-2378.7500	81.2500	0.5000	0.6899	89	60.0812	155.2433	342.3611	0.3667	0.2833	23131.2500
E4	preday_forecaster	q0.0	-517.3100	385	top_100%	148418	1550	146868	0.0542	0.0433	0.0651	-30.9516	-72.9503	11.0470	12.0155	59.6154	-371.8992	-884.8960	141.0975	-371.8992	-1845.1923	-4871.9988	-9411.8750	-1430.0000	0.6154	1.0000	129	-124.6104	-124.6104	408.9960	0.4290	0.1813	-47975.0000
E4	preday_forecaster	q50.0	-187.8700	193	top_0.05%	36	2	34	0.0000	0.0000	0.0000	-5.0000	-12075.8945	12065.8945	0.0155	0.0769	-0.0775	-20.7655	20.6105	-5.0000	-0.3846	-108.9165	0.0000	0.0000	0.0385	0.0155	2	-0.0260	-5.0000	125.0000	0.5000	0.5000	-10.0000
E4	preday_forecaster	q50.0	-187.8700	193	top_0.1%	72	4	68	0.0000	0.0000	0.0000	-936.2500	-967.0582	-905.4418	0.0310	0.1538	-29.0310	-63.9000	5.8380	-1248.3333	-144.0385	-319.1151	-465.0000	0.0000	0.1154	0.0233	3	-9.7273	-1248.3333	534.3750	1.0000	0.0000	-3745.0000
E4	preday_forecaster	q50.0	-187.8700	193	top_0.2%	144	12	132	0.0000	0.0000	0.0000	-809.6875	-996.1214	-623.2536	0.0930	0.4615	-75.3198	-134.3227	-16.3169	-1214.5313	-373.7019	-670.6571	-1341.2500	0.0000	0.2692	0.0620	8	-25.2370	-1214.5313	729.1667	0.8333	0.0000	-9716.2500
E4	preday_forecaster	q50.0	-187.8700	193	top_0.5%	359	17	342	0.0588	-0.0794	0.1970	-275.9559	-821.8400	269.9282	0.1318	0.6538	-36.3663	-102.9958	30.2632	-426.4773	-180.4327	-536.8059	-1395.0000	0.0000	0.2692	0.0853	11	-12.1851	-390.9375	366.9118	0.5294	0.1765	-4691.2500
E4	preday_forecaster	q50.0	-187.8700	193	top_1%	719	26	693	0.1154	-0.0177	0.2484	17.8365	-366.4483	402.1214	0.2016	1.0000	3.5950	-67.1263	74.3162	25.7639	17.8365	-302.0968	-406.2500	0.0000	0.1923	0.1395	18	1.2045	23.1875	449.0385	0.4615	0.3077	463.7500
E4	preday_forecaster	q50.0	-187.8700	193	top_2%	1437	45	1392	0.1333	0.0296	0.2371	221.9444	-105.1565	549.0454	0.3488	1.7308	77.4225	-28.7972	183.6422	322.1774	384.1346	-222.1719	-157.5000	0.0000	0.1923	0.2403	31	25.9416	277.4306	446.3889	0.3556	0.3111	9987.5000
E4	preday_forecaster	q50.0	-187.8700	193	top_5%	3593	83	3510	0.0964	0.0335	0.1592	135.4367	-97.3770	368.2505	0.6434	3.1923	87.1415	-60.6277	234.9107	208.1713	432.3558	-654.0867	-1215.6250	-5.6250	0.5000	0.4186	54	29.1981	162.9167	400.5271	0.3735	0.2771	11241.2500
E4	preday_forecaster	q50.0	-187.8700	193	top_100%	71869	788	71081	0.0520	0.0356	0.0684	-55.6742	-110.5247	-0.8236	6.1085	30.3077	-340.0872	-689.5389	9.3645	-395.2365	-1687.3558	-3712.5493	-7418.1250	-940.0000	0.5769	0.8605	111	-113.9513	-227.3122	437.4683	0.4467	0.1675	-43871.2500
E4	preday_forecaster	q70.0	-134.6500	116	top_0.05%	21	1	20	0.0000	.	.	-955.0000	.	.	0.0078	0.0385	-7.4031	-22.0514	7.2452	-955.0000	-36.7308	-112.3792	0.0000	0.0000	0.0385	0.0078	1	-2.4805	-955.0000	62.5000	1.0000	0.0000	-955.0000
E4	preday_forecaster	q70.0	-134.6500	116	top_0.1%	41	3	38	0.0000	0.0000	0.0000	-259.1667	-6153.4339	5635.1005	0.0233	0.1154	-6.0271	-20.9472	8.8929	-388.7500	-29.9038	-107.3988	0.0000	0.0000	0.0385	0.0155	2	-2.0195	-388.7500	754.1667	0.6667	0.3333	-777.5000
E4	preday_forecaster	q70.0	-134.6500	116	top_0.2%	82	5	77	0.0000	0.0000	0.0000	-722.5000	-1290.7557	-154.2443	0.0388	0.1923	-28.0039	-61.2444	5.2366	-1204.1667	-138.9423	-305.6593	-465.0000	0.0000	0.1154	0.0233	3	-9.3831	-1204.1667	392.5000	0.8000	0.0000	-3612.5000
E4	preday_forecaster	q70.0	-134.6500	116	top_0.5%	205	9	196	0.1111	-0.1998	0.4221	-341.1111	-1078.9098	396.6876	0.0698	0.3462	-23.7984	-67.4261	19.8292	-511.6667	-118.0769	-366.6406	-526.2500	0.0000	0.1538	0.0465	6	-7.9740	-511.6667	403.4722	0.6667	0.2222	-3070.0000
E4	preday_forecaster	q70.0	-134.6500	116	top_1%	411	18	393	0.0556	-0.0726	0.1837	-107.0833	-623.2393	409.0726	0.1395	0.6923	-14.9419	-78.6343	48.7506	-160.6250	-74.1346	-416.3607	-705.0000	0.0000	0.1923	0.0930	12	-5.0065	-148.2692	421.8750	0.5000	0.2778	-1927.5000
E4	preday_forecaster	q70.0	-134.6500	116	top_2%	822	24	798	0.0833	-0.0404	0.2071	43.6979	-492.5316	579.9275	0.1860	0.9231	8.1298	-80.9254	97.1851	61.6912	40.3365	-435.7605	-523.7500	0.0000	0.1923	0.1318	17	2.7240	58.2639	357.8125	0.4167	0.2500	1048.7500
E4	preday_forecaster	q70.0	-134.6500	116	top_5%	2054	44	2010	0.1364	0.0198	0.2530	491.1648	158.5947	823.7349	0.3411	1.6923	167.5291	46.6776	288.3805	617.4643	831.2019	-117.3014	-307.5000	0.0000	0.2308	0.2713	35	56.1331	527.1037	403.4091	0.2045	0.3864	21611.2500
E4	preday_forecaster	q70.0	-134.6500	116	top_100%	41082	468	40614	0.0491	0.0270	0.0713	-38.7073	-106.6062	29.1916	3.6279	18.0000	-140.4264	-390.7459	109.8932	-223.6420	-696.7308	-2164.3699	-4705.0000	-206.2500	0.5385	0.6279	81	-47.0519	-156.1638	436.4583	0.4573	0.1816	-18115.0000
E4	preday_forecaster	q80.0	-84.9200	77	top_0.05%	13	1	12	0.0000	.	.	-955.0000	.	.	0.0078	0.0385	-7.4031	-22.0514	7.2452	-955.0000	-36.7308	-112.3792	0.0000	0.0000	0.0385	0.0078	1	-2.4805	-955.0000	12.5000	1.0000	0.0000	-955.0000
E4	preday_forecaster	q80.0	-84.9200	77	top_0.1%	25	1	24	0.0000	.	.	-955.0000	.	.	0.0078	0.0385	-7.4031	-22.0514	7.2452	-955.0000	-36.7308	-112.3792	0.0000	0.0000	0.0385	0.0078	1	-2.4805	-955.0000	62.5000	1.0000	0.0000	-955.0000
E4	preday_forecaster	q80.0	-84.9200	77	top_0.2%	50	4	46	0.0000	0.0000	0.0000	-936.2500	-1055.3707	-817.1293	0.0310	0.1538	-29.0310	-74.1547	16.0927	-1872.5000	-144.0385	-374.7506	0.0000	0.0000	0.0769	0.0155	2	-9.7273	-1872.5000	1168.7500	1.0000	0.0000	-3745.0000
E4	preday_forecaster	q80.0	-84.9200	77	top_0.5%	126	4	122	0.2500	-0.9823	1.4823	129.3750	-2292.0084	2550.7584	0.0310	0.1538	4.0116	-24.3161	32.3394	172.5000	19.9038	-128.5266	0.0000	0.0000	0.0769	0.0233	3	1.3442	172.5000	356.2500	0.5000	0.5000	517.5000
E4	preday_forecaster	q80.0	-84.9200	77	top_1%	252	8	244	0.1250	-0.1895	0.4395	439.5313	-548.0690	1427.1315	0.0620	0.3077	27.2578	-21.2260	75.7415	502.3214	135.2404	-114.1935	-48.7500	0.0000	0.1154	0.0543	7	9.1331	502.3214	470.3125	0.2500	0.3750	3516.2500
E4	preday_forecaster	q80.0	-84.9200	77	top_2%	504	11	493	0.0909	-0.1116	0.2935	330.7955	-353.2135	1014.8044	0.0853	0.4231	28.2074	-23.9372	80.3519	330.7955	139.9519	-122.8307	-98.7500	0.0000	0.1923	0.0853	11	9.4513	330.7955	482.9545	0.1818	0.2727	3638.7500
E4	preday_forecaster	q80.0	-84.9200	77	top_5%	1261	29	1232	0.0690	-0.0312	0.1691	211.5948	-211.8929	635.0826	0.2248	1.1154	47.5678	-41.9167	137.0524	245.4500	236.0096	-129.8960	-758.7500	0.0000	0.2692	0.1938	25	15.9383	219.1518	385.7759	0.2759	0.2414	6136.2500
E4	preday_forecaster	q80.0	-84.9200	77	top_100%	25218	300	24918	0.0533	0.0237	0.0830	-27.2917	-108.1263	53.5430	2.3256	11.5385	-63.4690	-251.4271	124.4891	-132.0565	-314.9038	-1372.5860	-2449.3750	-598.7500	0.5769	0.4806	62	-21.2662	-106.3312	373.6667	0.4167	0.1700	-8187.5000
E4	preday_forecaster	q90.0	-35.0700	39	top_0.05%	7	1	6	0.0000	.	.	-955.0000	.	.	0.0078	0.0385	-7.4031	-22.0514	7.2452	-955.0000	-36.7308	-112.3792	0.0000	0.0000	0.0385	0.0078	1	-2.4805	-955.0000	12.5000	1.0000	0.0000	-955.0000
E4	preday_forecaster	q90.0	-35.0700	39	top_0.1%	13	1	12	0.0000	.	.	-955.0000	.	.	0.0078	0.0385	-7.4031	-22.0514	7.2452	-955.0000	-36.7308	-112.3792	0.0000	0.0000	0.0385	0.0078	1	-2.4805	-955.0000	12.5000	1.0000	0.0000	-955.0000
E4	preday_forecaster	q90.0	-35.0700	39	top_0.2%	26	1	25	0.0000	.	.	-955.0000	.	.	0.0078	0.0385	-7.4031	-22.0514	7.2452	-955.0000	-36.7308	-112.3792	0.0000	0.0000	0.0385	0.0078	1	-2.4805	-955.0000	62.5000	1.0000	0.0000	-955.0000
E4	preday_forecaster	q90.0	-35.0700	39	top_0.5%	66	4	62	0.0000	0.0000	0.0000	-20.6250	-1131.2354	1089.9854	0.0310	0.1538	-0.6395	-19.2651	17.9860	-20.6250	-3.1731	-100.8784	0.0000	0.0000	0.0769	0.0310	4	-0.2143	-20.6250	396.8750	0.2500	0.2500	-82.5000
E4	preday_forecaster	q90.0	-35.0700	39	top_1%	132	4	128	0.0000	0.0000	0.0000	435.6250	-1939.7800	2811.0300	0.0310	0.1538	13.5078	-28.4398	55.4553	435.6250	67.0192	-151.6563	0.0000	0.0000	0.0769	0.0310	4	4.5260	435.6250	450.0000	0.2500	0.2500	1742.5000
E4	preday_forecaster	q90.0	-35.0700	39	top_2%	264	8	256	0.0000	0.0000	0.0000	123.9063	-815.3015	1063.1140	0.0620	0.3077	7.6841	-38.3819	53.7501	123.9063	38.1250	-203.1358	-180.0000	0.0000	0.2308	0.0620	8	2.5747	123.9063	452.3437	0.2500	0.2500	991.2500
E4	preday_forecaster	q90.0	-35.0700	39	top_5%	661	26	635	0.0769	-0.0381	0.1920	309.1827	-126.2759	744.6413	0.2016	1.0000	62.3159	-16.4812	141.1130	401.9375	309.1827	-83.0076	-8.7500	0.0000	0.1154	0.1550	20	20.8799	382.7976	387.0192	0.2692	0.3462	8038.7500
E4	preday_forecaster	q90.0	-35.0700	39	top_100%	13219	147	13072	0.0476	0.0081	0.0871	-6.6582	-95.2067	81.8904	1.1395	5.6538	-7.5872	-105.3448	90.1704	-26.4527	-37.6442	-472.2661	-1143.7500	0.0000	0.4231	0.2868	37	-2.5422	-25.0962	362.6276	0.4082	0.1973	-978.7500
E4	preday_forecaster	q95.0	-13.0300	20	top_0.05%	4	1	3	0.0000	.	.	-955.0000	.	.	0.0078	0.0385	-7.4031	-22.0514	7.2452	-955.0000	-36.7308	-112.3792	0.0000	0.0000	0.0385	0.0078	1	-2.4805	-955.0000	12.5000	1.0000	0.0000	-955.0000
E4	preday_forecaster	q95.0	-13.0300	20	top_0.1%	8	1	7	0.0000	.	.	-955.0000	.	.	0.0078	0.0385	-7.4031	-22.0514	7.2452	-955.0000	-36.7308	-112.3792	0.0000	0.0000	0.0385	0.0078	1	-2.4805	-955.0000	12.5000	1.0000	0.0000	-955.0000
E4	preday_forecaster	q95.0	-13.0300	20	top_0.2%	15	1	14	0.0000	.	.	-955.0000	.	.	0.0078	0.0385	-7.4031	-22.0514	7.2452	-955.0000	-36.7308	-112.3792	0.0000	0.0000	0.0385	0.0078	1	-2.4805	-955.0000	62.5000	1.0000	0.0000	-955.0000
E4	preday_forecaster	q95.0	-13.0300	20	top_0.5%	39	2	37	0.0000	0.0000	0.0000	60.6250	-2202.6677	2323.9177	0.0155	0.0769	0.9399	-3.1542	5.0341	60.6250	4.6635	-16.7463	0.0000	0.0000	0.0385	0.0155	2	0.3149	60.6250	75.0000	0.0000	0.0000	121.2500
E4	preday_forecaster	q95.0	-13.0300	20	top_1%	77	3	74	0.0000	0.0000	0.0000	890.8333	-2708.5666	4490.2333	0.0233	0.1154	20.7171	-18.6145	60.0486	890.8333	102.7885	-100.0523	0.0000	0.0000	0.0385	0.0233	3	6.9416	890.8333	183.3333	0.0000	0.3333	2672.5000
E4	preday_forecaster	q95.0	-13.0300	20	top_2%	154	4	150	0.0000	0.0000	0.0000	866.8750	-1017.1897	2750.9397	0.0310	0.1538	26.8798	-14.2037	67.9634	866.8750	133.3654	-76.5003	0.0000	0.0000	0.0385	0.0310	4	9.0065	866.8750	256.2500	0.0000	0.5000	3467.5000
E4	preday_forecaster	q95.0	-13.0300	20	top_5%	386	16	370	0.0625	-0.0795	0.2045	400.0781	-333.1793	1133.3355	0.1240	0.6154	49.6221	-24.7654	124.0096	533.4375	246.2019	-132.5690	0.0000	0.0000	0.0385	0.0930	12	16.6266	492.4038	369.5312	0.3125	0.3750	6401.2500
E4	preday_forecaster	q95.0	-13.0300	20	top_100%	7713	75	7638	0.0267	-0.0136	0.0669	21.9167	-129.1198	172.9531	0.5814	2.8846	12.7422	-67.2157	92.7002	91.3194	63.2212	-265.1160	-901.2500	0.0000	0.2692	0.1395	18	4.2695	82.1875	440.0833	0.4133	0.2000	1643.7500
E5	causal_top3_running	q0.0	0.0065	387	top_0.05%	76	6	70	0.0000	0.0000	0.0000	-505.0000	-1394.5828	384.5828	0.0465	0.2308	-23.4884	-60.5216	13.5448	-606.0000	-116.5385	-306.0255	-523.7500	0.0000	0.1538	0.0388	5	-7.8295	-606.0000	341.6667	0.6667	0.1667	-3030.0000
E5	causal_top3_running	q0.0	0.0065	387	top_0.1%	152	7	145	0.0000	0.0000	0.0000	-242.5000	-1160.3547	675.3547	0.0543	0.2692	-13.1589	-47.7556	21.4378	-339.5000	-65.2885	-245.1896	-58.7500	0.0000	0.1154	0.0388	5	-4.3863	-339.5000	380.3571	0.5714	0.2857	-1697.5000
E5	causal_top3_running	q0.0	0.0065	387	top_0.2%	304	14	290	0.0000	0.0000	0.0000	-61.2500	-561.5142	439.0142	0.1085	0.5385	-6.6473	-54.0273	40.7327	-71.4583	-32.9808	-303.0248	-542.5000	0.0000	0.1923	0.0930	12	-2.2158	-71.4583	358.0357	0.4286	0.2857	-857.5000
E5	causal_top3_running	q0.0	0.0065	387	top_0.5%	761	33	728	0.0909	-0.0119	0.1937	141.5909	-332.9293	616.1112	0.2558	1.2692	36.2209	-74.7138	147.1556	194.6875	179.7115	-294.8700	-1353.7500	60.0000	0.2308	0.1860	24	12.0736	186.9000	314.0152	0.4545	0.3030	4672.5000
E5	causal_top3_running	q0.0	0.0065	387	top_1%	1522	55	1467	0.0909	0.0160	0.1659	-22.5000	-334.7482	289.7482	0.4264	2.1154	-9.5930	-139.4473	120.2613	-30.9375	-47.5962	-731.4763	-2052.5000	-75.0000	0.5000	0.3101	40	-3.1977	-30.1829	323.1818	0.4727	0.2182	-1237.5000
E5	causal_top3_running	q0.0	0.0065	387	top_2%	3043	80	2963	0.1125	0.0411	0.1839	-60.3906	-303.9791	183.1979	0.6202	3.0769	-37.4516	-188.9137	114.0106	-91.1557	-185.8173	-1016.3067	-2531.2500	-42.5000	0.5000	0.4109	53	-12.4839	-84.7588	297.4219	0.4625	0.2375	-4831.2500
E5	causal_top3_running	q0.0	0.0065	387	top_5%	7609	133	7476	0.1278	0.0719	0.1837	-11.2500	-196.2698	173.7698	1.0310	5.1154	-11.5988	-201.3023	178.1047	-19.6875	-57.5481	-1233.6690	-3255.0000	-107.5000	0.5000	0.5891	76	-3.8663	-16.2636	370.0658	0.4586	0.2707	-1496.2500
E5	causal_top3_running	q0.0	0.0065	387	top_100%	152173	1524	150649	0.0591	0.0474	0.0707	-22.8847	-64.7852	19.0158	11.8140	58.6154	-270.3585	-770.3996	229.6825	-270.3585	-1341.3942	-3928.0360	-9108.7500	-290.6250	0.5385	1.0000	129	-90.1195	-90.1195	373.4088	0.4029	0.1640	-34876.2500
E5	causal_top3_running	q50.0	0.0484	387	top_0.05%	72	6	66	0.0000	0.0000	0.0000	-505.0000	-1394.5828	384.5828	0.0465	0.2308	-23.4884	-60.5216	13.5448	-606.0000	-116.5385	-306.0255	-523.7500	0.0000	0.1538	0.0388	5	-7.8295	-606.0000	341.6667	0.6667	0.1667	-3030.0000
E5	causal_top3_running	q50.0	0.0484	387	top_0.1%	145	7	138	0.0000	0.0000	0.0000	-242.5000	-1160.3547	675.3547	0.0543	0.2692	-13.1589	-47.7556	21.4378	-339.5000	-65.2885	-245.1896	-58.7500	0.0000	0.1154	0.0388	5	-4.3863	-339.5000	380.3571	0.5714	0.2857	-1697.5000
E5	causal_top3_running	q50.0	0.0484	387	top_0.2%	289	14	275	0.0000	0.0000	0.0000	-61.2500	-561.5142	439.0142	0.1085	0.5385	-6.6473	-54.0273	40.7327	-71.4583	-32.9808	-303.0248	-542.5000	0.0000	0.1923	0.0930	12	-2.2158	-71.4583	358.0357	0.4286	0.2857	-857.5000
E5	causal_top3_running	q50.0	0.0484	387	top_0.5%	723	33	690	0.0909	-0.0186	0.2004	-5.0000	-453.8010	443.8010	0.2558	1.2692	-1.2791	-109.3719	106.8137	-6.8750	-6.3462	-514.0573	-1860.0000	0.0000	0.2692	0.1860	24	-0.4264	-6.6000	339.7727	0.4848	0.2727	-165.0000
E5	causal_top3_running	q50.0	0.0484	387	top_1%	1446	53	1393	0.0943	0.0168	0.1718	19.7642	-306.0885	345.6168	0.4109	2.0385	8.1202	-120.8967	137.1370	26.8590	40.2885	-605.1204	-1587.5000	-70.0000	0.5000	0.3023	39	2.7067	26.1875	322.1698	0.4528	0.2453	1047.5000
E5	causal_top3_running	q50.0	0.0484	387	top_2%	2892	76	2816	0.1184	0.0434	0.1934	-51.2993	-301.7994	199.2007	0.5891	2.9231	-30.2229	-177.4322	116.9865	-76.4461	-149.9519	-969.5762	-2531.2500	-197.5000	0.5000	0.3953	51	-10.0743	-72.1991	306.3322	0.4605	0.2237	-3898.7500
E5	causal_top3_running	q50.0	0.0484	387	top_5%	7230	128	7102	0.1328	0.0747	0.1909	-31.5137	-222.4922	159.4648	0.9922	4.9231	-31.2694	-220.6991	158.1603	-54.5101	-155.1442	-1350.7075	-3308.1250	-107.5000	0.5000	0.5736	74	-10.4231	-44.8194	347.2168	0.4766	0.2656	-4033.7500
E5	causal_top3_running	q50.0	0.0484	387	top_100%	144593	1402	143191	0.0613	0.0485	0.0742	-40.4092	-84.7191	3.9007	10.8682	53.9231	-439.1764	-930.4686	52.1159	-439.1764	-2178.9904	-4888.8361	-10871.2500	-903.1250	0.5385	1.0000	129	-146.3921	-146.3921	369.7441	0.4101	0.1626	-56653.7500
E5	causal_top3_running	q70.0	0.0670	352	top_0.05%	52	4	48	0.0000	0.0000	0.0000	-726.8750	-1728.1407	274.3907	0.0310	0.1538	-22.5388	-54.3682	9.2907	-969.1667	-111.8269	-273.6562	-58.7500	0.0000	0.1154	0.0233	3	-7.5129	-969.1667	228.1250	0.7500	0.0000	-2907.5000
